PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
11,3/19/22,1:06:19 PM,4,1,Aisha Weixlmann,,Right,Nc state,Gabby Baylog,,Right,Virginia,,1,Top,2,0,0,Screwball,1,BallCalled,,,,0,0,,70.73924183,3.562017024,0.160503112,1572.430803,99.65842189,9:15,1.256491635,1.798462836,6,-23.06324472,1.623117293,-3.255139623,1.549595165,1.626881315,65.17485178,-2.882287819,-0.750029993,0.357602107,,,,,,,,,,,,3.858941136,0.633869674,-1.729499474,50,0.216653501,-0.823428113,-106.352086,10.34363046,4.305833858,22.62115666,-31.46677331,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,e5ca8447-a7a6-11ec-902a-870f12059403,70.83287279,1.253464544,1.799815538,3.615634749,0.135763175,65.24515862,1.55220829,1.625924313,-2.825072909,-0.770578132,0.357532319,-3.098479089,0.585668574,-75.76241145,12.70802376,386.7288527,-1524.132352,24.59433203,-0.041262903,-0.969284212,0.242457191,,,,,,,,,,,,,,,,,0.903961918,0,,,medium,high,78.56277862,-6.368998008,37
12,3/19/22,1:06:43 PM,4,2,Aisha Weixlmann,,Right,Nc state,Gabby Baylog,,Right,Virginia,,1,Top,2,1,0,Changeup,2,BallCalled,,,,0,0,,58.89008773,5.2157182,-3.598582701,,,,0.789470736,2.367995778,6,,,,1.174146985,0.130165897,54.35651171,-4.363797264,-3.598582701,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,f3efb980-a7a6-11ec-aa48-3b83679c8e35,58.97690493,0.785294581,2.367995778,5.28836785,-3.598582701,54.41367249,1.177639543,0.130165897,-4.287196741,-3.598582701,0.430754487,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
13,3/19/22,1:07:26 PM,4,3,Aisha Weixlmann,,Right,Nc state,Gabby Baylog,,Right,Virginia,,1,Top,2,2,0,Curveball,2,InPlay,,FlyBall,,0,1,,70.13217587,4.840858275,-3.187223638,1635.428323,69.23456407,8:15,1.204743593,1.96337408,6,-25.12092977,0.207291253,-4.214574722,2.129572647,-0.369298268,64.41747914,-2.16781479,-4.362351599,0.362221201,67.68527899,22.98630214,29.96009,2791.048131,64.89537191,88.81773864,28.54600605,193.1670852,,40.99829866,2.924275262,3.76343777,-1.522682006,-2.645253682,50,-0.148430578,5.185618975,-105.1706403,12.91909846,4.093531376,22.63047785,-33.83028703,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,0e555db5-a7a7-11ec-a0e6-070e67767025,70.22393423,1.200848697,1.964624886,4.908393644,-3.209713716,64.48213856,2.132714835,-0.370125243,-2.099182888,-4.379919325,0.36215511,-4.071376134,-0.982432791,-69.93597663,17.39415495,561.0663121,-1536.173947,34.30699494,0.121633035,-0.939309858,0.320784032,31.11787839,53.98455313,26.43184934,0.593480602,1.209914536,2.304548467,126.7246814,145.7888128,39.97786791,-4.423056369,0.596595029,0.645255824,-0.141124025,-0.75081884,,,0.693895508,0,0.993569293,35.21967562,medium,high,74.34526055,-10.93523572,37
14,3/19/22,1:08:51 PM,5,1,Aisha Weixlmann,,Right,Nc state,Abby Weaver,,Right,Virginia,,1,Top,2,0,0,Dropball,2,BallCalled,,,,0,0,,68.79205541,3.243911627,-2.982631116,,,,1.352677952,1.85477575,6,,,,1.28197473,0.000748611,63.6121059,-3.745056768,-2.982631116,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,40ae2de1-a7a7-11ec-8460-b964ee9a04d5,68.88587143,1.349742032,1.85477575,3.296531348,-2.982631116,63.68179238,1.284550645,0.000748611,-3.688703692,-2.982631116,0.367580961,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
15,3/19/22,1:09:09 PM,5,2,Aisha Weixlmann,,Right,Nc state,Abby Weaver,,Right,Virginia,,1,Top,2,1,0,Curveball,2,BallCalled,,,,0,0,,69.17647926,4.148404816,-1.920250043,,,,0.950408006,1.881448056,6,,,,1.465279525,0.688437114,63.84633951,-2.768881655,-1.920250043,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,4b3709a8-a7a7-11ec-92e4-572ede31c481,69.27421414,0.947380789,1.881448056,4.201094328,-1.920250043,63.91726081,1.467780473,0.688437114,-2.713728599,-1.920250043,0.365602761,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
16,3/19/22,1:09:31 PM,5,3,Aisha Weixlmann,,Right,Nc state,Abby Weaver,,Right,Virginia,,1,Top,2,2,0,Fastball,2,InPlay,,FlyBall,Out,1,0,,70.79710955,6.827962587,-3.210838746,1616.162225,36.8739932,7:15,1.072199829,1.905145328,6,-27.86936397,-2.856339671,-2.835208561,3.017121304,-0.327291725,64.78193728,-0.927844138,-4.001344065,0.359960316,65.90864206,30.52599255,31.37658886,3013.724234,69.2467058,85.46867102,41.31508873,196.1659451,,44.60196195,3.445809471,2.15549935,-5.806859774,-2.606124971,50,-0.765021862,5.478886489,-105.7643694,17.14985054,2.373954884,22.69137434,-38.56942294,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,5863ed45-a7a7-11ec-96ae-ff8749b1dda6,70.88629231,1.067559434,1.907047658,6.909252535,-3.245350242,64.8417515,3.020882521,-0.328648096,-0.845325435,-4.030543885,0.359902646,-2.616295954,-4.100008025,-64.74281957,55.48589745,689.5874528,-1461.659838,42.66820757,0.34132736,-0.904401684,0.256033644,29.55980342,48.47125663,33.47692341,0.370010324,-0.11135755,2.983777871,137.7433,139.6705456,39.01945611,-21.62327477,0.553427645,0.658907745,-0.119889262,-0.742608341,,,0.961318918,0,0.858770177,33.21452164,medium,high,40.06269229,-36.96420267,37
17,3/19/22,1:12:06 PM,1,1,Savanah Henley,,Left,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,0,,,BallCalled,,,,0,0,,61.98767106,7.643685684,-0.540046736,978.0523494,278.65462,3:15,1.272023226,0.43445444,6,-32.08397354,0.555459694,4.711636498,3.374017763,0.491686862,56.59094214,-1.290216271,0.778668765,0.411190268,,,,,,,,,,,,-5.696638179,-2.109407837,-0.60403333,50,-0.793051118,1.533613119,-92.57211319,16.92552012,-4.807947673,17.34494232,-33.95438426,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,b4f93d54-a7a7-11ec-bf48-7b4fa8ef2cf2,62.07835874,1.26743325,0.434023525,7.723250631,-0.532084716,56.65085215,3.377757067,0.491924751,-1.207573278,0.783705553,0.411110653,4.660319548,-0.906244807,56.36022042,39.62999904,541.8113597,814.2646061,55.39696929,0.083360172,0.832536834,-0.54766185,,,,,,,,,,,,,,,,,0.876955162,0,,,medium,high,54.33300087,53.37061542,37
18,3/19/22,1:12:26 PM,1,2,Savanah Henley,,Left,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,1,0,,,InPlay,,GroundBall,Out,1,0,,51.42124783,7.281173381,-1.516622957,1141.113712,260.1143822,2:45,1.549993152,0.045574983,6,-44.18026733,3.326799082,7.424925782,2.416343796,-0.277794328,47.00834741,-5.047183441,0.56420865,0.496078756,25.79317619,-2.819219726,-5.622480218,342.4022426,,,,17.7119094,,-3.41868578,0.339566927,-9.232183711,1.171081649,-0.463643808,50,-0.551176996,2.897839031,-76.89423783,14.95707971,-5.354533379,12.31366933,-31.49483912,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,c1460f0f-a7a7-11ec-b367-b357bf64091b,51.52331097,1.544980576,0.050517512,7.367420983,-1.604936848,47.07081746,2.420789663,-0.281497974,-4.949245105,0.482873946,0.495947401,7.979824646,1.222417926,-52.40536788,58.75172403,696.1603006,-904.157807,61.00709273,-0.104738085,-0.792346808,-0.60101287,-2.523985989,25.63801872,-1.268632575,0.210111686,5.104890019,2.596154954,-1.056195249,17.68038988,0.079398425,-0.119058001,0.033572709,-0.472202347,-0.297333965,-0.829829775,,,0.997142137,0,0.981154151,8.822124951,medium,high,37.12344837,16.55001921,37
19,3/19/22,1:13:00 PM,2,1,Savanah Henley,,Left,Virginia,Alaina Smith,,Left,Nc state,,1,Bottom,1,0,0,,,BallCalled,,,,0,0,,62.79871988,5.418140515,-3.647906917,987.7638245,252.9541541,2:30,1.154770829,0.599118026,6,-29.37926431,2.232003343,4.383651324,2.088333115,-1.304163012,57.63659289,-2.768360271,-2.425137939,0.404662051,,,,,,,,,,,,-6.412720886,0.68044397,-1.471751969,50,-0.374495677,6.617227609,-93.98349867,13.12353949,-5.587871817,17.66437729,-31.58112908,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,d4fc72b0-a7a7-11ec-b5f4-bbf339c5f96f,62.89242166,1.150941725,0.59863253,5.484471963,-3.639083395,57.70146154,2.091500972,-1.303888001,-2.698461333,-2.419292388,0.404576306,4.326752982,0.913098838,59.634834,33.64971169,499.3237816,852.2635356,50.55092819,-0.148183379,0.862821167,-0.483302514,,,,,,,,,,,,,,,,,0.974981007,0,,,medium,high,59.71525948,42.73834013,37
20,3/19/22,1:13:19 PM,2,2,Savanah Henley,,Left,Virginia,Alaina Smith,,Left,Nc state,,1,Bottom,1,1,0,,,StrikeSwinging,,,,0,0,,63.24217169,6.266013194,-0.81883582,989.5569397,289.8303938,3:45,1.068559364,0.438103809,6,-32.01160387,-0.808376266,5.540889499,2.308397919,0.391275023,57.90036616,-2.6700938,0.732648139,0.402041868,,,,,,,,,,,,-6.767778492,-3.224136552,-0.67916687,50,-0.678264958,2.148722267,-94.74140101,14.99466265,-5.975289982,18.33200493,-35.02064849,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,e03d73c2-a7a7-11ec-8cef-09cb6659b5d1,63.32536465,1.063774472,0.438260576,6.35116479,-0.821497931,57.95436211,2.31244405,0.391079404,-2.582244174,0.728268052,0.401971259,5.556504449,-2.281129288,46.9381975,37.3825112,675.6564536,722.9877549,68.27868376,0.231626547,0.730617639,-0.642298224,,,,,,,,,,,,,,,,,0.974358034,0,,,medium,high,56.35573992,27.94349868,37
21,3/19/22,1:13:40 PM,2,3,Savanah Henley,,Left,Virginia,Alaina Smith,,Left,Nc state,,1,Bottom,1,1,1,,,BallCalled,,,,0,0,,50.49557496,11.7417775,-0.840856308,1300.884382,272.7894141,3:00,1.495601481,0.424988658,6,-48.92012563,1.713209069,8.680562124,4.815737315,0.626120659,45.35145062,-1.814079137,1.594197065,0.512141286,,,,,,,,,,,,-10.45318808,-2.50890962,-0.701956404,50,-1.692365175,2.069723764,-74.58944369,20.99978871,-5.689179575,11.80581525,-33.53953132,NC State,Virginia,,Softball,,a1be13c5-efbc-4b65-97dd-f2b1c60dc46f,ec8c08f0-a7a7-11ec-ae20-f525326b5cb6,50.6043178,1.489852228,0.431211728,11.83857272,-0.952316032,45.41441748,4.820794713,0.621460817,-1.702338782,1.492108082,0.512004616,9.380830684,-0.64421867,-55.53157318,67.85979803,736.2381229,-1072.498765,56.59520041,0.027542185,-0.82443819,-0.565281433,,,,,,,,,,,,,,,,,0.994259182,0,,,medium,high,28.92618177,-12.20411716,37
