PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
11,3/20/22,12:10:36 PM,6,2,Sam Gress,,Right,Nc state,Abby Weaver,,Right,Virginia,,1,Top,1,2,0,Changeup,2,BallCalled,,,,0,0,,45.36267394,7.041520222,-1.932396234,,,,1.376370284,2.152613066,6,,,,0.917630113,0.952050245,42.13955152,-9.117081398,-1.932396234,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,47668082-a868-11ec-82bb-3d0b0d7eb33b,45.43596667,1.369417449,2.152613066,7.163385199,-1.932396234,42.16956813,0.923547726,0.952050245,-8.989790936,-1.932396234,0.560337762,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
12,3/20/22,12:15:38 PM,6,3,Maddie Mcpherson,,Left,Nc state,Abby Weaver,,Right,Virginia,,1,Top,1,3,0,Fastball,2,BallCalled,Walk,,,0,0,,66.92893811,3.539381467,-2.599314877,,,,1.374917659,0.578906204,6,,,,1.370403211,-1.036497134,61.88048002,-3.843670878,-2.599314877,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,fbaf54f5-a868-11ec-ba89-cf6601c4b3b2,67.02198671,1.37170264,0.578906204,3.595566224,-2.599314877,61.94727426,1.373094736,-1.036497134,-3.784692233,-2.599314877,0.377795528,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
13,3/20/22,12:16:32 PM,7,1,Maddie Mcpherson,,Left,Nc state,Leah Boggs,,Right,Virginia,,1,Top,1,0,0,Fastball,3,InPlay,,GroundBall,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,b8135029-a6a4-4600-9347-60408e0a1b1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3/20/22,12:17:00 PM,8,1,Maddie Mcpherson,,Left,Nc state,Katie Goldberg,,Right,Virginia,,1,Top,2,0,0,Riseball,3,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,e1ebd9c3-29f0-4173-a428-18647c5e14d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3/20/22,12:17:12 PM,8,2,Maddie Mcpherson,,Left,Nc state,Katie Goldberg,,Right,Virginia,,1,Top,2,1,0,Dropball,1,StrikeCalled,,,,0,0,,68.66606542,6.145381251,-0.922973502,,,,1.246361794,0.517462074,6,,,,2.968402744,-0.055796814,63.10792172,-0.902458614,-0.922973502,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,33dd90c2-a869-11ec-a892-f56807149d29,68.76817178,1.243262248,0.517462074,6.198864788,-0.922973502,63.18196762,2.970970268,-0.055796814,-0.845911715,-0.922973502,0.36932423,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
16,3/20/22,12:17:33 PM,8,3,Maddie Mcpherson,,Left,Nc state,Katie Goldberg,,Right,Virginia,,1,Top,2,1,1,Fastball,1,Foul,,,,0,0,,67.5946026,5.606578643,0.603550633,,,,1.658934028,0.697572475,6,,,,2.97915421,1.072419242,62.2020299,-1.659444852,0.603550633,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,403de86b-a869-11ec-86b0-89d35affc369,67.69248218,1.655879324,0.697572475,5.66095588,0.603550633,62.27439402,2.981852653,1.072419242,-1.600545622,0.603550633,0.374788714,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
17,3/20/22,12:18:00 PM,8,4,Maddie Mcpherson,,Left,Nc state,Katie Goldberg,,Right,Virginia,,1,Top,2,1,2,Changeup,2,Foul,,,,0,0,,57.86113648,6.030347399,2.394699999,,,,2.073801189,-0.293987552,6,,,,2.861134272,1.194098672,53.30406538,-3.905810953,2.394699999,,42.54240175,-8.557580445,-61.81337093,,,,,16.10947482,,-59.16268731,0.21354142,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,50e44435-a869-11ec-aa57-4389eb30b2bd,57.9481394,2.069557937,-0.293987552,6.104896727,2.394699999,53.36153226,2.864831728,1.194098672,-3.825637552,2.394699999,0.438534143,,,,,,,,,,,-37.07999006,19.87097653,-6.330448322,-1.579981282,2.124911967,2.834373871,-13.83201807,8.257751202,,,,,,,,,,0,,15.37943044,low,high,,,37
18,3/20/22,12:18:32 PM,8,5,Maddie Mcpherson,,Left,Nc state,Katie Goldberg,,Right,Virginia,,1,Top,2,1,2,Dropball,1,Foul,,,,0,0,,68.8749354,4.795829511,1.80355448,,,,1.453006522,0.472650116,6,,,,2.350743146,1.593111095,63.48290514,-2.191847019,1.80355448,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,6375179c-a869-11ec-83a4-5b344534c4ac,68.9734202,1.449972668,0.472650116,4.848734822,1.80355448,63.55486487,2.35326862,1.593111095,-2.135850551,1.80355448,0.367507017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
19,3/20/22,12:19:05 PM,8,6,Maddie Mcpherson,,Left,Nc state,Katie Goldberg,,Right,Virginia,,1,Top,2,1,2,Riseball,3,StrikeSwinging,Strikeout,,,1,0,,63.97806224,7.683278861,-0.31499451,,,,0.993112795,0.268163774,6,,,,3.347864649,0.07253562,58.59811057,-0.469700925,-0.31499451,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,76e90068-a869-11ec-856a-77771ddd6e79,64.07798665,0.98955742,0.268163774,7.744596283,-0.31499451,58.66874094,3.35085073,0.07253562,-0.403820097,-0.31499451,0.397647865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
20,3/20/22,12:21:53 PM,1,1,Aly Rayle,,Right,Virginia,Alaina Smith,,Left,Nc state,,1,Bottom,0,0,0,,,BallCalled,,,,0,0,,61.22473046,6.564499695,-1.335937975,,,,1.120229455,2.319237526,6,,,,2.55714077,1.48940777,56.26175856,-2.316803541,-1.335937975,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,db297db3-a869-11ec-a4df-094841654dad,61.31817784,1.116353613,2.319237526,6.631500454,-1.335937975,56.3257493,2.560394497,1.48940777,-2.245349543,-1.335937975,0.414610188,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
21,3/20/22,12:22:18 PM,1,2,Aly Rayle,,Right,Virginia,Alaina Smith,,Left,Nc state,,1,Bottom,0,1,0,,,StrikeCalled,,,,0,0,,62.23713075,6.624825113,-1.235215473,,,,1.073105891,2.149342958,6,,,,2.632733923,1.382098061,57.17035067,-1.972095766,-1.235215473,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,ea40f070-a869-11ec-893d-f535ea403d1f,62.33087324,1.069478363,2.149342958,6.688883016,-1.235215473,57.23669468,2.635904162,1.382098061,-1.902279011,-1.235215473,0.407907107,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
22,3/20/22,12:22:44 PM,1,3,Aly Rayle,,Right,Virginia,Alaina Smith,,Left,Nc state,,1,Bottom,0,1,1,,,BallCalled,,,,0,0,,61.59880754,7.9231121,-1.496768489,,,,1.127607562,2.422365458,6,,,,3.438367024,1.492591375,56.39012771,-0.88413654,-1.496768489,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,f9a41b00-a869-11ec-b8f8-e1593a62452f,61.69664099,1.12375237,2.422365458,7.989331443,-1.496768489,56.45764895,3.441590463,1.492591375,-0.812931589,-1.496768489,0.413382715,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
23,3/20/22,12:23:08 PM,1,4,Aly Rayle,,Right,Virginia,Alaina Smith,,Left,Nc state,,1,Bottom,0,2,1,,,Foul,,,,0,0,,61.04977614,5.548051699,-2.043083491,,,,1.02063537,2.69130381,6,,,,1.81276791,1.42191625,56.2572378,-3.363964636,-2.043083491,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,07f2f73a-a86a-11ec-b94a-5f1f7731a1ff,61.1395133,1.016811631,2.69130381,5.614972676,-2.043083491,56.31924786,1.816065471,1.42191625,-3.291998807,-2.043083491,0.415171147,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
24,3/20/22,12:23:37 PM,1,5,Aly Rayle,,Right,Virginia,Alaina Smith,,Left,Nc state,,1,Bottom,0,2,2,,,StrikeSwinging,Strikeout,,,1,0,,62.98744118,6.929763766,-1.403426277,,,,1.072758698,2.32818912,6,,,,2.882280117,1.456422036,57.80645055,-1.470117375,-1.403426277,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,1924545e-a86a-11ec-9e64-f7e3f4560f13,63.0831169,1.069211403,2.32818912,6.992416791,-1.403426277,57.87444459,2.885356336,1.456422036,-1.402002247,-1.403426277,0.403334577,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
25,3/20/22,12:24:11 PM,2,1,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,1,0,0,,,Foul,,,,0,0,,62.88941009,6.521671858,-4.606044112,,,,1.069883012,2.774410749,6,,,,2.615787823,-0.092334273,57.76716544,-1.921550058,-4.606044112,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,2dc72a42-a86a-11ec-b839-290d0b65aa0b,62.98492742,1.066222337,2.774410749,6.585239204,-4.606044112,57.8343583,2.618929043,-0.092334273,-1.853066782,-4.606044112,0.404847176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
26,3/20/22,12:24:39 PM,2,2,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,1,0,1,,,BallCalled,,,,0,0,,62.50867942,4.393582396,-0.594501413,1130.455625,120.7005979,10:00,1.150482081,2.196726315,6,-28.46312653,3.230529995,-2.894975306,1.512681011,1.586252193,57.55970139,-3.55558249,-1.404224274,0.405189046,,,,,,,,,,,,3.170044154,2.208468029,-2.302687606,50,-0.132855654,0.561851806,-93.88874281,11.26857174,2.755190423,17.70031139,-30.25459684,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,3debdce3-a86a-11ec-a52c-e5ba83ded116,62.60226371,1.147130731,2.198193529,4.452182284,-0.621055326,57.62660059,1.515552952,1.585242596,-3.491854813,-1.426227163,0.405101989,-2.726780249,1.942637039,-71.92779316,8.684131661,350.6846355,-1074.686097,31.02153041,-0.15838101,-0.950666327,0.266737681,,,,,,,,,,,,,,,,,0.968053115,0,,,medium,high,97.8157185,-3.736051282,37
27,3/20/22,12:24:59 PM,2,3,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,1,1,1,,,BallCalled,,,,0,0,,49.752098,6.537910611,-3.843722494,,,,1.054019044,2.805791517,6,,,,1.09871216,0.415074256,46.01277442,-6.922313218,-3.843722494,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,49e8d5b8-a86a-11ec-b4d4-11761071f8f5,49.83039497,1.048166691,2.805791517,6.639637794,-3.843722494,46.0538832,1.103627271,0.415074256,-6.815298849,-3.843722494,0.511242989,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
28,3/20/22,12:25:21 PM,2,4,Aly Rayle,,Right,Virginia,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,1,2,1,,,InPlay,,FlyBall,Out,1,0,,63.00646648,7.113684774,-4.550706842,,,,1.336607527,2.437383985,6,,,,3.259579904,-0.394773646,57.78319716,-1.311465458,-4.550706842,,62.40722887,43.70795576,-22.7236471,2700.76748,-46.4448072,99.71399041,65.56302332,183.9436106,,-25.33272651,4.358037312,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,57cfec85-a86a-11ec-88da-6394dd5d87f4,63.10322792,1.333003691,2.437383985,7.176661029,-4.550706842,57.85221072,3.262745461,-0.394773646,-1.242616749,-4.550706842,0.404571722,,,,,,,,,,,-17.42631849,41.61070839,43.12232121,0.083885994,3.916432924,3.604722469,-78.70472381,166.2552806,-6.346295538,-10.2455543,0.72752765,0.997849631,0.054472057,0.036454189,,,,0,0.99170616,32.17425069,low,high,,,37
29,3/20/22,12:26:04 PM,3,1,Aly Rayle,,Right,Virginia,Logan Morris,,Right,Nc state,,1,Bottom,2,0,0,,,StrikeCalled,,,,0,0,,61.77623355,5.922576502,-2.709539783,,,,0.991272303,2.721498184,6,,,,2.076653777,1.037492915,56.8560515,-2.794462445,-2.709539783,,,,,,,,,,,,,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,70ee3e35-a86a-11ec-91f2-fd9815b1b63a,61.86807584,0.987532643,2.721498184,5.98803,-2.709539783,56.92006516,2.079885695,1.037492915,-2.723973047,-2.709539783,0.410765794,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
30,3/20/22,12:26:26 PM,3,2,Aly Rayle,,Right,Virginia,Logan Morris,,Right,Nc state,,1,Bottom,2,0,1,,,Foul,,,,0,0,,62.20200061,7.044996894,-2.916053171,,,,1.049623413,2.299815694,6,,,,2.865937871,0.487246303,57.0706272,-1.580191364,-2.916053171,,73.93070565,3.859594184,-53.82978988,,,,,71.59185148,,-51.74904628,0.703449754,,,,,,,,,,,,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,7de89b51-a86a-11ec-88f5-bd0779f51ae8,62.29774079,1.045905827,2.299815694,7.109722224,-2.916053171,57.13744081,2.869089367,0.487246303,-1.51047111,-2.916053171,0.408947515,,,,,,,,,,,-59.54648083,43.53390968,4.976400915,-0.164536031,2.819623828,2.871029926,-56.22155531,44.32301791,,,,,,,,,,0,,41.15778668,low,high,,,37
31,3/20/22,12:26:56 PM,3,3,Aly Rayle,,Right,Virginia,Logan Morris,,Right,Nc state,,1,Bottom,2,0,2,,,BallCalled,,,,0,0,,63.41760572,6.063121032,-1.016860183,1136.847442,117.7052092,10:00,1.289299057,2.036390766,6,-27.87834234,3.087744081,-2.589050933,2.746296835,1.18905292,58.15183386,-1.712400085,-1.740861836,0.400511216,,,,,,,,,,,,2.662045946,1.440010805,-2.241262592,50,-0.370324758,1.313004025,-94.99358694,14.10885258,2.368054192,18.14107666,-30.89307109,NC State,Virginia,,Softball,,3cc22ac4-139f-430a-9927-24c17f2e5dcd,8f91b1f5-a86a-11ec-8693-47f542bd1705,63.51676368,1.286002813,2.037949184,6.120050534,-1.04484073,58.22295827,2.749091642,1.187988848,-1.650265874,-1.764055488,0.400422944,-2.411926714,1.826941983,-72.41171512,3.614431433,343.5268499,-1083.702639,30.21749773,-0.140487959,-0.953252476,0.267531027,,,,,,,,,,,,,,,,,0.969377488,0,,,medium,high,93.25298829,11.46110205,37
