PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
11,3/6/22,12:07:45 PM,4,4,Maddie Mcpherson,,Left,Nc state,Casares-maher,,Right,Syracuse,,1,Top,1,1,2,Riseball,3,InPlay,,Popup,Out,1,0,,61.86089064,6.723871756,-2.024933194,1872.56923,211.2681512,1:00,1.198370918,0.176375334,6,-24.01483761,8.842225038,3.906133384,3.394867393,-0.756214701,56.22441001,0.017482788,-0.929132936,0.412558833,56.64912182,81.33883644,13.91828158,1581.919262,,,,54.34346249,,-9.095951345,4.537229147,-5.33641137,7.732715064,-0.674733111,50,-0.573299265,3.820734721,-92.66942158,14.2782934,-4.476033701,18.41526134,-25.68806288,NC State,Syracuse,,Softball,,3b25f9bd-2775-4f76-b80d-a1923def1e79,f1d49c23-9d6f-11ec-a261-ddbed7f5842a,61.9854619,1.196668881,0.175200027,6.75279635,-2.003643811,56.32174767,3.396661791,-0.755433475,0.057563971,-0.912338678,0.412433835,3.770755215,7.483500724,55.27301635,37.3901748,1066.74023,1539.019429,56.96666448,-0.48692113,0.821875851,-0.295682092,2.05198779,8.280367198,56.00310588,0.766016543,0.927834565,3.49185274,-8.591065269,53.66009237,-20.86970147,6.374659146,-0.154929323,-0.404067094,-0.35038105,0.844963256,,,0.761638778,0,0.931298762,23.26601904,medium,high,123.6511573,-1.099825594,37
12,3/6/22,12:08:22 PM,5,1,Maddie Mcpherson,,Left,Nc state,Breen,,Right,Syracuse,,1,Top,2,0,0,Riseball,3,InPlay,,GroundBall,Out,1,0,,62.68938045,5.016032246,-3.234656939,1820.933981,211.2757992,1:00,1.022386141,0.746782144,6,-23.29423198,8.516832453,4.304599489,2.209355265,-0.905509975,57.23768801,-1.495614852,-2.029849954,0.405938856,38.67313519,17.70091136,-35.66415126,,,,,61.08454584,,-33.45383261,1.171899186,-6.244058761,8.049330802,-1.524243913,50,-0.351851088,5.92621522,-94.06313117,11.57119987,-5.408882623,18.67037198,-25.20135968,NC State,Syracuse,,Softball,,3b25f9bd-2775-4f76-b80d-a1923def1e79,0819f5d9-9d70-11ec-ad51-99624de51a69,62.80886018,1.020614982,0.745934782,5.046366682,-3.219277922,57.33020149,2.211128897,-0.904985501,-1.455775324,-2.018523573,0.405822473,4.206084204,7.238511845,53.5835776,45.15516712,1080.996653,1465.348696,59.36495581,-0.50737933,0.804723681,-0.30819801,-21.48022938,29.9324049,11.75849769,0.846034087,2.874309622,2.248732828,-33.67376505,50.96468668,,,,,,,,,0.974980548,0,,14.70391315,medium,high,49.3603496,81.09280108,37
13,3/6/22,12:11:08 PM,1,1,Oliver,,Right,Syracuse,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,0,Fastball,,BallCalled,,,,0,0,,62.43688198,6.482394557,-5.067499731,,,,2.092921309,3.164987995,6,,,,3.576717456,0.00960402,57.35891406,-2.089457168,-5.067499731,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,3b25f9bd-2775-4f76-b80d-a1923def1e79,6a813678-9d70-11ec-bf90-394c9d4a8836,62.53168448,2.089233547,3.164987995,6.546870526,-5.067499731,57.42537325,3.579901218,0.00960402,-2.019911199,-5.067499731,0.408038111,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
14,3/6/22,12:11:23 PM,1,2,Oliver,,Right,Syracuse,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,1,0,Changeup,,BallCalled,,,,0,0,,45.13629583,13.89829595,-0.725498059,1430.70761,141.7204431,10:45,1.770083617,2.239485288,6,-52.06607812,13.27399481,-8.684347948,6.23681107,1.065197604,39.65474337,-0.537764302,-3.177029618,0.581783406,,,,,,,,,,,,9.809305904,9.246693528,-2.319402827,50,-1.95475777,-0.010631658,-66.3737594,21.52788351,4.141558512,10.63679888,-28.27003001,NC State,Syracuse,,Softball,,3b25f9bd-2775-4f76-b80d-a1923def1e79,73fa0ed1-9d70-11ec-a579-75a9df313479,45.30511787,1.766291679,2.23402614,13.9581704,-0.627647751,39.77253144,6.241703475,1.069442678,-0.426194714,-3.083939348,0.581472178,-9.297234012,9.624743273,23.85443554,36.70450151,1308.490634,578.5987625,91.45758534,-0.717939719,0.404414402,0.566578813,,,,,,,,,,,,,,,,,0.833545567,0,,,medium,high,56.96594864,30.11003547,37
15,3/6/22,12:11:42 PM,1,3,Oliver,,Right,Syracuse,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,0,Fastball,,Foul,,,,0,0,,65.23729582,6.980063131,-4.968291124,1051.720238,22.67027393,6:45,1.681101777,3.440262398,6,-33.07748141,-3.4603439,-1.908926466,3.297591075,0.187889369,59.68851318,-2.208567013,-5.498307632,0.391690522,,,,,,,,,,,,0.430428513,-6.584514787,-4.551320319,50,-0.246524525,8.170752891,-97.22425863,16.8182026,0.400369539,19.24926817,-38.29873481,NC State,Syracuse,,Softball,,3b25f9bd-2775-4f76-b80d-a1923def1e79,7f05b31c-9d70-11ec-9fe5-eb134459bc44,65.31787972,1.675928621,3.441803109,7.071518437,-4.996226886,59.73838334,3.301871044,0.186750689,-2.115453821,-5.52269828,0.39163162,-1.731304119,-4.908261592,-52.61586174,32.74802575,638.5581312,-835.6787491,60.71558845,0.560245916,-0.794582741,0.23401449,,,,,,,,,,,,,,,,,0.91508152,0,,,medium,high,60.52677682,-3.787346255,37
16,3/6/22,12:12:03 PM,1,4,Oliver,,Right,Syracuse,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,1,Changeup,,BallCalled,,,,0,0,,46.53390917,8.267487045,-4.370715399,1412.645609,128.776001,10:15,1.867624764,1.719377495,6,-50.07519924,9.090895792,-9.239691627,2.880198449,-1.770291066,42.24844217,-5.701504835,-6.948901403,0.553615162,,,,,,,,,,,,8.962089192,7.139691171,-2.622236248,50,-0.518689933,4.353336858,-69.45168962,15.29664081,4.176910595,11.08911612,-28.84649381,NC State,Syracuse,,Softball,,3b25f9bd-2775-4f76-b80d-a1923def1e79,8bcd2800-9d70-11ec-9298-2f37dfbfedb9,46.66418164,1.862537215,1.713259764,8.353359899,-4.26289679,42.33149002,2.885450859,-1.765630094,-5.586931399,-6.848379172,0.553383316,-9.918450123,5.959081721,37.41175701,44.41526374,1122.050235,858.2370808,79.42899677,-0.497445793,0.607538844,0.619228743,,,,,,,,,,,,,,,,,0.963548587,0,,,medium,high,50.02626263,46.31862613,37
17,3/6/22,12:12:24 PM,1,5,Oliver,,Right,Syracuse,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,3,1,Dropball,,InPlay,,LineDrive,Single,0,0,,61.58075752,4.792604052,-5.713924609,906.9837267,3.316846338,6:00,1.563178762,3.047223106,6,-37.29276227,-4.202798546,-0.399675562,1.453736112,-0.546506219,56.69815186,-5.572301532,-5.824753537,0.414018424,52.15345457,31.9929557,14.76181627,,27.63344292,106.472498,16.9896163,137.6919158,,14.59204822,2.4295781,-1.628528375,-6.672499501,-4.344003943,50,0.096177589,9.154930525,-92.0516083,12.94764257,-1.355923817,17.43512642,-37.72961812,NC State,Syracuse,,Softball,,3b25f9bd-2775-4f76-b80d-a1923def1e79,9814a407-9d70-11ec-b8fa-0fb6d3df275d,61.64777196,1.557397365,3.049058249,4.894590409,-5.746746223,56.73312285,1.458386069,-0.54786801,-5.472006453,-5.853949016,0.413963809,-0.190970761,-5.84094698,-43.81956615,24.00402207,654.410362,-627.9861133,72.15238187,0.720315157,-0.692389615,0.041745608,11.27038364,42.7720868,27.63168232,0.420881189,3.725286432,1.901690616,34.68942004,133.2505453,,,,,,,,,0.512620365,0,,25.6212049,medium,high,68.39638014,-1.809622867,37
18,3/6/22,12:13:07 PM,2,1,Oliver,,Right,Syracuse,Brittany Jackson,,Left,Nc state,,1,Bottom,0,0,0,Fastball,,Foul,,,,0,0,,64.523303,6.333453484,-4.289456485,884.2710947,14.98514258,6:30,1.718543815,3.135991931,6,-32.80544222,-2.700431927,-0.963430637,2.945318012,0.386766713,59.17959455,-2.791078986,-4.557432758,0.394903436,,,,,,,,,,,,-0.40526784,-5.425351121,-4.101434801,50,-0.056187782,7.085692604,-96.34633794,15.51789097,-0.370823698,18.67158768,-37.13829437,NC State,Syracuse,,Softball,,3b25f9bd-2775-4f76-b80d-a1923def1e79,b1d33f61-9d70-11ec-8097-fb1e91f31dab,64.60506855,1.713675266,3.137633953,6.418865862,-4.318992709,59.23098432,2.949275601,0.385568095,-2.70412009,-4.583464794,0.394840218,-0.776151036,-4.095719275,-56.64400645,32.6677081,486.2070521,-738.605491,54.98393593,0.531140922,-0.835270423,0.142171172,,,,,,,,,,,,,,,,,0.986268302,0,,,medium,high,60.59906271,-1.940935709,37
19,3/6/22,12:13:31 PM,2,2,Oliver,,Right,Syracuse,Brittany Jackson,,Left,Nc state,,1,Bottom,0,0,1,Changeup,,BallCalled,,,,0,0,,45.12676419,10.18477542,-1.411203059,,,,1.301263572,2.192190488,6,,,,2.708216482,1.315590747,41.30385797,-6.396135482,-1.411203059,,,,,,,,,,,,,,,,,,,,,,,,NC State,Syracuse,,Softball,,3b25f9bd-2775-4f76-b80d-a1923def1e79,c021aec7-9d70-11ec-aeb2-a5ef1ff21214,45.21086051,1.294168118,2.192190488,10.30677964,-1.411203059,41.34187358,2.714401157,1.315590747,-6.262236781,-1.411203059,0.567815516,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
20,3/6/22,12:13:58 PM,2,3,Oliver,,Right,Syracuse,Brittany Jackson,,Left,Nc state,,1,Bottom,0,1,1,Changeup,,Foul,,,,0,0,,47.07708172,7.010734621,-1.553260273,1370.180375,124.9421675,10:15,1.598884627,2.317700553,6,-47.94319501,9.139701642,-9.841275905,1.981077938,0.532711219,42.91292253,-6.405544823,-4.316427687,0.54378162,,,,,,,,,,,,10.8505513,7.791259025,-2.57333914,50,-0.472297433,0.87811402,-70.61395584,13.73718587,5.240916132,11.28456772,-28.41079978,NC State,Syracuse,,Softball,,3b25f9bd-2775-4f76-b80d-a1923def1e79,d00cadeb-9d70-11ec-82c4-e301c9c0bfd0,47.19896181,1.594026266,2.312569189,7.09363655,-1.461328815,42.99177728,1.985890673,0.536575239,-6.296646711,-4.229671057,0.543579587,-10.41893012,6.221487753,26.63189176,55.82071056,1224.810905,614.192565,89.39048665,-0.511983404,0.448256723,0.732761151,,,,,,,,,,,,,,,,,0.9945342,0,,,medium,high,39.76136049,15.66798498,37
