PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
11,5/8/22,12:07:54,3,1,Maddie Mcpherson,NA,Left,Nc state,Kalei Harding,NA,NA,Florida state,NA,1,Top,0,0,0,Riseball,NA,StrikeCalled,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,38b3074a-f1ec-4ee2-a079-b3c91aac84c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,5/8/22,12:07:57,3,2,Maddie Mcpherson,NA,Left,Nc state,Kalei Harding,NA,NA,Florida state,NA,1,Top,0,0,1,Fastball,NA,InPlay,NA,FlyBall,Out,1,0,NA,67.7404807,6.064016951,-1.775495987,1230.007409,337.6335111,05:15:00,1.298175333,0.724214987,6,-30.69823817,-3.542835586,1.49377025,2.521964863,-0.254322498,62.12086991,-2.497192963,-1.357863325,0.375059047,68.56350917,28.13519354,24.0112228,2920.764865,56.52874877,94.36366119,39.19353804,206.0050338,NA,36.98750087,3.38036702,-2.376247464,-6.303356476,-1.142119068,50,-0.390309616,3.374119921,-101.4334337,15.50485321,-2.410432792,20.66559569,-38.56808782,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,073ff947-cee9-11ec-a617-05e6c8660aea,67.82328483,1.293199403,0.722265578,6.150438011,-1.740845878,62.17264458,2.525859996,-0.252959152,-2.411428257,-1.328133384,0.374997665,1.275048122,-4.857906065,63.98080648,78.43229255,539.5700563,1105.342652,43.86722003,0.405670345,0.89864715,-0.166927741,24.60287484,55.2298446,32.33137182,0.385688187,1.057447897,2.654753055,123.9410304,164.5499771,44.57485986,-13.45513447,0.594169812,0.663697957,-0.026594396,-0.747527765,NA,NA,0.995867404,0,0.994769492,36.91373431,medium,high,19.41093671,-23.00041217,37
13,5/8/22,12:08:37,4,1,Maddie Mcpherson,NA,Left,Nc state,Mack Leonard,NA,NA,Florida state,NA,1,Top,1,0,0,Fastball,NA,BallCalled,NA,NA,NA,0,0,NA,69.4399537,5.739331011,0.679508174,NA,NA,NA,1.250277259,0.912532216,6,NA,NA,NA,2.76673756,1.334558056,63.87040908,-1.1471149,0.679508174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,1f266926-cee9-11ec-8f43-c1a790233f07,69.54042887,1.247372719,0.912532216,5.790827576,0.679508174,63.94569562,2.769282474,1.334558056,-1.09122992,0.679508174,0.364920953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
14,5/8/22,12:08:59,4,2,Maddie Mcpherson,NA,Left,Nc state,Mack Leonard,NA,NA,Florida state,NA,1,Top,1,1,0,Riseball,NA,InPlay,NA,Popup,Out,1,0,NA,63.18966571,5.833860006,-1.91279496,1954.159227,214.7611083,01:15:00,1.136018324,0.616042541,6,-22.12977242,9.273597221,5.056881783,2.929567565,-0.150926428,57.48138423,-0.357805908,-0.493258065,0.403329184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.643398285,8.559844549,-1.100282073,50,-0.412129771,3.88810765,-94.85139645,12.84909976,-5.830621049,19.45196179,-24.6614472,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,2beccb3d-cee9-11ec-96ff-e795a8c8733d,63.31472965,1.134540477,0.615701823,5.858631926,-1.906543992,57.57854463,2.931109968,-0.150789033,-0.323128463,-0.490460514,0.403208561,5.015981654,7.96845065,50.54895288,26.74376823,1241.709344,1508.938763,63.54187146,-0.522019612,0.772167765,-0.362287825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901370654,0,NA,NA,medium,high,114.0693914,15.10736372,37
15,5/8/22,12:09:37,5,1,Maddie Mcpherson,NA,Left,Nc state,Devyn Flaherty,NA,NA,Florida state,NA,1,Top,2,0,0,Dropball,NA,StrikeCalled,NA,NA,NA,0,0,NA,70.64451442,4.857892021,0.829812306,NA,NA,NA,1.362182493,0.539414473,6,NA,NA,NA,2.401798098,1.054802391,65.09183187,-1.783224156,0.829812306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,42acadf8-cee9-11ec-80da-4f5d0e725e3f,70.74440617,1.359377847,0.539414473,4.907670434,0.829812306,65.16715766,2.40426167,1.054802391,-1.729419457,0.829812306,0.358194381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
16,5/8/22,12:10:19,5,2,Maddie Mcpherson,NA,Left,Nc state,Devyn Flaherty,NA,NA,Florida state,NA,1,Top,2,0,1,Riseball,NA,BallCalled,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,f3262d3b-f3ad-495f-bb6f-e4752a739a75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,5/8/22,12:10:22,5,3,Maddie Mcpherson,NA,Left,Nc state,Devyn Flaherty,NA,NA,Florida state,NA,1,Top,2,1,1,Dropball,NA,BallCalled,NA,NA,NA,0,0,NA,69.44705536,4.24913946,3.042136285,NA,NA,NA,1.502566608,0.212071638,6,NA,NA,NA,2.094289171,2.103156588,64.0742316,-2.623308163,3.042136285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,5d945e40-cee9-11ec-ad5a-094a4d0269f5,69.5445036,1.499637754,0.212071638,4.300951156,3.042136285,64.14638563,2.096782356,2.103156588,-2.568034026,3.042136285,0.364551506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
18,5/8/22,12:11:08,5,4,Maddie Mcpherson,NA,Left,Nc state,Devyn Flaherty,NA,NA,Florida state,NA,1,Top,2,2,1,Riseball,NA,StrikeSwinging,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,4a7e7e2b-b110-4e74-84dd-322363300695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,5/8/22,12:11:29,5,5,Maddie Mcpherson,NA,Left,Nc state,Devyn Flaherty,NA,NA,Florida state,NA,1,Top,2,2,2,Riseball,NA,BallCalled,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,781358b6-5662-43cd-bc0c-9ea646d6b245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,5/8/22,12:11:42,5,6,Maddie Mcpherson,NA,Left,Nc state,Devyn Flaherty,NA,NA,Florida state,NA,1,Top,2,3,2,Dropball,NA,BallCalled,Walk,NA,NA,0,0,NA,70.01450772,7.606706909,1.210815655,1232.457912,323.4982592,04:45:00,1.173579217,1.071444794,6,-29.50192054,-3.904096237,3.322666558,3.468216887,2.100418261,63.91675241,-0.605173445,2.140178292,0.364143909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.44439465,-7.316335998,-0.829838575,50,-0.857355389,-1.683694325,-104.5604078,18.63975204,-3.706851853,22.2099467,-40.04787834,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,8cf706d7-cee9-11ec-a0d8-5f9dca859ee7,70.10128558,1.168604832,1.070619761,7.694510931,1.225957589,63.97367107,3.472279726,2.100992732,-0.515989995,2.152549871,0.364086912,3.226563462,-5.208481192,50.58692492,2.222403602,782.495947,952.1830693,63.49068308,0.510362737,0.772588711,-0.377672557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893770817,0,NA,NA,medium,high,87.99983676,45.01625317,37
21,5/8/22,12:12:18,6,1,Maddie Mcpherson,NA,Left,Nc state,Jahni Kerr,NA,NA,Florida state,NA,1,Top,2,0,0,Dropball,NA,BallCalled,NA,NA,NA,0,0,NA,69.55457016,4.713718127,1.772235939,NA,NA,NA,1.43651491,0.642298284,6,NA,NA,NA,2.323936764,1.743290046,64.11445018,-2.136993678,1.772235939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,a274651e-cee9-11ec-b255-e12fd3c563f6,69.65346213,1.433571285,0.642298284,4.76545678,1.772235939,64.18735255,2.326423894,1.743290046,-2.081998167,1.772235939,0.363867337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
22,5/8/22,12:12:41,6,2,Maddie Mcpherson,NA,Left,Nc state,Jahni Kerr,NA,NA,Florida state,NA,1,Top,2,1,0,Dropball,NA,BallCalled,NA,NA,NA,0,0,NA,69.56050815,4.27928307,2.841251625,NA,NA,NA,1.486814926,0.033599938,6,NA,NA,NA,2.104306331,1.799596634,64.17501451,-2.569501634,2.841251625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,15d1ebcb-9187-4baf-b702-d7655433bbe3,b0694945-cee9-11ec-ad6b-5b7f09b861cf,69.65850819,1.483867647,0.033599938,4.331099084,2.841251625,64.24719902,2.106795728,1.799596634,-2.51454332,2.841251625,0.36390144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
