PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,2/23/23,6:15:24 PM,1,1,Rylee Wyman,wymanry10,,North carolina state,Riley Nayadley,,Right,East tennessee state,,1,Top,0,0,0,Dropball,1,StrikeCalled,,,,,,,63.74163128,5.80623307,-0.605597453,1229.524029,20.24121065,6:45,1.924469848,1.239328231,6,-36.62480791,-5.906831893,-2.602136469,2.490938687,0.646365436,58.41947728,-4.429564226,-1.334771364,0.398903476,,,,,,,,,,,,2.813983489,-9.057377349,-1.350849211,50,0.23807841,0.635139335,-95.62902372,15.01214963,2.524094784,19.05253232,-40.29836126,North Carolina State,East Tennessee State,,Softball,,67af71a8-386b-428b-a829-932c47a765d7,5a6e0aa7-4121-48a8-9456-f58517ccf4b8,63.80522851,1.91806626,1.240540815,5.92002034,-0.627662599,58.45013085,2.496004446,0.645493417,-4.319009341,-1.353690231,0.398856249,-2.462690923,-7.582594395,-41.3830485,,922.5201021,-812.8259344,75.0306688,0.703971063,-0.661089914,0.259585954,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
2,2/23/23,6:15:45 PM,1,2,Rylee Wyman,wymanry10,,North carolina state,Riley Nayadley,,Right,East tennessee state,,1,Top,0,0,1,Riseball,3,BallCalled,,,,0,0,,64.55388619,4.79430143,1.376879544,1389.171233,54.38575671,7:45,1.486086032,1.194037478,6,-31.3829877,-1.611564019,-3.563364799,1.856150858,1.75236102,59.39308828,-3.968353252,0.380024604,0.392709425,,,,,,,,,,,,4.652889113,-3.595823963,-0.845972572,50,0.081893033,-2.852458394,-96.89021121,12.74044516,4.305164143,18.89801527,-35.50114637,North Carolina State,East Tennessee State,,Softball,,67af71a8-386b-428b-a829-932c47a765d7,48380e03-d605-4553-a737-0778af8a4897,64.63027579,1.481179241,1.195846567,4.881105372,1.343916029,59.44140817,1.860200068,1.751076083,-3.880245763,0.352441337,0.392645454,-3.354692127,-3.008165023,-69.50805877,,486.3149845,-1301.266479,35.00756228,0.203857816,-0.936721441,0.284596087,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
3,2/23/23,6:16:05 PM,1,3,Rylee Wyman,wymanry10,,North carolina state,Riley Nayadley,,Right,East tennessee state,,1,Top,0,1,1,Offspeed,2,Foul,,,,0,0,,60.76089066,4.73064776,-0.954056362,934.4124184,20.2122586,6:45,1.808804303,1.167662577,6,-39.05336434,-5.343634994,-2.574306387,1.499411091,0.360569069,55.92035722,-6.180738551,-1.675436437,0.417877661,47.95780243,35.49635264,155.4842658,,46.56522222,-99.65781494,5.958804732,117.1958322,,154.9880761,2.443791243,2.650228975,-8.00714978,-1.358553303,50,0.344529525,1.166082106,-91.32007185,12.93857062,2.166309772,17.45764695,-38.71913191,North Carolina State,East Tennessee State,,Softball,,67af71a8-386b-428b-a829-932c47a765d7,7a023fcf-4b21-4525-b5d3-38f61c955ea1,60.8188182,1.802277084,1.168197674,4.846179472,-0.963755024,55.94532173,1.50458405,0.36019423,-6.069458097,-1.683497586,0.417828531,-2.512925549,-7.13606157,-29.41863125,,813.9237984,-458.9712606,87.10541324,0.817413856,-0.49118703,0.300948318,16.20143898,-35.52495721,27.84675214,-0.547601623,3.526895352,1.478844992,49.55120256,-106.2051855,,,,,,,,,1,0,,0.982446323,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
4,2/23/23,6:16:32 PM,1,4,Rylee Wyman,wymanry10,,North carolina state,Riley Nayadley,,Right,East tennessee state,,1,Top,0,1,2,Changeup,2,BallCalled,,,,0,0,,57.82028178,8.695910389,-2.786058963,1145.271774,15.61014263,6:30,1.703142707,1.543452205,6,-45.8564307,-7.889017559,-2.624842889,3.330629725,-0.406921413,52.5567201,-4.078077947,-3.520297523,0.443483051,,,,,,,,,,,,2.008370873,-12.53413628,-2.150033052,50,-0.742717872,3.851502762,-86.14031276,19.13837253,1.457712705,15.7530632,-41.2715574,North Carolina State,East Tennessee State,,Softball,,67af71a8-386b-428b-a829-932c47a765d7,626327ce-4413-4067-8d52-bd3abb5477bf,57.87167468,1.694801296,1.542967425,8.842885215,-2.777324515,52.56762222,3.336954426,-0.406554606,-3.936983788,-3.512093715,0.443451311,-2.679871479,-10.05138217,-2.847642092,,1143.857561,-56.89741313,99.87651729,0.961925666,-0.049680272,0.268758038,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
5,2/23/23,6:16:52 PM,1,5,Rylee Wyman,wymanry10,,North carolina state,Riley Nayadley,,Right,East tennessee state,,1,Top,0,2,2,Dropball,1,Foul,,,,0,0,,64.46522498,4.263431654,0.444252246,1202.320557,11.04933538,6:15,2.021207224,0.92910752,6,-35.59390077,-5.705772717,-1.439409285,1.707814744,1.085063494,59.32445973,-5.686888883,0.040790066,0.393478385,,,,,,,,,,,,1.845459546,-8.245842038,-0.813986259,50,0.697900301,-0.962376821,-96.94640927,12.4369533,1.701304436,19.57814346,-39.77578091,North Carolina State,East Tennessee State,,Softball,,67af71a8-386b-428b-a829-932c47a765d7,3d7ba3e8-5003-4eec-bb06-1ae0c141a48b,64.52861956,2.014999862,0.930808585,4.371774568,0.41412555,59.355411,1.712543979,1.083873742,-5.583925983,0.014871481,0.393428288,-1.249565608,-7.321976641,-46.20475815,,832.1058912,-867.8562708,69.20832274,0.679253749,-0.72181771,0.132640636,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
6,2/23/23,6:17:19 PM,1,6,Rylee Wyman,wymanry10,,North carolina state,Riley Nayadley,,Right,East tennessee state,,1,Top,0,2,2,Changeup,2,StrikeCalled,Strikeout,,,1,0,,54.20989081,5.800915277,-1.217731086,751.5425354,34.70563454,7:15,2.000502675,1.009059163,6,-46.7955187,-4.273491602,-4.15053682,1.716690014,-0.093200229,49.90947691,-7.256022194,-2.380534641,0.469330202,,,,,,,,,,,,4.389737865,-7.171874001,-1.244148421,50,0.214463071,1.219987112,-81.33822945,14.00384229,2.844675721,13.91586972,-36.82162912,North Carolina State,East Tennessee State,,Softball,,67af71a8-386b-428b-a829-932c47a765d7,bc1ca30a-fb68-46cf-8496-b54358ec7b21,54.26396981,1.993324509,1.007219195,5.928470773,-1.184544328,49.92590609,1.722322412,-0.091822021,-7.134386991,-2.35039365,0.469276729,-4.359353601,-6.441006246,14.05049396,,729.057996,182.4571756,97.00821466,0.797492944,0.242776912,0.552326331,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
7,2/23/23,6:18:17 PM,2,1,Rylee Wyman,wymanry10,,North carolina state,Kaylee Higgins,,Right,East tennessee state,,1,Top,1,0,0,Offspeed,2,InPlay,,GroundBall,Out,1,0,,60.92830619,5.757259956,-1.379087644,1047.696652,18.658102,6:30,1.846675911,1.232220223,6,-39.6231042,-5.972332017,-2.52161045,2.133397674,0.165443258,55.89230593,-5.313078214,-2.085489701,0.417512074,42.77791793,4.346023708,-41.75307286,1037.313478,,,,35.78518988,,-39.73725188,0.546724802,2.42915743,-9.131651299,-1.520117198,50,0.141688932,1.852999276,-91.41189168,14.68222841,1.989109367,17.52258042,-39.65147897,North Carolina State,East Tennessee State,,Softball,,67af71a8-386b-428b-a829-932c47a765d7,038adceb-203d-45f9-b882-db84f18ac964,60.98670761,1.839723842,1.232974431,5.878885136,-1.392597497,55.91601345,2.138769404,0.164916175,-5.197169528,-2.096840027,0.417465946,-2.43624409,-7.804754422,-30.18583353,,905.628091,-526.7884165,86.43991456,0.818970195,-0.502806242,0.276538791,-28.40483162,31.82148955,3.241698075,-0.33100367,3.598646586,2.351754803,-22.87632395,27.51824153,0.107801238,-1.329332179,-0.017543394,-0.149424591,-0.186660151,0.97099448,,,1,0,1,17.98815157,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
8,2/23/23,6:18:51 PM,3,1,Rylee Wyman,wymanry10,,North carolina state,Sara Muir,,Right,East tennessee state,,1,Top,2,0,0,Riseball,3,BallCalled,,,,0,0,,65.49120355,7.287126594,-2.061143822,1545.606843,40.9399364,7:15,1.375529853,1.774083652,6,-32.18604661,-2.942888275,-3.437028838,3.24650916,0.207046305,59.85848019,-1.677088514,-3.02151491,0.389209704,,,,,,,,,,,,3.269738954,-6.083487139,-2.207650696,50,-0.609057366,3.011927318,-97.84035826,17.28850884,3.080280668,19.48424739,-37.9050416,North Carolina State,East Tennessee State,,Softball,,67af71a8-386b-428b-a829-932c47a765d7,c0a2f5c1-99bb-4f6f-95a7-f0470c3cf2fb,65.57178574,1.370044828,1.776193697,7.382202418,-2.099145725,59.90778787,3.250880505,0.205567175,-1.581530243,-3.053277304,0.389151021,-3.196514006,-4.402835182,-63.32689796,,693.8222009,-1381.126811,44.889954,0.339097329,-0.893582231,0.29414928,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
9,2/23/23,6:19:15 PM,3,2,Rylee Wyman,wymanry10,,North carolina state,Sara Muir,,Right,East tennessee state,,1,Top,2,1,0,Dropball,2,StrikeCalled,,,,0,0,,64.24240536,5.447454656,-2.753217243,1177.773183,9.874322785,6:15,1.973543791,1.279560805,6,-36.45265669,-6.174364527,-1.306199322,2.333096287,-0.54048188,58.92958851,-4.731319259,-3.118443924,0.39603832,,,,,,,,,,,,0.500397602,-9.24419404,-1.891735855,50,0.369829088,4.443144849,-96.34176528,14.49784621,0.455375793,19.39304295,-40.58652433,North Carolina State,East Tennessee State,,Softball,,67af71a8-386b-428b-a829-932c47a765d7,16b2f997-9d11-49bb-ba30-38733dac33b5,64.30628758,1.967222056,1.281031202,5.559242623,-2.779728496,58.96044332,2.338062728,-0.541553204,-4.623452732,-3.141622412,0.395991713,-1.138662052,-7.830630303,-37.37808624,,935.9137618,-714.9930772,79.46468603,0.782875182,-0.607071962,0.136272086,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
10,2/23/23,6:19:38 PM,3,3,Rylee Wyman,wymanry10,,North carolina state,Sara Muir,,Right,East tennessee state,,1,Top,2,1,1,Riseball,3,BallCalled,,,,0,0,,65.91043865,8.136106496,-0.46152688,1492.813711,46.72438899,7:30,1.100933094,1.490220289,6,-31.36632789,-2.44594865,-3.179604731,3.574375678,0.938617443,60.13858322,-0.584790618,-1.350957985,0.387055742,,,,,,,,,,,,3.549505028,-5.772511824,-1.56316806,50,-1.0710825,0.317705117,-98.29599936,18.73020193,3.380852797,19.42457376,-37.67228458,North Carolina State,East Tennessee State,,Softball,,67af71a8-386b-428b-a829-932c47a765d7,a554eb9c-dc91-432b-a028-fae8c35ab1ba,65.9941397,1.095981116,1.492211714,8.22373983,-0.498279088,60.19337902,3.578232318,0.937263427,-0.493064543,-1.382647546,0.386996484,-2.945832916,-3.823879132,-65.91851482,,609.1209175,-1362.888287,40.80354523,0.279711771,-0.912966084,0.297076178,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
