PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
1,2/24/24,2:02:26 PM,1,1,Kinsey Norton,nortoki10,,Georgia tech,Kaylyn Hopf,hopf-ka10,Left,Robert morris,,1,Top,0,0,0,Dropball,1,StrikeCalled,,,,,,,62.80668921,6.86108608,3.734491892,,,,1.325527058,0.829988622,4.295360462,,,,3.024528892,3.263835749,57.32876525,-2.062175098,3.734491892,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Robert Morris,,,,705881c1-2a54-4e5b-85d0-64b6c857506c,8d9f8f76-6bd9-4ed5-be0c-3667104b20e7,62.916372,1.32084784,0.829988622,6.932171853,3.734491892,57.4081859,3.028672223,3.263835749,-1.981090356,3.734491892,0.425761549,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,38.70464091,Reese Hunter,huntere10,Georgia tech,2022-11
2,2/24/24,2:02:47 PM,1,2,Kinsey Norton,nortoki10,,Georgia tech,Kaylyn Hopf,hopf-ka10,Left,Robert morris,,1,Top,0,0,1,Dropball,1,StrikeSwinging,,,,,,,63.15939226,5.556889116,0.411225134,1077.34357,9.171721029,6:15,1.608620739,0.899621008,6.247171697,-39.43373263,-8.597191859,-1.635479954,1.967196197,0.397323333,58.18283092,-6.021927627,-0.648899604,0.398582608,,,,,,,,,,,,2.008392783,-12.24509433,-0.787943183,50,-0.095117311,-0.913995694,-94.71504575,15.06881176,1.779714634,17.77064092,-43.02490195,Georgia Tech,Robert Morris,,,,705881c1-2a54-4e5b-85d0-64b6c857506c,e0ebbf49-297f-4a5e-a8e6-fed9386ce16f,63.19634178,1.601388291,0.900914262,5.68202371,0.388469468,58.18786731,1.972635195,0.396366237,-5.905316349,-0.669562645,0.398558961,-1.486670901,-10.17510787,-29.75918911,,935.2626569,-534.7456683,86.81192177,0.857020362,-0.496355743,0.138372956,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.75282968,Reese Hunter,huntere10,Georgia tech,2022-11
3,2/24/24,2:03:08 PM,1,3,Kinsey Norton,nortoki10,,Georgia tech,Kaylyn Hopf,hopf-ka10,Left,Robert morris,,1,Top,0,0,2,Dropball,Ball,BallCalled,,,,,,,62.27086796,5.555989855,3.207843651,983.7404119,9.293541092,6:15,1.481617449,1.116580693,5.929037786,-39.57573729,-8.601644917,-1.699473845,1.486585143,1.518214903,58.61215894,-6.669235419,0.380470819,0.408657543,,,,,,,,,,,,3.015811141,-12.33103902,-0.375919551,50,-0.183929755,-5.450299487,-93.17529209,14.85235415,2.586463556,17.18676519,-42.74957356,Georgia Tech,Robert Morris,,,,705881c1-2a54-4e5b-85d0-64b6c857506c,6056ad0e-7a50-4658-a35d-bcc3b7f6a87f,62.30643362,1.473934249,1.117617733,5.686095217,3.190049892,58.61766704,1.492058443,1.517447246,-6.553372499,0.364062321,0.408633848,-1.58029975,-10.20288817,-27.51200328,,872.4932194,-454.4235692,88.69140769,0.875272379,-0.461934433,0.143230036,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.07096359,Reese Hunter,huntere10,Georgia tech,2022-11
4,2/24/24,2:03:26 PM,1,4,Kinsey Norton,nortoki10,,Georgia tech,Kaylyn Hopf,hopf-ka10,Left,Robert morris,,1,Top,0,1,2,Dropball,4,InPlay,,GroundBall,Out,1,0,,64.15422202,6.846622893,-1.00084307,940.4981733,9.580292263,6:15,1.303954328,1.29181353,4.267585894,-42.88011663,-9.297609927,-1.783897892,2.242214476,0.056904224,58.70162502,-5.355976014,-1.260877684,0.416190281,49.53348744,-40.21452762,20.28043302,,-39.1823877,-102.7849235,42.88186201,5.664560249,,8.809273547,0.0517883,1.473533322,-12.32609231,-1.476962204,50,-0.341649939,1.473221191,-95.55518062,16.38058188,1.329814418,18.00773251,-43.29793463,Georgia Tech,Robert Morris,,,,705881c1-2a54-4e5b-85d0-64b6c857506c,2d47daab-6477-4163-a51f-682d6fec6c98,64.20467325,1.294762007,1.292993678,6.986230724,-1.019184413,58.71166145,2.248367345,0.056168717,-5.229334361,-1.276060703,0.41615748,-1.665892153,-11.09299594,-23.62304916,,861.6859312,-376.8742097,91.62016,0.903423649,-0.400717641,0.152483056,13.11085438,35.48047848,-31.9813621,-0.330655246,2.914257933,2.402809723,0.867503514,5.597738871,,,,,,,,,1,1,,21.49634787,high,high,,,38.73241548,Reese Hunter,huntere10,Georgia tech,2022-11
5,2/24/24,2:03:52 PM,2,1,Kinsey Norton,nortoki10,,Georgia tech,Anna Resnik,resnian10,Right,Robert morris,,1,Top,1,0,0,Dropball,1,BallCalled,,,,,,,64.63371651,4.191515404,0.150390051,889.9041704,1.317722257,6:00,1.569144915,0.955032286,7.00706988,-36.1344037,-7.662553396,-0.325295768,1.211435426,0.592086543,59.36554953,-6.691574131,-1.262877627,0.380165143,,,,,,,,,,,,0.37911937,-11.0917313,-0.915018909,50,0.103861945,-0.299876157,-97.30141769,13.14011753,0.354190176,18.89501337,-42.53643825,Georgia Tech,Robert Morris,,,,705881c1-2a54-4e5b-85d0-64b6c857506c,108a0d08-54f2-46d0-9187-41e185dd3b97,64.67232255,1.563194093,0.956229353,4.299700178,0.128329118,59.37562552,1.216186053,0.591120641,-6.587831149,-1.284145801,0.380136904,-0.176871599,-9.0823612,-27.02900081,,792.7058259,-404.4093299,89.07766165,0.890541045,-0.454441437,0.020484802,,,,,,,,,,,,,,,,,1,1,,,high,high,,,35.9929315,Reese Hunter,huntere10,Georgia tech,2022-11
6,2/24/24,2:04:09 PM,2,2,Kinsey Norton,nortoki10,,Georgia tech,Anna Resnik,resnian10,Right,Robert morris,,1,Top,1,1,0,Dropball,1,Foul,,,,,,,61.37931964,6.503934926,4.935677765,988.1976057,4.326374583,6:15,1.492706014,0.700926382,5.978628244,-37.88596237,-7.484793155,-0.63773584,2.275175022,0.974040969,58.95451355,-5.18346479,0.291267243,0.415537823,,,,,,,,,,,,2.392066784,-11.84806316,0.42559576,50,-0.406502002,-7.979904653,-91.48378101,16.23017258,1.978786575,16.50169939,-41.97510885,Georgia Tech,Robert Morris,,,,705881c1-2a54-4e5b-85d0-64b6c857506c,42987ec5-aa13-4274-9b97-f1b97462b2de,61.4209171,1.485326444,0.702862792,6.63097955,4.901910649,58.97167168,2.280252472,0.97266588,-5.073958148,0.261537642,0.415506409,-0.419312005,-9.003028466,-38.82989661,,769.816703,-619.6101611,77.90108968,0.776791116,-0.627010385,0.058766826,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.02137313,Reese Hunter,huntere10,Georgia tech,2022-11
7,2/24/24,2:04:32 PM,2,3,Kinsey Norton,nortoki10,,Georgia tech,Anna Resnik,resnian10,Right,Robert morris,,1,Top,1,1,1,Dropball,1,StrikeSwinging,,,,,,,65.82077193,3.888885491,-0.537393423,849.4527317,352.2049768,5:45,1.968413268,0.896623169,6,-36.4968585,-7.957262886,1.162314058,1.346008415,0.659726669,60.89782436,-6.289468598,-0.212252755,0.384499191,,,,,,,,,,,,-1.547994147,-10.67413115,-1.030177391,50,0.719788195,1.1023258,-98.9194358,12.20415679,-1.494069566,19.5891285,-42.47634597,Georgia Tech,Robert Morris,,,,705881c1-2a54-4e5b-85d0-64b6c857506c,8255b9da-3f21-4e21-8ac3-3c1e84a57275,65.86643705,1.961842884,0.898303552,4.004146856,-0.567185774,60.91289641,1.350886077,0.658528402,-6.185202431,-0.238052821,0.384467444,1.349820065,-9.424260274,-24.55230468,,772.6471875,-352.9677988,90.95823213,0.90117744,-0.415523767,-0.123366208,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech,2022-11
8,2/24/24,2:04:49 PM,2,4,Kinsey Norton,nortoki10,,Georgia tech,Anna Resnik,resnian10,Right,Robert morris,,1,Top,1,1,2,Dropball,1,InPlay,,GroundBall,Out,1,0,,62.45386148,7.581706546,1.81876968,1090.993311,341.0732527,5:15,1.343142241,0.882348411,4.888096141,-40.05352341,-8.430134589,3.444242627,2.741181639,0.270374852,59.45969635,-4.511458553,0.488515076,0.404739626,58.84971836,-25.52195559,-14.95815014,2418.475555,26.48572155,-106.7637886,14.80142912,7.791611871,,-12.17209736,0.076133882,-3.947728964,-11.49256878,-0.388858371,50,0.379568425,1.189044881,-96.68663523,15.78533735,-3.647751138,18.42966488,-42.79332746,Georgia Tech,Robert Morris,,,,705881c1-2a54-4e5b-85d0-64b6c857506c,bc02d600-c243-4e8d-a367-b2a55b905b24,62.5010766,1.334644908,0.886089636,7.715936747,1.758378807,59.47591406,2.746751867,0.267916406,-4.395493723,0.437238277,0.404707066,3.823916417,-10.03977588,-33.60993074,,908.6068412,-603.9039757,83.28253092,0.787797811,-0.553535911,-0.27013442,-13.7076766,51.30762023,-25.35580919,-0.195288051,1.951293974,2.859892293,-1.642851832,7.616446245,0.018412306,-0.099333703,-0.015939962,-0.968852136,-0.191735252,0.156726296,,,1,1,1,30.17952934,high,high,,,38.11190524,Reese Hunter,huntere10,Georgia tech,2022-11
9,2/24/24,2:05:18 PM,3,1,Kinsey Norton,nortoki10,,Georgia tech,Catalina Saxen,saxenca10,Right,Robert morris,,1,Top,2,0,0,Riseball,1,Foul,,,,,,,61.29915978,5.789815746,-2.049254154,1339.349464,104.1683898,9:30,1.821791226,1.075872494,8.431862353,-25.4639853,2.702552302,-5.628785823,3.948708515,-0.134258043,54.5644136,44.45951753,-4.922998299,0.544495791,,,,,,,,,,,,-12.63329151,-28.43340093,-5.283053873,50,-52.89188964,9.05374154,-68.24691938,90.37537092,-5.347896412,14.60411277,-44.21041261,Georgia Tech,Robert Morris,,,,705881c1-2a54-4e5b-85d0-64b6c857506c,6310ed86-d2eb-495b-be89-e5ffb04fbd4f,61.3799242,1.819168847,1.076125674,5.841657871,-2.054454555,54.91618056,3.953192957,-0.14274882,44.5045124,-5.106657361,0.54401494,-5.595538263,1.644576183,-57.24004987,,724.7494687,-1126.319313,54.11205127,-0.132451422,-0.840945058,0.524659918,,,,,,,,,,,,,,,,,1,1,,,high,high,,,34.56813902,Reese Hunter,huntere10,Georgia tech,2022-11
10,2/24/24,2:05:39 PM,3,2,Kinsey Norton,nortoki10,,Georgia tech,Catalina Saxen,saxenca10,Right,Robert morris,,1,Top,2,0,1,Dropball,1,Foul,,,,,,,64.60369129,6.185056895,1.222422575,865.6002197,350.1792061,5:45,1.383716442,0.844922255,5.367062149,-38.19224976,-7.753551893,1.504305811,1.708107151,0.907871973,59.936246,-5.846383799,0.074133159,0.40022084,,,,,,,,,,,,-1.449021382,-11.16947094,-0.595558887,50,-0.297035188,-1.836510167,-96.56914439,15.71514071,-1.335202792,18.43178844,-42.46617431,Georgia Tech,Robert Morris,,,,705881c1-2a54-4e5b-85d0-64b6c857506c,3af65242-89de-41d2-9f6d-7132422ec9bf,64.65511896,1.376528618,0.84720031,6.303342009,1.184290812,59.95424302,1.71328434,0.90626236,-5.736995111,0.039922501,0.400182464,1.751305584,-9.29573312,-31.22648801,,740.1961116,-448.7465396,85.51246808,0.842593736,-0.518422396,-0.145856149,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.63293923,Reese Hunter,huntere10,Georgia tech,2022-11
