PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
1,2/11/24,11:04:45 AM,1,1,Sophia Voyles,voyleso10,,Georgia tech,Lauren Fox,fox--la10,Left,Longwood,,1,Top,0,0,0,Screw Ball,2,StrikeCalled,,,,,,,62.55478172,4.458478235,1.220323446,1226.282744,104.1473637,9:30,1.905267667,0.045294287,6,-29.63464143,1.987053762,-3.441541999,2.210867497,0.516491146,57.66625455,-3.811336395,0.258289015,0.404728788,,,,,,,,,,,,4.446758174,0.759384459,0.266083621,50,0.594720505,-2.491360842,-93.8954397,11.55268061,3.873209922,17.44223828,-31.51261145,Georgia Tech,Longwood,,,,1c705a50-ff0e-4347-9662-8e1cac65d7f9,ebaea342-f080-4b12-a3fe-fbe437d9f153,62.65030364,1.901391116,0.04701699,4.525629021,1.18971295,57.73230872,2.214118568,0.515311262,-3.740704003,0.232962245,0.404639021,-3.248145666,0.726201653,-72.96905375,,359.1637024,-1172.506206,29.28881647,-0.071586751,-0.956146706,0.284004954,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Sara beth Allen,allensa10,Georgia tech,2022-11
2,2/11/24,11:05:03 AM,1,2,Sophia Voyles,voyleso10,,Georgia tech,Lauren Fox,fox--la10,Left,Longwood,,1,Top,0,0,1,Screw Ball,2,StrikeSwinging,,,,,,,61.80046596,6.970587816,1.81416334,1317.942624,72.26487727,8:30,1.572386971,0.242083922,3.761542639,-35.42012758,0.135572143,-3.973768948,3.716509044,-0.293946476,57.55225142,-1.63747182,-1.168706163,0.438456877,,,,,,,,,,,,5.033283998,-2.753369421,0.124488245,50,0.028812143,-3.345422528,-91.90423082,15.08051336,4.199938983,16.71541306,-34.47155228,Georgia Tech,Longwood,,,,1c705a50-ff0e-4347-9662-8e1cac65d7f9,223ef56b-d50f-47c1-a6b2-73142c644fb8,61.90071344,1.566184922,0.244581363,7.064974468,1.774871769,57.62424565,3.721051517,-0.295496148,-1.543976616,-1.200130278,0.438351968,-3.723419306,-1.45271927,-69.9008841,,452.9046483,-1237.679337,34.36451936,0.104680165,-0.939099559,0.327313431,,,,,,,,,,,,,,,,,1,1,,,high,high,,,39.23845874,Sara beth Allen,allensa10,Georgia tech,2022-11
3,2/11/24,11:05:21 AM,1,3,Sophia Voyles,voyleso10,,Georgia tech,Lauren Fox,fox--la10,Left,Longwood,,1,Top,0,0,2,Rise Ball,2,BallCalled,,,,,,,59.56264497,5.734278627,2.89669807,1669.801882,142.0481544,10:45,1.635468147,0.424906177,4.216827216,-29.75466376,8.763394903,-5.296680436,3.311467023,1.202120778,54.62602434,-1.453652371,0.999735744,0.448678611,,,,,,,,,,,,6.848443964,7.183017003,0.179668644,50,0.303716949,-5.073665282,-88.81973445,12.1237727,5.331914091,15.73117791,-26.58165082,Georgia Tech,Longwood,,,,1c705a50-ff0e-4347-9662-8e1cac65d7f9,32bdf2ef-06e0-4404-92ce-0ba9fdfe3fda,59.68706973,1.632726466,0.425921441,5.775266299,2.880637804,54.72300424,3.313922839,1.201543989,-1.401198583,0.98781751,0.448525818,-5.189862198,7.368068972,-52.45212105,,1017.617629,-1323.893004,60.94241718,-0.480547969,-0.79284436,0.374795239,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.78317416,Sara beth Allen,allensa10,Georgia tech,2022-11
4,2/11/24,11:05:41 AM,1,4,Sophia Voyles,voyleso10,,Georgia tech,Lauren Fox,fox--la10,Left,Longwood,,1,Top,0,1,2,Screw Ball,2,BallCalled,,,,,,,62.63008614,3.152142223,4.31848952,1148.129211,130.4511721,10:15,1.623027171,0.123342946,2.773583545,-29.21238025,7.162872362,-6.957858349,1.761509644,1.40817249,58.43306798,-3.628539435,0.905698472,0.4425305,,,,,,,,,,,,8.635576964,5.797947262,0.649142424,50,0.936295397,-7.69297465,-93.25566486,7.927728946,7.432375155,16.9863609,-27.18393493,Georgia Tech,Longwood,,,,1c705a50-ff0e-4347-9662-8e1cac65d7f9,615ef023-2158-461c-bb37-f102ee3ccff2,62.75305888,1.619048942,0.123328882,3.208069091,4.318553308,58.52697797,1.764436812,1.408388196,-3.569217168,0.910109378,0.442387934,-6.969198196,5.785177714,-49.59346688,,744.225076,-874.259528,64.8206725,-0.420556386,-0.761464406,0.493258841,,,,,,,,,,,,,,,,,1,1,,,high,high,,,40.22641783,Sara beth Allen,allensa10,Georgia tech,2022-11
5,2/11/24,11:06:01 AM,1,5,Sophia Voyles,voyleso10,,Georgia tech,Lauren Fox,fox--la10,Left,Longwood,,1,Top,0,2,2,Curve Ball,2,BallCalled,,,,,,,61.54461185,6.411575733,-2.878238138,1375.841811,102.5273917,9:30,1.690680128,0.857175006,4.289110302,-32.78707927,3.956458372,-6.555269987,3.52568723,-1.58920012,55.94236783,-1.708409141,-4.474264756,0.434423048,,,,,,,,,,,,6.069431807,1.880608242,-1.379109086,50,0.198136019,3.878814442,-91.7317572,13.89250824,5.022333177,17.21824129,-30.61788396,Georgia Tech,Longwood,,,,1c705a50-ff0e-4347-9662-8e1cac65d7f9,976fad5d-b3a8-40f0-9878-d666a3107753,61.65506543,1.686188525,0.857895886,6.480552669,-2.889840053,56.02174928,3.529372949,-1.58963374,-1.63079664,-4.483137023,0.434302904,-6.468534146,2.368374111,-59.57702823,,696.6981235,-1186.403141,50.63795257,-0.109836926,-0.862310719,0.494323855,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.71089107,Sara beth Allen,allensa10,Georgia tech,2022-11
6,2/11/24,11:06:25 AM,1,6,Sophia Voyles,voyleso10,,Georgia tech,Lauren Fox,fox--la10,Left,Longwood,,1,Top,0,3,2,Fast Ball,2,BallCalled,Walk,,Walk,0,0,,64.80270874,5.95849815,-1.125775715,1143.332908,89.25676222,9:00,1.306980883,0.89692646,1.203782061,-37.65680788,1.239913033,-2.458374085,2.594408702,1.152519977,58.64725277,-3.143178593,1.405484564,0.446832728,,,,,,,,,,,,1.861993564,-0.234614876,-1.050507235,50,0.337766875,1.711301955,-96.10873396,12.65408102,1.695749188,18.54772699,-32.38771734,Georgia Tech,Longwood,,,,1c705a50-ff0e-4347-9662-8e1cac65d7f9,57289113-8715-4c73-83e2-672fcdfbb2f6,64.93339553,1.301009542,0.900340062,6.039341931,-1.173629655,58.73357454,2.599238421,1.150305237,-3.048717807,1.36274044,0.446692835,-2.108670062,-0.527956301,-79.11616304,,215.8823069,-1122.766658,18.88184145,0.002449274,-0.982012019,0.188802528,,,,,,,,,,,,,,,,,1,1,,,high,high,,,41.79621932,Sara beth Allen,allensa10,Georgia tech,2022-11
7,2/11/24,11:06:50 AM,2,1,Sophia Voyles,voyleso10,,Georgia tech,Lauren Taylor,taylola10,Right,Longwood,,1,Top,0,0,0,Curve Ball,2,BallCalled,,,,,,,61.483783,6.54195349,-0.904417692,1480.092502,104.2704954,9:30,1.834626258,0.562195743,5.283114105,-31.35265821,3.086499119,-4.802294754,3.720957879,-0.422402335,56.22081283,-1.691160139,-1.974680965,0.422116908,,,,,,,,,,,,5.149072489,1.165227168,-0.714379436,50,0.157717963,0.834040271,-91.87577438,14.49847706,4.284577627,16.97277568,-31.20445627,Georgia Tech,Longwood,,,,1c705a50-ff0e-4347-9662-8e1cac65d7f9,146c2738-93a7-4a2e-9429-654f29ceef47,61.58650748,1.830620556,0.563656402,6.607609456,-0.929364759,56.29538096,3.724377955,-0.423395089,-1.617100049,-1.99579571,0.422008544,-4.63076195,1.671946058,-66.5892714,,588.069943,-1358.251654,39.73197231,-0.097939305,-0.917680248,0.385059547,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.71688727,Sara beth Allen,allensa10,Georgia tech,2022-11
8,2/11/24,11:07:15 AM,2,2,Sophia Voyles,voyleso10,,Georgia tech,Lauren Taylor,taylola10,Right,Longwood,,1,Top,0,1,0,Screw Ball,2,Foul,,,,,,,62.59167069,5.085405715,1.858874041,1155.819687,71.08072854,8:15,1.732196235,0.222657547,5.922703464,-30.85962424,0.083263401,-2.60501751,2.848377047,0.4547058,58.3573016,-2.746787466,0.324954994,0.405889513,,,,,,,,,,,,3.894104351,-1.886989714,0.224217478,50,0.267448943,-3.438678466,-93.8213988,12.85600603,3.38656267,17.41201495,-33.81509676,Georgia Tech,Longwood,,,,1c705a50-ff0e-4347-9662-8e1cac65d7f9,d8de4c3a-bff0-4a7e-97c5-6ffc8735b09e,62.67520487,1.728063019,0.224561682,5.159703032,1.823858774,58.41979134,2.851974187,0.453270738,-2.668766884,0.294196609,0.405806354,-2.373426926,-1.209314434,-75.11763206,,296.8553879,-1117.047907,25.68353795,0.083275177,-0.966455166,0.242960196,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.07729791,Sara beth Allen,allensa10,Georgia tech,2022-11
9,2/11/24,11:07:41 AM,2,3,Sophia Voyles,voyleso10,,Georgia tech,Lauren Taylor,taylola10,Right,Longwood,,1,Top,0,1,1,Screw Ball,2,InPlay,,Bunt,Out,1,0,,62.30803409,4.8246367,1.939742183,1372.708884,72.31555193,8:30,1.773220826,0.248009746,6.383637369,-31.23821065,-0.739251846,-4.645617317,2.727835315,0.433013757,58.10168941,-3.173852343,1.110149932,0.402094465,,,,,,,,,,,,6.437721978,-2.463647469,0.257657923,50,0.297321837,-3.889381582,-93.51166515,12.66222181,5.563757335,17.25111729,-34.30324012,Georgia Tech,Longwood,,,,1c705a50-ff0e-4347-9662-8e1cac65d7f9,93eaf6ee-6468-4df4-aa3a-e5655ab3e60f,62.38301483,1.768962627,0.249247652,4.903971091,1.916176265,58.15576904,2.731732834,0.432058756,-3.089355469,1.089661951,0.402021139,-4.488655418,-2.028584053,-66.06152533,,556.9840647,-1254.630795,40.57554163,0.123258135,-0.913981697,0.386581026,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.61636401,Sara beth Allen,allensa10,Georgia tech,2022-11
10,2/11/24,11:08:13 AM,3,1,Sophia Voyles,voyleso10,,Georgia tech,Korynna Anderson,anderko10,Right,Longwood,,1,Top,1,0,0,Rise Ball,2,StrikeCalled,,,,,,,59.7975393,2.937394238,1.17813844,1608.530884,147.0665758,11:00,1.732164722,0.23336481,4.800231725,-30.17260957,7.026096655,-3.777305941,1.387318713,0.325036202,54.95349357,-4.714271079,-0.048261056,0.437403606,,,,,,,,,,,,4.661249648,6.589771768,0.039252403,50,0.895012098,-2.294164412,-89.68496991,8.08076323,3.704809502,15.88982268,-26.93643073,Georgia Tech,Longwood,,,,1c705a50-ff0e-4347-9662-8e1cac65d7f9,ee8bad80-4ad5-4799-abf4-cefc0c1cc9dc,59.90559666,1.729183081,0.235202455,2.985069838,1.14766367,55.03560386,1.39004698,0.323772079,-4.655897739,-0.07483896,0.437274023,-3.566606883,5.677622723,-63.41218192,,719.9284927,-1438.427812,44.75689587,-0.375645905,-0.894249421,0.243327202,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.19976965,Sara beth Allen,allensa10,Georgia tech,2022-11
