PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
22,12/31/69,6:59:59 PM,2,2,Taylor Roby,,Right,Louisville,Logan Morris,,Right,Nc state,,1,Bottom,1,1,0,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,91d989c7-b208-11ec-959a-a100fef99cd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,4/1/22,6:10:58 PM,2,3,Taylor Roby,,Right,Louisville,Logan Morris,,Right,Nc state,,1,Bottom,1,2,0,,,Foul,,,,0,0,,66.89976239,5.442415447,-1.38499098,,,,0.706184386,1.706628644,6,,,,1.879360358,0.846317515,61.59097581,-1.973657208,-1.38499098,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,9c4070b3-b208-11ec-8742-21d3e7930d2b,66.99713944,0.702979601,1.706628644,5.498377817,-1.38499098,61.66155818,1.882085532,0.846317515,-1.913954379,-1.38499098,0.37866383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
24,4/1/22,6:11:16 PM,2,4,Taylor Roby,,Right,Louisville,Logan Morris,,Right,Nc state,,1,Bottom,1,2,1,,,StrikeCalled,,,,0,0,,66.38023968,6.45809989,-3.906538793,,,,0.911736182,1.624143414,6,,,,2.678251977,-0.805764681,60.96194531,-1.109580609,-3.906538793,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,a74a1780-b208-11ec-9e7f-e70bec138fa1,66.47979943,0.90847679,1.624143414,6.51506152,-3.906538793,61.03416919,2.681059285,-0.805764681,-1.0482448,-3.906538793,0.383150128,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
25,4/1/22,6:11:33 PM,2,5,Taylor Roby,,Right,Louisville,Logan Morris,,Right,Nc state,,1,Bottom,1,2,2,,,BallCalled,,,,0,0,,66.43225573,5.008841886,-3.812257331,,,,0.804803406,1.337210099,6,,,,1.675375903,-1.03387835,61.21761569,-2.520039699,-3.812257331,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,b12a7a57-b208-11ec-a71b-4572f5fa9f25,66.52829389,0.801533925,1.337210099,5.065819489,-3.812257331,61.28685782,1.67814335,-1.03387835,-2.459410296,-3.812257331,0.381823125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
26,4/1/22,6:12:03 PM,2,6,Taylor Roby,,Right,Louisville,Logan Morris,,Right,Nc state,,1,Bottom,1,3,2,,,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,08ff94e1-7de6-4afe-bc38-89920d727b3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,4/1/22,6:12:12 PM,2,7,Taylor Roby,,Right,Louisville,Logan Morris,,Right,Nc state,,1,Bottom,1,3,2,,,InPlay,,GroundBall,Out,1,0,,67.38758554,5.377522576,-2.156920496,,,,0.753690923,1.170393497,6,,,,1.91833556,-0.169787198,62.04386727,-1.933166038,-2.156920496,,78.37097291,1.047497986,-3.943749723,,,,,44.93076244,,-4.604539426,0.40926153,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,c8bac694-b208-11ec-849c-7b7f9404917f,67.48587519,0.750497948,1.170393497,5.432932373,-2.156920496,62.11484044,1.921006258,-0.169787198,-1.874487174,-2.156920496,0.376042711,,,,,,,,,,,-5.389225836,78.17232855,1.432720941,-0.155827771,0.150698795,1.833179706,-3.60694711,44.78574936,,,,,,,,,,0,,45.98335237,low,high,,,37
28,4/1/22,6:12:58 PM,3,1,Taylor Roby,,Right,Louisville,Randi Farricker,,Right,Nc state,,1,Bottom,2,0,0,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,ed35722f-fdde-41ed-a22f-81b57f9ad6bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,4/1/22,6:13:24 PM,3,2,Taylor Roby,,Right,Louisville,Randi Farricker,,Right,Nc state,,1,Bottom,2,1,0,,,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,47091336-c638-4cd8-9c90-75fafcdaca7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,4/1/22,6:14:00 PM,3,3,Taylor Roby,,Right,Louisville,Randi Farricker,,Right,Nc state,,1,Bottom,2,1,1,,,InPlay,,GroundBall,Double,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,3ebd8da9-3308-4942-b725-bd16b24ec756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,12/31/69,6:59:59 PM,4,1,Taylor Roby,,Right,Louisville,Sam Sack,,Left,Nc state,,1,Bottom,2,0,0,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,80cca9f6-a408-468e-ae0d-4ca8406aedab,2c2113d1-b209-11ec-803d-8140e9641476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
