PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
1,4/13/24,2:02:18 PM,1,1,Kinsey Norton,nortoki10,,Georgia tech,Daisy Hess,hess-da10,Right,Louisville,,1,Top,0,0,0,Dropball,4,StrikeCalled,,,,,,,64.32866648763121,6.027304125954708,-0.938009526,948.5979003906252,26.61692123744227,7:00,1.3830584118324094,0.9123495301410699,5.755639604,-35.75319526,-5.587367445,-3.311309336,2.6637917760297194,-0.283644115,59.452725769232025,-3.63115666,-1.856293941,0.3973499256876898,,,,,,,,,,,,3.538070236020388,-8.592107453,-1.08931411,49.99999999999998,-0.307065014,1.1012398278452877,-96.27878317,15.280550704534768,3.2396171154301814,18.361558238196373,-40.04137174,Georgia Tech,Louisville,,,,c9c3b290-e7d5-4983-8fa8-5e1d97ac3ccb,46ce1837-a69e-4769-8383-94b31f235d1e,64.39158489398474,1.3764074327080331,0.9136001398665222,6.136046713894628,-0.958963626,59.48542562297095,2.6686041915001133,-0.284464471,-3.527696045,-1.873820606,0.39729918223506816,-3.176036465,-7.056064612,-44.75878102,,673.5779940212074,-667.930133,71.00774666946165,0.6348248489311743,-0.704123563,0.318131136,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.24436177247687,Reese Hunter,huntere10,Georgia tech,2022-11
2,4/13/24,2:02:37 PM,1,2,Kinsey Norton,nortoki10,,Georgia tech,Daisy Hess,hess-da10,Right,Louisville,,1,Top,0,0,1,Riseball,1,BallCalled,,,,,,,60.40335609783145,4.202202799648802,2.654962737961723,1213.4800066266744,117.93562721967257,10:00,1.429143705507598,0.9162977192067988,6.086208996931081,-29.02423153,4.250590921,-5.79313448,1.949091797,1.365402073938024,56.076666814274425,-3.606336113,0.1783824495908425,0.41821636564670206,,,,,,,,,,,,7.830636570123038,3.3250378187695993,-0.249451875,50,0.16386873765973045,-5.022860282,-90.62436832,10.804091847013368,6.3578423721398405,16.169530404337618,-29.47438831,Georgia Tech,Louisville,,,,c9c3b290-e7d5-4983-8fa8-5e1d97ac3ccb,cac2bc72-0211-43d0-98b3-ed0ac7e25af6,60.49301499,1.4260354682297685,0.9168107169842715,4.259536084850752,2.6452119024929845,56.1463546,1.9520317276650174,1.365098234482677,-3.541553853,0.17183051091530926,0.41811704088579077,-5.730280363,2.9941845212435183,-57.56469412,,650.8463170763728,-1024.174203,53.63469637,-0.251267429,-0.843997592,0.47384886277148486,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.91379237906892,Reese Hunter,huntere10,Georgia tech,2022-11
3,4/13/24,2:02:56 PM,1,3,Kinsey Norton,nortoki10,,Georgia tech,Daisy Hess,hess-da10,Right,Louisville,,1,Top,0,1,1,Dropball,4,InPlay,,LineDrive,Out,1,0,,64.00773364383811,6.464860805181049,-1.050261622,994.9410782,15.987384325811627,6:30,1.3953684998461748,0.9393767807956307,5.999999999999997,-36.37642849,-6.735278808,-2.184346681,2.6610178511931735,-0.119311203,59.61104056669191,-4.221037038,-1.237440148,0.3918492723712771,70.77917381015476,15.823279500907033,-22.55163366,979.4213612874347,-48.88339513,98.54143123710755,14.312346108226516,166.2337857505014,,-28.80472982,2.029032925784822,2.3330596664968324,-9.938681605,-0.572482565,50.00000000000002,0.29160938135528836,0.739027875,-96.96667452,15.415639594728628,2.1678878184830026,18.56160017183432,-41.40910992,Georgia Tech,Louisville,,,,c9c3b290-e7d5-4983-8fa8-5e1d97ac3ccb,d669808d-13eb-4f04-ad3e-b50761ed9868,64.06354879829111,1.3885122852713772,0.9409903287626383,6.578947241802665,-1.077759429,59.63571990990292,2.6659546978040236,-0.120356326,-4.114538692,-1.259929206,0.39181030258823046,-2.016506331,-8.201209418,-41.17780785,,748.8622772165712,-655.0672018,75.26699757757396,0.7235584803204275,-0.658397986,0.2073046501905974,-26.11634016,62.89006131150929,19.299440666453357,0.25044788223458286,1.3791266732254412,2.585858001630092,-80.09576211,145.6651654,-24.20639068,8.747162029138394,0.2620918301022932,0.4737956189537016,-0.001024232,0.8806342387215124,,,1,0,1,40.049454165123535,high,high,,,37.00000137600001,Reese Hunter,huntere10,Georgia tech,2022-11
4,4/13/24,2:03:27 PM,2,1,Kinsey Norton,nortoki10,,Georgia tech,Riley Frizell,frizeri10,Right,Louisville,,1,Top,1,0,0,Dropball,1,StrikeSwinging,,,,,,,64.89304535293229,7.637917201053911,-0.617888586,1055.3592764047476,23.06684165,6:45,1.3253652603837949,0.8718960543203799,6.080333416154651,-35.20395084,-6.283375265,-2.933783699,2.9458729818479865,0.30180419387476676,60.16334005046156,-3.348762631,-0.494764328,0.3912579687909326,,,,,,,,,,,,3.055234937525183,-9.94654878,-0.984564215,50.00000000000001,-0.793524025,0.6293063030174627,-96.83508249,18.316240639343853,2.8349724916879135,18.330232665744163,-41.40351729,Georgia Tech,Louisville,,,,c9c3b290-e7d5-4983-8fa8-5e1d97ac3ccb,40278471-e198-47dc-9071-8b2894363b2c,64.95555537430755,1.3189402980974065,0.8733193334700421,7.746929646069441,-0.642729333,60.19324940343519,2.950758536,0.3008806830027458,-3.243576814,-0.514546214,0.39121254528469374,-2.786955937,-7.689617662,-44.53467848,,752.2876221,-740.1665596,71.28260857556573,0.655834498,-0.701340838,0.27928863183336544,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.91966795984535,Reese Hunter,huntere10,Georgia tech,2022-11
5,4/13/24,2:03:44 PM,2,2,Kinsey Norton,nortoki10,,Georgia tech,Riley Frizell,frizeri10,Right,Louisville,,1,Top,1,0,1,Dropball,1,StrikeCalled,,,,,,,64.26310214116391,5.259465394093449,0.9029968385071893,828.9262956891741,12.178249279498097,6:30,1.8749617107794532,0.5463438406944615,5.999999999999997,-37.96184135,-7.930541799,-1.957305774,1.987458919918511,0.9440843434689432,59.29541320646544,-5.323929564,0.35579297852452696,0.394419688,,,,,,,,,,,,2.602455264648461,-11.11010948,-0.321851577,50.00000000000002,0.2981325805227104,-1.805404917,-96.35825769,14.430742360087718,2.3868530956570546,18.39235589059176,-42.36373452,Georgia Tech,Louisville,,,,c9c3b290-e7d5-4983-8fa8-5e1d97ac3ccb,6c55e2a2-95af-4cea-91ec-a1f795c81b8c,64.30863365594742,1.8682683777250717,0.5469230198071872,5.379562792137813,0.8924392248092011,59.309581446387135,1.9925950427818497,0.9436684078971334,-5.213199234,0.346806995,0.39438964366379897,-1.890546625,-9.439793278,-23.7705085,,758.6062063601281,-334.1188821,91.51672595081793,0.8945723788160003,-0.403074295,0.19305794968141973,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000137600001,Reese Hunter,huntere10,Georgia tech,2022-11
6,4/13/24,2:04:03 PM,2,3,Kinsey Norton,nortoki10,,Georgia tech,Riley Frizell,frizeri10,Right,Louisville,,1,Top,1,0,2,Riseball,3,StrikeCalled,Strikeout,,StrikeoutLooking,1,0,,62.724005175471845,4.291462216658051,0.80767164,1343.1593187120227,112.83247680503221,9:45,1.3631581856542572,0.9811932954506409,5.193996923672349,-29.06355683,4.420753672984443,-6.705312453,2.0520120901192858,0.6385206389655913,57.20361532344344,-3.002613774,-1.657378984,0.4130839369520757,,,,,,,,,,,,7.891107961953626,3.2371508883478244,-0.752065574,50,0.20650129743270312,-2.197478664,-94.03949056,10.736908247101969,6.888549410452041,17.60565960125277,-29.34817596,Georgia Tech,Louisville,,,,c9c3b290-e7d5-4983-8fa8-5e1d97ac3ccb,9547c07a-e7b0-4285-a1bd-fb0bee13e915,62.82565170946998,1.359401257709303,0.9813836179312342,4.3511390406999215,0.8043904150579755,57.278476665147835,2.055079619890224,0.6384498030624605,-2.936567898,-1.658783577,0.41297678573455116,-6.67633655,3.091030100021444,-56.1945384,,747.3000208290084,-1116.07331,55.63748175053475,-0.215894606,-0.830931443,0.5127791501826308,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.806004452327656,Reese Hunter,huntere10,Georgia tech,2022-11
7,4/13/24,2:04:29 PM,3,1,Kinsey Norton,nortoki10,,Georgia tech,Bailee Richardson,richaba10,Right,Louisville,,1,Top,2,0,0,Dropball,1,StrikeCalled,,,,,,,65.06200433625366,6.4363544639084225,2.996111092926411,944.3592111687911,10.83233775733508,6:15,1.052101638,0.7020576526458855,3.9780028248425148,-39.09721381,-7.836088834,-1.691480964,1.9138680947382476,0.5345987214281773,61.22498706683183,-4.661201583,-0.896243068,0.41381120760465495,,,,,,,,,,,,2.794664391345588,-11.03863554,-0.116801195,50.000000000000036,-0.453012113,-5.253083823,-96.80866338,15.558415089337535,2.589301462735931,18.451108508636977,-42.40152278,Georgia Tech,Louisville,,,,c9c3b290-e7d5-4983-8fa8-5e1d97ac3ccb,03d5927b-5374-40de-b86a-ae0dc185d10b,65.12218543,1.0431576908952878,0.703896684,6.569511514088179,2.9681891785820373,61.253013499482385,1.9195169217940065,0.5334337357610989,-4.545142327,-0.92015186,0.4137645699069562,-1.505975861,-9.485268759,-37.73872444,,746.8087422898539,-578.0060745,79.08100365384927,0.7767188583711393,-0.612061669,0.14862142826876035,,,,,,,,,,,,,,,,,1,1,,,high,high,,,39.02199855115749,Reese Hunter,huntere10,Georgia tech,2022-11
8,4/13/24,2:04:45 PM,3,2,Kinsey Norton,nortoki10,,Georgia tech,Bailee Richardson,richaba10,Right,Louisville,,1,Top,2,0,1,Dropball,1,Foul,,,,,,,64.36186325412197,2.82500369,0.7212048986901817,895.7624737774886,5.478817818095895,6:15,2.8754433118110256,0.3678596466262243,5.999999999999997,-36.59301436,-6.788700736,-1.025648573,1.5820457375370824,0.7303142536349432,59.70729640990173,-7.371713225,0.4342114831189654,0.39292628739237767,,,,,,,,,,,,1.455501186392185,-8.938796559,-0.193969742,50.000000000000036,1.868376475,-1.369748586,-96.84790286,10.153238770558882,1.3452564005086112,18.911459701648237,-40.43579021,Georgia Tech,Louisville,,,,c9c3b290-e7d5-4983-8fa8-5e1d97ac3ccb,e7609d85-d83c-4e2f-8827-5f6038520e3a,64.40943422132804,2.869253878,0.3695337802482217,2.9361158447782576,0.6908381010318597,59.72546737,1.5868878303327565,0.7290823232959355,-7.268464517,0.4076778503701559,0.392888092,-0.834176712,-8.285453648,-41.03667957,,675.6641621977955,-588.1057297,75.42894260221415,0.7508435033583906,-0.656542049,0.072017857,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000137600001,Reese Hunter,huntere10,Georgia tech,2022-11
9,4/13/24,2:05:48 PM,3,3,Kinsey Norton,nortoki10,,Georgia tech,Bailee Richardson,richaba10,Right,Louisville,,1,Top,2,0,2,Changeup,,InPlay,,GroundBall,Out,1,0,,56.514422048583086,6.360790329919884,-1.888872008,1018.1169881184895,9.696166606385885,6:15,1.7439103294824498,1.0217971545359423,5.999999999999997,-46.78422367,-7.748159703,-1.533785892,1.8140363086506421,-0.279520567,52.16299432,-6.658659271,-2.31726764,0.44968099471166934,60.00201223125562,-8.559992086,-27.3310904,1496.1017678000712,,,,13.81466817687062,,-21.21809955,0.13124686723057463,1.1258426318753503,-11.30197692,-1.435181705,50.00000000000001,-0.174027921,2.591486078505269,-84.55197851,15.43808882713709,0.7944127259611732,14.244048872223189,-40.14890685,Georgia Tech,Louisville,,,,c9c3b290-e7d5-4983-8fa8-5e1d97ac3ccb,852d1f5f-1096-4464-bf11-6c4343d10d2a,56.547789117944255,1.7360471232454933,1.0185292551150231,6.501779928450302,-1.829428039,52.16044251588334,1.8200500108447237,-0.277090981,-6.531001434,-2.265118388,0.44965927175869697,-1.908892373,-9.621624678,40.06809881937129,,779.1444809761399,655.3595038296812,76.52799139,0.7543476911140449,0.6436976413101653,0.12889106828108465,-27.24194592,52.71010549764691,-8.930992808,0.21907648870246854,2.905461116293779,2.0293459994645864,-4.999791859,12.878165172190672,0.19433800434166623,-0.502671538,-0.021044631,-0.819021343,-0.322934438,0.4742545610536399,,,1,0,1,33.26130394204072,high,high,,,37.00000137600001,Reese Hunter,huntere10,Georgia tech,2022-11
10,4/13/24,2:08:08 PM,1,1,Alyssa Zabala,zabalal10,Right,Louisville,Sara beth Allen,allensa10,,Georgia tech,,1,Bottom,0,0,0,,,BallCalled,,,,,,,64.29320132434313,6.9793478002621026,2.7290645304899397,1099.6383221600504,107.55426343845168,9:30,1.6254080399892363,0.10373231240897236,4.258711940011117,-29.92666726,1.739879585859427,-2.305744807,3.3752309739183115,1.1029484116123716,60.25794186114895,-2.243724184,1.6296252982904331,0.416064439,,,,,,,,,,,,3.2013846503078036,-0.660891106,0.44729140017835967,49.999999999999986,0.029142688776184717,-4.800809274,-95.65667486,15.35942200864523,2.8922758196234675,18.184994022671813,-32.77112853,Georgia Tech,Louisville,,,,c9c3b290-e7d5-4983-8fa8-5e1d97ac3ccb,725d898c-4192-4b20-87f7-8a3d2393f13c,64.40554022326798,1.6209596275889901,0.10622072847540719,7.0478387383911985,2.6894241093864157,60.33851975718269,3.3786473932965704,1.1014849079588087,-2.171919585,1.5993381404303575,0.4159506882604438,-2.072485882,0.42846444143998597,-77.13514185,,244.83689309834094,-1072.035137,22.26522013323444,-0.067153887,-0.974897942,0.21228367393357936,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.74128943598888,Kiley Goff,goff-ki11,Louisville,2022-11
