PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,10/21/22,6:59:23 PM,1,1,Madison Inscoe,,Right,Nc state,Moriah Terry,,Right,Nc a&t,,1,Top,0,0,0,Fastball,2,StrikeCalled,,,,,,,64.65324276,4.904838929,-2.529406274,,,,1.548691022,1.416511723,6,,,,2.231154236,-0.155388043,59.61937351,-3.031450391,-2.529406274,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,01870259-5194-11ed-ac3a-112d08af2b7c,64.74623539,1.545292415,1.416511723,4.964709563,-2.529406274,59.68553977,2.234048497,-0.155388043,-2.967710309,-2.529406274,0.391763833,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
2,10/21/22,6:59:43 PM,1,2,Madison Inscoe,,Right,Nc state,Moriah Terry,,Right,Nc a&t,,1,Top,0,0,1,Riseball,1,InPlay,,FlyBall,Out,1,0,,62.12653035,6.682535087,-1.816460869,,,,1.285282191,1.200613171,6,,,,2.871263989,0.072128722,57.06020522,-1.948605695,-1.816460869,,59.64408011,38.28263601,-26.84244002,,-48.24679267,98.85467615,40.69637328,178.0387899,,-26.33125343,3.161122073,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,0e3c6efd-5194-11ed-822b-e3fbf237adb4,62.22057324,1.28162855,1.200613171,6.747015242,-1.816460869,57.12640306,2.874459198,0.072128722,-1.878604283,-1.816460869,0.408794959,,,,,,,,,,,-21.14034302,41.77385076,36.95196317,-0.276787037,4.372936439,3.137004887,-78.97090986,159.5663063,,,,,,,,,,0,,30.42972641,low,high,,,37,,,
3,10/21/22,7:00:18 PM,2,1,Madison Inscoe,,Right,Nc state,Alyxx  Estrada,,Right,Nc a&t,,1,Top,1,0,0,Changeup,2,StrikeCalled,,,,0,0,,54.61745085,6.478768631,-2.64902135,,,,1.762203112,1.308752017,6,,,,2.46215504,-0.337586191,50.3244858,-4.685518529,-2.64902135,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,228a0394-5194-11ed-beba-6549bf340fed,54.70253107,1.757297082,1.308752017,6.563432014,-2.64902135,50.37608282,2.466206596,-0.337586191,-4.59663126,-2.64902135,0.465065803,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
4,10/21/22,7:00:51 PM,2,2,Madison Inscoe,,Right,Nc state,Alyxx  Estrada,,Right,Nc a&t,,1,Top,1,0,1,Riseball,3,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,92582cf8-3dec-48f4-ba99-61cb51480136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10/21/22,7:01:02 PM,2,3,Madison Inscoe,,Right,Nc state,Alyxx  Estrada,,Right,Nc a&t,,1,Top,1,0,2,Riseball,4,BallCalled,,,,0,0,,62.24506944,4.395556918,-2.175943783,,,,1.131210831,1.33379122,6,,,,1.312390997,-0.018220725,57.51327115,-4.150819462,-2.175943783,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,3cf540cc-5194-11ed-971e-6d88e4d6f449,62.33433953,1.127457056,1.33379122,4.460739778,-2.175943783,57.57418561,1.31551031,-0.018220725,-4.082747747,-2.175943783,0.406514419,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
6,10/21/22,7:01:22 PM,2,4,Madison Inscoe,,Right,Nc state,Alyxx  Estrada,,Right,Nc a&t,,1,Top,1,1,2,Fastball,1,Foul,,,,0,0,,64.79262229,3.862038228,0.285964668,,,,1.74529412,0.36846098,6,,,,1.79487041,0.54605976,59.89989884,-4.0118299,0.285964668,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,48b8709e-5194-11ed-8454-4fefdf9b3ed6,64.88318043,1.741904798,0.36846098,3.921709182,0.285964668,59.96396465,1.797727086,0.54605976,-3.948971938,0.285964668,0.389984444,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
7,10/21/22,7:01:44 PM,2,5,Madison Inscoe,,Right,Nc state,Alyxx  Estrada,,Right,Nc a&t,,1,Top,1,1,2,Riseball,3,StrikeSwinging,Strikeout,,,1,0,,62.50864151,6.091348459,-1.399910765,,,,1.335151241,1.127374316,6,,,,2.587473452,0.257791834,57.49988083,-2.417036415,-1.399910765,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,557e1717-5194-11ed-97ef-5345c3dd3b32,62.60272986,1.331420929,1.127374316,6.155855679,-1.399910765,57.56456207,2.590546483,0.257791834,-2.349047742,-1.399910765,0.405729095,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
8,10/21/22,7:02:12 PM,3,1,Madison Inscoe,,Right,Nc state,Jai Deese,,Right,Nc a&t,,1,Top,2,0,0,Screwball,1,StrikeCalled,,,,0,0,,62.57609459,5.98339413,-2.142409145,,,,1.169843412,1.384628934,6,,,,2.359849736,0.053473158,57.57438312,-2.509427963,-2.142409145,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,66ba2c87-5194-11ed-9951-d5fa7463dcbd,62.669142,1.166200112,1.384628934,6.047195995,-2.142409145,57.63964551,2.362974528,0.053473158,-2.440880899,-2.142409145,0.405384105,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
9,10/21/22,7:02:32 PM,3,2,Madison Inscoe,,Right,Nc state,Jai Deese,,Right,Nc a&t,,1,Top,2,0,1,Riseball,3,InPlay,,FlyBall,Out,1,0,,61.79600947,7.639076102,-1.635407892,,,,1.104975406,1.325214823,6,,,,3.256523082,0.309274847,56.6142004,-1.104923945,-1.635407892,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,728072d4-5194-11ed-826a-47a83eb7b524,61.89357385,1.101133018,1.325214823,7.70508499,-1.635407892,56.6811559,3.259712675,0.309274847,-1.034571474,-1.635407892,0.411807145,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
10,10/21/22,7:04:53 PM,1,1,Eternal  Fuller,,Right,Nc a&t,Makayla Marbury,,Right,Nc state,,1,Bottom,0,0,0,,,StrikeCalled,,,,0,0,,62.37889437,4.467186395,-2.397410558,,,,2.431929851,1.523756008,6,,,,2.66764768,0.033983454,57.62201722,-4.046885009,-2.397410558,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,c66342c7-5194-11ed-b8ae-037746204638,62.46772806,2.428291842,1.523756008,4.531511018,-2.397410558,57.68368576,2.670767193,0.033983454,-3.978645622,-2.397410558,0.405751492,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
11,10/21/22,7:05:11 PM,1,2,Eternal  Fuller,,Right,Nc a&t,Makayla Marbury,,Right,Nc state,,1,Bottom,0,0,1,,,Foul,,,,0,0,,62.73187534,5.338176724,-2.433934409,,,,2.034586968,1.797801223,6,,,,2.837602606,0.285305297,57.81181808,-3.099968907,-2.433934409,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,d127eaa6-5194-11ed-b6b7-072716a5b98b,62.82345213,2.030974671,1.797801223,5.401724801,-2.433934409,57.87592218,2.840698371,0.285305297,-3.032073942,-2.433934409,0.40400791,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
12,10/21/22,7:05:35 PM,1,3,Eternal  Fuller,,Right,Nc a&t,Makayla Marbury,,Right,Nc state,,1,Bottom,0,0,2,,,BallCalled,,,,0,0,,63.30124157,6.658820296,-1.486195425,,,,1.581553885,2.12198813,6,,,,3.248029064,1.198784862,58.13286416,-1.652218601,-1.486195425,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,df45b6e8-5194-11ed-8bac-1303086059e8,63.39651133,1.578060179,2.12198813,6.720821726,-1.486195425,58.20079029,3.251072975,1.198784862,-1.584865168,-1.486195425,0.40112206,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
13,10/21/22,7:05:55 PM,1,4,Eternal  Fuller,,Right,Nc a&t,Makayla Marbury,,Right,Nc state,,1,Bottom,0,1,2,,,StrikeCalled,Strikeout,,,1,0,,46.25920283,8.476736714,-6.832664003,,,,1.214948484,3.368984401,6,,,,1.790884423,-0.894646904,42.60791214,-7.287141656,-6.832664003,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina A&T,,Softball,,323b8da9-d869-4dc1-960e-244143af1351,eb63e399-5194-11ed-be22-512bee3b3a29,46.34008495,1.208031409,3.368984401,8.595439166,-6.832664003,42.64463761,1.796747034,-0.894646904,-7.160905422,-6.832664003,0.555110352,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
