PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,10/28/22,5:58:47 PM,1,1,Madison Inscoe,,Right,Nc state,Abby Settlemyre,,Left,Unc,,1,Top,0,0,0,Screwball,1,StrikeCalled,,,,,,,62.42354787,6.042186963,-1.519059959,,,,1.415093746,1.725640307,6,,,,2.629447202,0.782012595,57.42812058,-2.490717161,-1.519059959,,,,,,,,,,,,,,,,,,,,,,,,NC State,UNC,,Softball,,fa947188-3119-408a-8dbd-c049d3148629,b3857fe6-570b-11ed-81ed-75e8bf1403a0,62.51627394,1.411458364,1.725640307,6.106102019,-1.519059959,57.4933691,2.632593002,0.782012595,-2.421714314,-1.519059959,0.406273755,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
2,10/28/22,5:59:08 PM,1,2,Madison Inscoe,,Right,Nc state,Abby Settlemyre,,Left,Unc,,1,Top,0,0,1,Riseball,4,Foul,,,,0,0,,61.57917877,6.989893751,-2.44910207,1317.768325,75.73770665,8:30,1.002789855,1.147893705,6,-32.49905442,0.590859597,-5.065133711,2.661236848,-0.796133665,56.29837815,-2.067906737,-3.863741538,0.414018113,,,,,,,,,,,,5.017522075,-1.885023301,-1.653454896,50,-0.916309189,3.232656412,-92.06399488,15.82136497,4.177684963,17.4711048,-33.74355608,NC State,UNC,,Softball,,fa947188-3119-408a-8dbd-c049d3148629,bfc54c9e-570b-11ed-85dd-8116e547e8ef,61.66492754,0.997899344,1.149024048,7.074401459,-2.469596527,56.35379486,2.665194316,-0.796860296,-1.981047092,-3.879206241,0.413942746,-4.934399561,-0.963836267,-63.01003657,16.63876414,598.0486042,-1174.24496,45.38344054,0.111807209,-0.891086041,0.439846354,,,,,,,,,,,,,,,,,0.760993655,0,,,medium,high,75.02511227,10.18671749,37,,,
3,10/28/22,5:59:32 PM,1,3,Madison Inscoe,,Right,Nc state,Abby Settlemyre,,Left,Unc,,1,Top,0,0,2,Screwball,1,Foul,,,,0,0,,63.20551682,5.960145959,0.849641948,1270.065747,76.95550217,8:30,1.089065813,1.196312197,6,-31.1942886,-0.007031887,-5.092570407,2.204886352,1.299636998,57.93421148,-2.747913054,-0.575894962,0.401938965,,,,,,,,,,,,6.253546441,-2.161517065,-0.952693123,50,-0.579636772,-2.13556837,-94.7241531,14.3668418,5.523859755,18.21667897,-34.08335293,NC State,UNC,,Softball,,fa947188-3119-408a-8dbd-c049d3148629,ce2e30de-570b-11ed-ac3a-3d6619afecd0,63.28910291,1.084315418,1.197120603,6.043126479,0.834832044,57.98872434,2.208759102,1.299129346,-2.663150832,-0.586664459,0.40186691,-4.997967627,-1.4501138,-61.90166447,16.77514152,598.1834985,-1120.3765,47.09862463,0.106305229,-0.882140553,0.458832477,,,,,,,,,,,,,,,,,0.962166058,0,,,medium,high,74.90237264,-4.850702529,37,,,
4,10/28/22,5:59:55 PM,1,4,Madison Inscoe,,Right,Nc state,Abby Settlemyre,,Left,Unc,,1,Top,0,0,2,Riseball,4,InPlay,,,HomeRun,0,1,,62.01696268,5.183726607,-2.761705288,,,,1.280618695,1.668124603,6,,,,1.929035612,-0.048351831,57.18621125,-3.44873441,-2.761705288,,70.72503212,22.92125965,21.7237188,969.7338633,43.19621935,101.1636626,27.84227037,206.4223635,,25.22356898,2.817272043,,,,,,,,,,,,NC State,UNC,,Softball,,fa947188-3119-408a-8dbd-c049d3148629,dbee86f8-570b-11ed-ba76-0bf6a605dfe6,62.10731907,1.276882559,1.668124603,5.248832727,-2.761705288,57.24888732,1.932180777,-0.048351831,-3.379281822,-2.761705288,0.408672754,,,,,,,,,,,24.11059783,60.51432494,27.54497627,-0.061553997,3.491718095,1.997921338,87.96719197,186.7403687,20.55904742,13.866308,0.429788127,0.871236737,0.086433594,-0.483193318,,,,0,0.982888709,40.1394032,low,high,,,37,,,
5,10/28/22,6:00:48 PM,2,1,Madison Inscoe,,Right,Nc state,Destiny Middleton,,Left,Unc,,1,Top,0,0,0,Screwball,1,StrikeCalled,,,,0,0,,62.90527054,5.503241647,-0.738120239,,,,1.170794943,1.773611607,6,,,,2.091247966,1.315179385,57.94784458,-2.884635132,-0.738120239,,,,,,,,,,,,,,,,,,,,,,,,NC State,UNC,,Softball,,fa947188-3119-408a-8dbd-c049d3148629,fbc3dbe8-570b-11ed-be87-cd1ce7affacd,62.99744191,1.167187087,1.773611607,5.56638053,-0.738120239,58.01251253,2.094326544,1.315179385,-2.81712653,-0.738120239,0.402662267,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
6,10/28/22,6:01:05 PM,2,2,Madison Inscoe,,Right,Nc state,Destiny Middleton,,Left,Unc,,1,Top,0,0,1,Changeup,1,BallCalled,,,,0,0,,57.90846958,10.58554201,-2.199857639,919.7372915,42.74430491,7:30,1.368267211,1.958553599,6,-41.21093844,-3.090246329,-4.566708299,4.588873409,0.21110932,52.41342744,-0.825446828,-3.475736639,0.444377346,,,,,,,,,,,,4.531527944,-7.51160132,-2.412408613,50,-1.473815832,2.701335038,-85.74340253,21.38163657,3.274992731,15.08139657,-37.60277915,NC State,UNC,,Softball,,fa947188-3119-408a-8dbd-c049d3148629,05e074cf-570c-11ed-9f69-1742c3378cdd,57.99466058,1.36228959,1.955113886,10.6878426,-2.138761977,52.46116258,4.593694717,0.213659067,-0.719971713,-3.420304586,0.444297446,-4.950806955,-4.892371472,49.55369368,54.29673443,596.6659161,699.9331895,64.87351569,0.476424597,0.761014255,0.440314555,,,,,,,,,,,,,,,,,0.98351388,0,,,medium,high,41.13293902,-50.37763591,37,,,
7,10/28/22,6:01:27 PM,2,3,Madison Inscoe,,Right,Nc state,Destiny Middleton,,Left,Unc,,1,Top,0,1,1,Screwball,1,BallCalled,,,,0,0,,63.38137368,7.730474757,0.004208538,1371.449403,77.1976668,8:30,0.92621895,1.538804408,6,-31.05886442,0.17581223,-4.69472408,3.168309149,1.150191079,57.8470903,-0.916020823,-1.309720791,0.402244421,,,,,,,,,,,,5.484618429,-2.589879625,-1.49098546,50,-1.14852978,-0.68019867,-94.64285461,17.30147534,4.837250378,18.16090211,-34.45823697,NC State,UNC,,Softball,,fa947188-3119-408a-8dbd-c049d3148629,12dd0aae-570c-11ed-a52a-0b16cc81c018,63.47037762,0.921455191,1.540054742,7.812480891,-0.018352021,57.90563726,3.172119857,1.149384696,-0.831976075,-1.327030615,0.402170411,-4.55127086,-1.26079248,-64.55269001,4.078721891,589.2855802,-1238.392494,42.96808756,0.095212215,-0.902980811,0.418999151,,,,,,,,,,,,,,,,,0.991048584,0,,,medium,high,86.3291503,9.866807693,37,,,
8,10/28/22,6:01:48 PM,2,4,Madison Inscoe,,Right,Nc state,Destiny Middleton,,Left,Unc,,1,Top,0,2,1,Fastball,2,Foul,,,,0,0,,65.19351691,4.507129303,-3.117707769,,,,1.814687545,1.440824206,6,,,,2.289346551,-0.497330023,60.16610815,-3.294252829,-3.117707769,,,,,,,,,,,,,,,,,,,,,,,,NC State,UNC,,Softball,,fa947188-3119-408a-8dbd-c049d3148629,207d93e8-570c-11ed-92f9-7fc51d3f4aba,65.28687888,1.811281297,1.440824206,4.566451282,-3.117707769,60.23202684,2.292174975,-0.497330023,-3.231938226,-3.117707769,0.388495058,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
9,10/28/22,6:02:14 PM,2,5,Madison Inscoe,,Right,Nc state,Destiny Middleton,,Left,Unc,,1,Top,0,2,2,Changeup,1,Foul,,,,0,0,,55.0787564,6.141427044,-2.052512956,,,,1.849145556,1.285633771,6,,,,2.397639456,0.01038259,50.79353506,-4.821427889,-2.052512956,,39.20047998,41.91335628,76.68440863,2545.442457,,,,84.85958318,,81.54922058,2.322685807,,,,,,,,,,,,NC State,UNC,,Softball,,fa947188-3119-408a-8dbd-c049d3148629,2f7e42ca-570c-11ed-8b99-fff45a845206,55.16257176,1.84445912,1.285633771,6.223861883,-2.052512956,50.84565418,2.401660569,0.01038259,-4.733600089,-2.052512956,0.460671148,,,,,,,,,,,28.38703292,6.718567113,26.18615758,-0.19205531,4.681703385,2.575714395,83.9382182,12.47094157,-2.796852523,-12.86396482,-0.050807126,0.759023512,0.053456675,-0.648864926,,,,0,0.990196251,11.1563887,low,high,,,37,,,
10,10/28/22,6:02:40 PM,2,6,Madison Inscoe,,Right,Nc state,Destiny Middleton,,Left,Unc,,1,Top,0,2,2,Fastball,2,InPlay,,GroundBall,Out,1,0,,65.72571924,5.950490544,-2.371184771,1338.279852,29.13189958,7:00,1.426563019,1.16595726,6,-33.01659406,-4.099833298,-2.981854448,2.387232949,-0.555987511,60.24759284,-3.262736543,-3.204459373,0.387031527,41.8874806,6.365604557,29.30141054,,,,,42.85395397,,28.29882845,0.669113309,2.615966627,-6.970212263,-1.674553289,50,-0.258628343,3.633206083,-98.46393964,15.18850473,2.492390407,19.93186084,-38.81499447,NC State,UNC,,Softball,,fa947188-3119-408a-8dbd-c049d3148629,3e4d12d7-570c-11ed-bde6-5dfbe7705fcf,65.80116904,1.420775836,1.167659901,6.050481338,-2.401378106,60.29045154,2.391622571,-0.557134912,-3.166119573,-3.229401317,0.386976542,-2.79064668,-5.605031515,-55.30532161,54.48504982,761.7531118,-1100.329568,56.92031534,0.497199705,-0.822196917,0.277100492,20.37350832,36.30307067,4.644162975,0.785762956,3.631800372,2.566146828,20.31578276,37.73235139,,,,,,,,,0.727067242,0,,16.791371,medium,high,40.96345516,72.06792908,37,,,
