PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,10/9/22,12:59:42 PM,1,1,Madison Inscoe,,Right,Nc state,Tyra Parker,,Left,Campbell,,1,Top,0,2,1,Fastball,2,StrikeCalled,,,,,,,65.86726905,5.063035709,-3.915972842,,,,1.344681656,2.162614141,6,,,,2.209724047,-0.273180323,60.69457648,-2.597902129,-3.915972842,,,,,,,,,,,,,,,,,,,,,,,,NC State,Campbell,,Softball,,29d5a510-54f8-4e8f-be7f-b535bdbdce28,c5814d3a-47f3-11ed-a917-130965c38fde,65.96232407,1.341428285,2.162614141,5.120769107,-3.915972842,60.76314431,2.212533067,-0.273180323,-2.536164068,-3.915972842,0.385181607,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
2,10/9/22,1:00:04 PM,1,2,Madison Inscoe,,Right,Nc state,Tyra Parker,,Left,Campbell,,1,Top,0,2,2,Riseball,4,InPlay,,LineDrive,Single,0,0,,63.89630378,7.910069884,-4.491499757,,,,0.98780626,2.9731564,6,,,,3.476634991,0.177999018,58.47413924,-0.296911321,-4.491499757,,49.50179665,15.4395681,-27.64534272,,,,,86.30293765,,-27.47084506,1.335356072,,,,,,,,,,,,NC State,Campbell,,Softball,,29d5a510-54f8-4e8f-be7f-b535bdbdce28,d315d38c-47f3-11ed-90ec-0b949cfb140f,63.99663173,0.984284149,2.9731564,7.971476681,-4.491499757,58.54589739,3.479676803,0.177999018,-0.229962156,-4.491499757,0.39964687,,,,,,,,,,,-22.13979643,42.26801956,13.17845999,-0.306708983,1.425494564,3.496129061,-39.81130334,76.57190851,,,,,,,,,,0,,23.60850525,low,high,,,37,,,
3,10/9/22,1:00:42 PM,2,1,Madison Inscoe,,Right,Nc state,Claudia Ware,,Left,Campbell,,1,Top,0,0,0,Screwball,1,Foul,,,,0,0,,65.12068934,7.665098102,-2.96034374,,,,1.094995341,2.304896918,6,,,,3.523326797,0.464748568,59.63826916,-0.214258742,-2.96034374,,44.26906114,35.48279565,-159.8545201,,,,,105.7752228,,-159.1838063,2.327627012,,,,,,,,,,,,NC State,Campbell,,Softball,,29d5a510-54f8-4e8f-be7f-b535bdbdce28,e980c291-47f3-11ed-be00-5f3f8ce82102,65.2218767,1.091565858,2.304896918,7.72424027,-2.96034374,59.71107385,3.526247045,0.464748568,-0.150173909,-2.96034374,0.391192834,,,,,,,,,,,-12.41505937,-33.842482,25.69635163,-0.460289662,2.322981817,3.415796456,-37.58946381,-98.8707741,,,,,,,,,,0,,-9.755615203,low,high,,,37,,,
4,10/9/22,1:01:08 PM,2,2,Madison Inscoe,,Right,Nc state,Claudia Ware,,Left,Campbell,,1,Top,0,0,1,Riseball,4,StrikeCalled,,,,0,0,,62.52639893,6.186920985,-2.176532933,1180.783291,92.08857752,9:00,0.841076606,2.225009335,6,-29.96369316,1.989137566,-4.257742671,2.204255629,0.517819065,57.2891125,-2.170349979,-3.365994606,0.406842385,,,,,,,,,,,,4.182976187,0.069575797,-2.676623794,50,-0.868021111,2.954950948,-93.62624115,14.40319431,3.60653114,17.91006798,-32.11406185,NC State,Campbell,,Softball,,29d5a510-54f8-4e8f-be7f-b535bdbdce28,f8c82800-47f3-11ed-90ac-0b71edbccdc5,62.61775833,0.837130409,2.226028558,6.255841563,-2.195144778,57.3530866,2.207638341,0.517136251,-2.096371964,-3.380530684,0.406760178,-4.139259232,0.586922015,-66.07756577,7.460650717,478.8070618,-1079.348404,40.54995235,-0.01477822,-0.914095256,0.405230142,,,,,,,,,,,,,,,,,0.702287689,0,,,medium,high,83.28541435,3.343982397,37,,,
5,10/9/22,1:01:30 PM,2,3,Madison Inscoe,,Right,Nc state,Claudia Ware,,Left,Campbell,,1,Top,0,0,2,Screwball,1,BallCalled,,,,0,0,,63.88506671,6.836687336,-1.74947154,,,,0.797683428,2.558772668,6,,,,2.619827068,1.471932014,58.63821662,-1.326732644,-1.74947154,,,,,,,,,,,,,,,,,,,,,,,,NC State,Campbell,,Softball,,29d5a510-54f8-4e8f-be7f-b535bdbdce28,0595d8fa-47f4-11ed-8300-91ea0a5512d5,63.9822709,0.794150291,2.558772668,6.898011826,-1.74947154,58.70715374,2.62281198,1.471932014,-1.260769309,-1.74947154,0.397654427,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
6,10/9/22,1:01:51 PM,2,4,Madison Inscoe,,Right,Nc state,Claudia Ware,,Left,Campbell,,1,Top,0,1,2,Changeup,1,Foul,,,,0,0,,55.13257186,6.637143559,-2.571129439,,,,1.42405864,1.838566809,6,,,,2.284088666,0.240703619,50.75790781,-4.325122295,-2.571129439,,,,,,,,,,,,,,,,,,,,,,,,NC State,Campbell,,Softball,,29d5a510-54f8-4e8f-be7f-b535bdbdce28,12ea607d-47f4-11ed-892f-d36e7e3fe1b3,55.21884994,1.419239968,1.838566809,6.720247223,-2.571129439,50.81085387,2.288063502,0.240703619,-4.237808295,-2.571129439,0.46083757,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
7,10/9/22,1:02:43 PM,2,5,Madison Inscoe,,Right,Nc state,Claudia Ware,,Left,Campbell,,1,Top,0,1,2,Riseball,4,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Campbell,,Softball,,29d5a510-54f8-4e8f-be7f-b535bdbdce28,d5856e72-ff08-4c8e-9de7-1e2e285c5e40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10/9/22,1:02:51 PM,2,6,Madison Inscoe,,Right,Nc state,Claudia Ware,,Left,Campbell,,1,Top,0,1,2,Changeup,1,BallCalled,,,,0,0,,53.5737391,9.149471245,-2.557528532,,,,1.428108712,1.698302403,6,,,,3.643167978,0.108902949,48.92631058,-2.565445069,-2.557528532,,,,,,,,,,,,,,,,,,,,,,,,NC State,Campbell,,Softball,,29d5a510-54f8-4e8f-be7f-b535bdbdce28,365d2e5e-47f4-11ed-ac4d-b1c4df39c8f7,53.66549507,1.422999615,1.698302403,9.236866849,-2.557528532,48.98254007,3.647485648,0.108902949,-2.470508075,-2.557528532,0.477160967,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
9,10/9/22,1:03:18 PM,2,7,Madison Inscoe,,Right,Nc state,Claudia Ware,,Left,Campbell,,1,Top,0,2,2,Riseball,2,Foul,,,,0,0,,64.0638,6.57707422,-1.872772782,,,,0.814313873,1.788017918,6,,,,2.488706093,0.624524886,58.83815919,-1.537349414,-1.872772782,,,,,,,,,,,,,,,,,,,,,,,,NC State,Campbell,,Softball,,29d5a510-54f8-4e8f-be7f-b535bdbdce28,4677c8a8-47f4-11ed-b82e-c95524b00596,64.15964152,0.810890839,1.788017918,6.637506296,-1.872772782,58.90751467,2.49173812,0.624524886,-1.471192117,-1.872772782,0.396364198,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37,,,
10,10/9/22,1:03:42 PM,2,8,Madison Inscoe,,Right,Nc state,Claudia Ware,,Left,Campbell,,1,Top,0,2,2,Fastball,2,Foul,,,,0,0,,64.90450304,5.822857554,-2.611977071,,,,1.190211308,2.423720594,6,,,,2.459835994,0.800437161,59.71533635,-2.069320117,-2.611977071,,59.4872903,37.27697483,-58.11151875,,-93.4742872,57.98756446,38.17928341,174.0594467,,-58.15874918,3.086629767,,,,,,,,,,,,NC State,Campbell,,Softball,,29d5a510-54f8-4e8f-be7f-b535bdbdce28,54b8200c-47f4-11ed-b21f-d9c2a9dcfda7,65.00102331,1.186748644,2.423720594,5.882745255,-2.611977071,59.78332044,2.462692686,0.800437161,-2.006134924,-2.611977071,0.390861434,,,,,,,,,,,-40.19114075,25.00557269,36.02958849,-0.991907223,0.790519237,2.67395916,-147.8657774,91.82811581,,,,,,,,,,0,,27.40011714,low,high,,,37,,,
