PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
11,5/7/22,14:37:22,3,2,Aisha Weixlmann,NA,Right,Nc state,Kalei Harding,NA,NA,Florida state,NA,1,Top,0,1,0,NA,NA,BallCalled,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,40cc4d92-d9cb-4feb-8848-f4cf4b640aa2,33d2d4d8-bea3-4445-8757-02b8c16d16ef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,5/7/22,14:37:45,3,3,Aisha Weixlmann,NA,Right,Nc state,Kalei Harding,NA,NA,Florida state,NA,1,Top,0,2,0,NA,NA,InPlay,NA,FlyBall,Out,1,0,NA,68.70501338,7.977489955,-5.277180997,NA,NA,NA,1.080324176,2.253080289,6,NA,NA,NA,3.945718242,-1.033592645,62.86193091,0.875605655,-5.277180997,NA,57.83805047,41.22666672,2.365179466,2837.253635,10.97674647,109.4509526,51.7095395,167.8360732,NA,7.6831153,3.953189788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,40cc4d92-d9cb-4feb-8848-f4cf4b640aa2,ca7f6780-ce34-11ec-a011-f37b63e541eb,68.81175649,1.077235438,2.253080289,8.030835915,-5.277180997,62.94091574,3.948350273,-1.033592645,0.933660582,-5.277180997,0.372197395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.795197028,43.46341715,38.11756445,0.84134119,1.841949848,4.154221115,22.43870001,166.3293486,14.79875956,-3.561871353,0.654917133,0.91116928,-0.172019596,-0.374405933,NA,NA,NA,0,0.995638795,27.51498237,low,high,NA,NA,37
13,5/7/22,14:38:21,4,1,Aisha Weixlmann,NA,Right,Nc state,Mack Leonard,NA,NA,Florida state,NA,1,Top,1,0,0,NA,NA,Foul,NA,NA,NA,0,0,NA,70.4462148,5.243183954,-2.698603905,1387.50737,45.48250591,07:30:00,1.089687106,1.156431028,6,-26.92321193,-1.8300413,-3.223717218,2.115091481,-0.789410519,64.68916211,-2.267361135,-3.598292332,0.360536545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.793513314,-4.03095396,-1.737001321,50,-0.373336863,4.461557301,-105.598227,14.00854352,3.066812047,22.62859846,-36.59936523,NC State,Florida State,NA,Softball,NA,40cc4d92-d9cb-4feb-8848-f4cf4b640aa2,dfacda3d-ce34-11ec-92b7-f912fc4195f6,70.53459568,1.085333451,1.157799847,5.318781633,-2.723089743,64.74922155,2.118575866,-0.790347458,-2.191237128,-3.61837029,0.360474979,-3.06849514,-3.042308713,-65.55351777,74.24213557,574.2103416,-1263.114875,41.38430929,0.290156569,-0.910348227,0.295085192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624672759,0,NA,NA,medium,high,23.18207798,-56.07649606,37
14,5/7/22,14:38:47,4,2,Aisha Weixlmann,NA,Right,Nc state,Mack Leonard,NA,NA,Florida state,NA,1,Top,1,0,1,NA,NA,BallCalled,NA,NA,NA,0,0,NA,70.58898165,6.553596497,0.216794536,1452.873145,70.96425884,08:15:00,0.816727559,1.505213518,6,-25.62532235,-0.585050507,-4.245029993,2.769243512,1.286101093,64.61230071,-0.5886617,-0.97106572,0.360156322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.035518157,-3.034066704,-1.41362119,50,-0.932733416,-1.079918429,-105.6601052,16.24425605,5.539579524,22.51010659,-35.51182998,NC State,Florida State,NA,Softball,NA,40cc4d92-d9cb-4feb-8848-f4cf4b640aa2,ef3224f0-ce34-11ec-9474-c90d4e42dd52,70.68409687,0.81264689,1.506122569,6.624111416,0.20044118,64.67859844,2.772454352,1.285531881,-0.517324482,-0.983373409,0.360090038,-4.140893235,-1.754719307,-65.49797913,0.5875589,602.543292,-1322.037048,41.47253282,0.135265945,-0.909946648,0.392046199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974178148,0,NA,NA,medium,high,90.52880301,-17.63682304,37
15,5/7/22,14:39:09,4,3,Aisha Weixlmann,NA,Right,Nc state,Mack Leonard,NA,NA,Florida state,NA,1,Top,1,1,1,NA,NA,StrikeCalled,NA,NA,NA,0,0,NA,71.15797177,6.382996399,-1.003181908,1419.302755,65.49338201,08:15:00,0.949634174,1.592902634,6,-24.63401934,-0.037525022,-2.192852379,2.878027151,0.787078817,65.25898901,-0.477621948,-1.616036772,0.35695061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.209708223,-2.291593301,-1.798595129,50,-0.751397136,1.50979845,-106.4850626,15.90001865,2.474475366,22.49715992,-34.7402215,NC State,Florida State,NA,Softball,NA,40cc4d92-d9cb-4feb-8848-f4cf4b640aa2,fc28bbcf-ce34-11ec-b67f-19ff87f07c04,71.25427846,0.946140682,1.594657436,6.443713399,-1.034810496,65.32878219,2.880914934,0.785838676,-0.414029971,-1.642854263,0.356883601,-1.99300331,-1.098063469,-75.85566879,21.99301106,346.8284031,-1376.27409,24.4365342,0.10136234,-0.969683237,0.222351291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571291631,0,NA,NA,medium,high,70.20629005,-13.04417507,37
16,5/7/22,14:39:32,4,4,Aisha Weixlmann,NA,Right,Nc state,Mack Leonard,NA,NA,Florida state,NA,1,Top,1,1,2,NA,NA,BallCalled,NA,NA,NA,0,0,NA,69.41623267,2.723904239,-3.237803588,NA,NA,NA,1.324719936,1.087074641,6,NA,NA,NA,0.96889641,-0.925894583,64.24989973,-4.133274394,-3.237803588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,40cc4d92-d9cb-4feb-8848-f4cf4b640aa2,0a10d511-ce35-11ec-a0bf-8f373ba8eff8,69.5109127,1.321718121,1.087074641,2.776275136,-3.237803588,64.31892339,0.97140239,-0.925894583,-4.078524779,-3.237803588,0.36418993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
17,5/7/22,14:39:55,4,5,Aisha Weixlmann,NA,Right,Nc state,Mack Leonard,NA,NA,Florida state,NA,1,Top,1,2,2,NA,NA,BallCalled,NA,NA,NA,0,0,NA,69.33412972,5.10034935,-0.506216246,NA,NA,NA,0.609532785,1.487069061,6,NA,NA,NA,1.72428885,1.172677142,63.86403573,-1.795260259,-0.506216246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,40cc4d92-d9cb-4feb-8848-f4cf4b640aa2,177f032e-ce35-11ec-9f41-f3cd117e0b14,69.43464163,0.606494508,1.487069061,5.152908676,-0.506216246,63.93671155,1.726768668,1.172677142,-1.740311672,-0.506216246,0.365066166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
18,5/7/22,14:40:18,4,6,Aisha Weixlmann,NA,Right,Nc state,Mack Leonard,NA,NA,Florida state,NA,1,Top,1,3,2,NA,NA,InPlay,NA,GroundBall,Single,0,0,NA,68.84444595,4.85081962,-0.672904183,1322.798366,81.8472103,08:45:00,1.229133952,0.94009662,6,-25.4320823,0.733625798,-3.593677527,2.129804169,0.222699594,63.28037586,-2.251106898,-1.6779822659999999,0.368160989,75.63436647,-19.45786488,10.85432616,NA,-20.99650737,-107.9775286,25.8211279,6.815986487,NA,8.438272181,0.051988128,3.957925867,-0.873777769,-1.056871206,50,-0.128323573,0.650375025,-103.3400686,12.75737527,4.166748909,21.46733469,-33.0939285,NC State,Florida State,NA,Softball,NA,40cc4d92-d9cb-4feb-8848-f4cf4b640aa2,24fdd638-ce35-11ec-89a2-4111485f995b,68.9371032,1.225510123,0.941194584,4.913861359,-0.692687374,63.34637602,2.132769899,0.221968027,-2.186037735,-1.693669553,0.36809042,-3.468175615,-0.41613914,-70.7951293,58.64011332,435.1304434,-1249.182539,32.89469163,0.046649059,-0.944348414,0.325622387,13.4294456,70.03875922,-25.1948326,-0.122537743,1.435668236,2.047572836,1.000203796,6.742200246,NA,NA,NA,NA,NA,NA,NA,NA,0.928914477,0,NA,42.83431124,medium,high,37.22389801,-69.16602026,37
1,5/8/22,15:19:05,1,1,Aisha Weixlmann,NA,Right,Nc state,Devyn Flaherty,NA,NA,Florida state,NA,1,Top,1,0,0,Changeup,NA,StrikeCalled,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,fa0a34d2-5f4e-4b09-8786-01c7a86540c5,753e7715-e417-4d25-b56e-802a5f533cdf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5/8/22,15:19:09,1,2,Aisha Weixlmann,NA,Right,Nc state,Devyn Flaherty,NA,NA,Florida state,NA,1,Top,1,0,1,NA,NA,StrikeCalled,NA,NA,NA,0,0,NA,69.60123619,6.398171404,-1.1347927,1583.699309,55.507671,07:45:00,1.074241416,1.83235817,6,-26.93546947,-1.194909142,-3.141010117,2.820561994,0.865756312,63.77867239,-1.109312138,-2.012938182,0.365157749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.265269655,-3.680116399,-2.058478123,50,-0.652990526,1.567227276,-104.1824111,15.94225525,3.494299133,21.79685296,-36.11229325,NC State,Florida State,NA,Softball,NA,fa0a34d2-5f4e-4b09-8786-01c7a86540c5,bcbb2114-cf03-11ec-9a1f-27da675f4850,69.69079456,1.070096847,1.83414845,6.471571454,-1.167610709,63.84130236,2.824060315,0.86446148,-1.033113687,-2.040609921,0.3650946,-2.933354651,-2.390055422,-70.88730784,8.731616881,518.5462393,-1496.400113,32.74272056,0.185420682,-0.944876407,0.269866162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995564053,0,NA,NA,medium,high,82.14154481,-2.882050206,37
3,5/8/22,15:19:27,1,3,Aisha Weixlmann,NA,Right,Nc state,Devyn Flaherty,NA,NA,Florida state,NA,1,Top,1,0,2,NA,NA,Foul,NA,NA,NA,0,0,NA,69.49480371,7.348561265,-2.823330429,NA,NA,NA,1.003800937,2.375409098,6,NA,NA,NA,3.523560593,0.620569536,63.6925683,0.441407316,-2.823330429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,fa0a34d2-5f4e-4b09-8786-01c7a86540c5,c7ed4fd9-cf03-11ec-ae3b-3ffcf2030421,69.60072464,1.000788453,2.375409098,7.400631395,-2.823330429,63.7705589,3.526090578,0.620569536,0.497304572,-2.823330429,0.366258497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
