PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
68,3/15/22,,9,3,Maddie Mcpherson,,Left,Nc state,Libby Baker,,Right,Troy,,2,Top,2,1,1,Riseball,3,Foul,,LineDrive,,0,0,,69.34906995,5.311058442,-1.207128121,,,,1.265497021,0.614993044,6,,,,2.51134535,-0.13480038,63.84715594,-1.586762438,-1.207128121,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,54d8a85c-a486-11ec-8d28-7d3852bda23b,69.44954927,1.262500175,0.614993044,5.363298457,-1.207128121,63.9206344,2.513847855,-0.13480038,-1.531489108,-1.207128121,0.365183391,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
69,3/15/22,,9,4,Maddie Mcpherson,,Left,Nc state,Libby Baker,,Right,Troy,,2,Top,2,1,2,Changeup,2,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,13a472f9-43d6-43a2-82fb-7f22c6b87354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3/15/22,,9,5,Maddie Mcpherson,,Left,Nc state,Libby Baker,,Right,Troy,,2,Top,2,1,2,Dropball,1,FoulTip,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,e1a758c2-50ad-46dd-b160-c12156c87886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3/15/22,,10,1,Maddie Mcpherson,,Left,Nc state,Anslee Finch,,Right,Troy,,2,Top,2,0,0,Fastball,2,StrikeCalled,,,,0,0,,68.72741093,3.381543243,1.662703465,,,,1.225710108,0.034341648,6,,,,1.238834783,1.06724749,63.54083828,-3.613946296,1.662703465,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,86a5338c-a486-11ec-9bbc-b985d5bfc9b7,68.82254073,1.222656344,0.034341648,3.434852552,1.662703465,63.60973294,1.241356827,1.06724749,-3.558245115,1.662703465,0.367614645,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
72,3/15/22,,10,2,Maddie Mcpherson,,Left,Nc state,Anslee Finch,,Right,Troy,,2,Top,2,0,1,Riseball,3,Foul,,,,0,0,,69.34188135,6.186450196,-0.541764752,,,,1.30415841,-0.044516781,6,,,,3.092478313,-0.380987816,63.7206051,-0.724816641,-0.541764752,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,9f0f50ee-a486-11ec-a68f-0d409b0c3a45,69.44443889,1.301151399,-0.044516781,6.238642853,-0.541764752,63.79595737,3.09501066,-0.380987816,-0.669140825,-0.541764752,0.365724166,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
73,3/15/22,,10,3,Maddie Mcpherson,,Left,Nc state,Anslee Finch,,Right,Troy,,2,Top,2,0,2,Changeup,2,InPlay,,GroundBall,Out,1,0,,59.15043785,6.28642307,-0.206887445,,,,1.659732616,0.142031757,6,,,,2.735727412,0.013544511,54.429402,-3.218379606,-0.206887445,,45.33574811,-12.53732549,-13.67107524,1112.307764,,,,12.06092873,,-12.79081705,0.142470124,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,b9618e8a-a486-11ec-8ab0-9999c6c00019,59.24056756,1.655580205,0.142031757,6.358320817,-0.206887445,54.48902157,2.739176399,0.013544511,-3.142414657,-0.206887445,0.428792396,,,,,,,,,,,-10.45949611,43.0009085,-9.841283751,-0.248813314,2.903390873,2.620529984,-2.670195605,11.76163497,0.025480162,-0.218039195,-0.01443698,-0.939350926,0.051994858,0.338993174,,,,0,0.98069371,21.7716981,low,high,,,37
74,3/15/22,,1,1,Leanna Johnson,,Right,Troy,Sam Sack,,Left,Nc state,,2,Bottom,0,0,0,,,StrikeCalled,,,,0,0,,61.35744472,5.944208903,-0.21378827,1369.964157,158.1298999,11:15,1.1378669,1.748100608,6,-25.94449299,7.216867642,-1.841460259,2.680782486,1.461872543,56.06518408,-1.305971226,-0.729891995,0.414464839,,,,,,,,,,,,2.071123243,6.218345474,-1.77828385,50,-0.473868912,0.08751348,-92.03092374,13.18748289,1.720864683,17.62641205,-27.00732127,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,e9a2c291-a486-11ec-bd47-b5cff00000ea,61.47501903,1.135683095,1.749793691,5.982359168,-0.244575185,56.15583711,2.682956334,1.460642695,-1.257457723,-0.756698734,0.414348077,-1.647090555,5.884863006,-60.87555091,5.24024103,666.7727636,-1196.752219,48.67081814,-0.451680169,-0.87356462,0.18130052,,,,,,,,,,,,,,,,,0.996090254,0,,,medium,high,85.28378307,12.16573519,37
75,3/15/22,,1,2,Leanna Johnson,,Right,Troy,Michele Tarpey,,Right,Nc state,,2,Bottom,0,0,1,,,StrikeSwinging,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,34f8888f-a240-404f-aa94-776f25f7cc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3/15/22,,1,3,Leanna Johnson,,Right,Troy,Michele Tarpey,,Right,Nc state,,2,Bottom,0,0,2,,,StrikeSwinging,Strikeout,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,ead1f706-e301-4a9a-a8a8-536844a23956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3/15/22,,2,1,Leanna Johnson,,Right,Troy,Sam Sack,,Left,Nc state,,2,Bottom,1,0,0,,,StrikeSwinging,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,433495d1-efd1-4449-b951-a3537c0a2e68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3/15/22,,2,2,Leanna Johnson,,Right,Troy,Sam Sack,,Left,Nc state,,2,Bottom,1,0,1,,,BallCalled,,,,0,0,,65.33818223,5.594152832,-2.945560043,1530.954727,149.6201174,11:00,0.898075897,2.349865753,6,-21.98689279,7.339578714,-2.677612204,2.555755676,0.295788834,59.67827156,-0.546923813,-3.69412226,0.389763735,,,,,,,,,,,,2.015730127,6.452638625,-2.992186941,50,-0.595308697,4.646072113,-97.97589216,12.85504291,1.894067245,20.28059168,-26.11087114,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,25edf9f8-a487-11ec-8605-dfd272889660,65.45928816,0.896333195,2.350966496,5.624159173,-2.965468911,59.77315562,2.557483,0.295026192,-0.508368606,-3.710634811,0.389657086,-2.551205372,6.149038738,-61.38306026,5.486510061,733.2529223,-1343.935463,47.8951408,-0.413187209,-0.877841414,0.242220523,,,,,,,,,,,,,,,,,0.935552405,0,,,medium,high,85.06214094,16.9796805,37
79,3/15/22,,2,3,Leanna Johnson,,Right,Troy,Sam Sack,,Left,Nc state,,2,Bottom,1,1,1,,,BallCalled,,,,0,0,,63.77481594,4.07239299,0.502913198,1605.278441,157.7350776,11:15,0.879125403,1.488469854,6,-22.08542125,8.464088262,-2.747636782,1.572183444,1.571840525,58.40419178,-2.112981562,-0.267588009,0.39780812,,,,,,,,,,,,3.396465778,8.355662365,-1.3470509,50,-0.265972055,-1.239815526,-95.95458635,10.02742527,3.063569743,19.3468411,-24.63734641,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,30d3eeca-a487-11ec-9597-6926384837de,63.89506043,0.877529384,1.489534677,4.099645607,0.483762816,58.49843201,1.573812991,1.571113049,-2.076588258,-0.283346624,0.397694337,-2.626414492,7.258316239,-54.80314967,3.898325893,925.2622477,-1311.795962,57.63873882,-0.533413014,-0.81717659,0.21838722,,,,,,,,,,,,,,,,,0.883810716,0,,,medium,high,86.4915067,11.91391107,37
80,3/15/22,,2,4,Leanna Johnson,,Right,Troy,Sam Sack,,Left,Nc state,,2,Bottom,1,2,1,,,InPlay,,GroundBall,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,14eff1c6-5ce2-4034-83cb-75fe758d8ae3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,3/15/22,,3,1,Leanna Johnson,,Right,Troy,Carson Shaner,,Left,Nc state,,2,Bottom,2,0,0,,,StrikeSwinging,,,,0,0,,64.00926749,4.460716578,-1.046547275,1561.049501,158.5409374,11:15,0.895529421,2.227502247,6,-22.12068604,8.249381316,-2.361618849,1.828524407,1.380674036,58.58306829,-1.732087491,-1.708487681,0.396638073,42.37416772,10.43799961,-16.72154886,834.5166047,,,,50.99485725,,-19.40973647,0.847981342,2.36475399,7.954798112,-2.441516204,50,-0.338598871,1.415629022,-96.25156804,10.71970579,2.14561224,19.50361857,-24.95642261,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,45c62897-a487-11ec-8058-cb2ad64482df,64.12987295,0.893939493,2.228675022,4.488216802,-1.067818535,58.67816557,1.830161449,1.379850434,-1.695290127,-1.726478093,0.396526291,-2.226996132,7.043563784,-57.0934027,0.974087912,848.0731057,-1310.590536,54.32711166,-0.505611124,-0.83955732,0.198748326,-11.99016897,39.91077281,7.676988484,-1.4263273,1.883242108,1.850447156,-16.94668297,48.09662568,-1.643411622,0.134281323,0.010599777,0.264596258,-0.270668281,0.925595755,,,0.982513942,0,0.801235404,18.6453822,medium,high,90.87667912,13.49733263,37
82,3/15/22,,3,2,Leanna Johnson,,Right,Troy,Carson Shaner,,Left,Nc state,,2,Bottom,2,0,1,,,StrikeSwinging,,,,0,0,,65.09468328,5.391659048,-0.741569377,1568.348076,153.5929101,11:00,0.87665706,2.234020173,6,-21.91452077,7.522943587,-2.529046227,2.409117202,1.562691656,59.48045413,-0.737051841,-1.450512382,0.390500615,,,,,,,,,,,,2.675383845,6.759723843,-2.377149781,50,-0.5682096,0.89244351,-97.74909138,12.4565853,2.504320918,20.07426039,-25.84653967,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,5872e738-a487-11ec-9210-8daa7a139cc3,65.21515949,0.874990751,2.235194866,5.420702416,-0.76297401,59.57570502,2.410810829,1.561862223,-0.699081256,-1.46858644,0.390393097,-2.393549022,6.347619478,-59.66976006,0.983271627,791.9894837,-1353.686946,50.4983234,-0.452291634,-0.863129152,0.22458928,,,,,,,,,,,,,,,,,0.981916755,0,,,medium,high,89.11505554,6.54845957,37
83,3/15/22,,3,4,Leanna Johnson,,Right,Troy,Carson Shaner,,Left,Nc state,,2,Bottom,2,1,2,,,StrikeSwinging,Strikeout,,Out,1,0,,62.45474114,5.062444983,0.520531665,1548.857084,153.6695748,11:00,0.798329554,1.945742143,6,-23.88774697,8.056527161,-2.978792733,1.960034046,2.020792574,57.0978125,-1.622646649,-0.314810383,0.406787908,,,,,,,,,,,,3.673058001,7.505682834,-1.79802968,50,-0.590753848,-1.274029885,-93.83983446,11.69323176,3.168408095,18.51231818,-25.69958982,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,6e78908c-a487-11ec-99d7-d17b9809f8d8,62.57338073,0.796469192,1.946900556,5.0944417,0.499563269,57.19074514,1.961915202,2.019992473,-1.580599937,-0.332175098,0.406671771,-2.846014377,6.773189045,-56.17906194,1.344154799,862.0926829,-1286.761234,55.65992445,-0.498852643,-0.830781127,0.246878025,,,,,,,,,,,,,,,,,0.94295567,0,,,medium,high,91.20973932,4.160520375,37
84,3/15/22,,3,3,Leanna Johnson,,Right,Troy,Carson Shaner,,Left,Nc state,,2,Bottom,2,0,2,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,3843328e-9b00-47de-b3b4-b9bba5707acb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,3/15/22,,1,2,Maddie Mcpherson,,Left,Nc state,Taylor Mckinney,,Right,Troy,,3,Top,0,1,0,Dropball,1,InPlay,,LineDrive,Out,1,0,,67.64130462,4.179541253,0.685460072,,,,1.137662382,0.243363913,6,,,,1.577585795,0.669086682,62.44422903,-3.052302432,0.685460072,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,c6deab45-a487-11ec-bf48-8196ffa2a6ee,67.73641421,1.1345615,0.243363913,4.234268319,0.685460072,62.5132549,1.580218122,0.669086682,-2.994429808,0.685460072,0.373728288,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
86,3/15/22,,1,1,Maddie Mcpherson,,Left,Nc state,Taylor Mckinney,,Right,Troy,,3,Top,0,0,0,Riseball,3,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,e20c8ac9-d8f4-4bce-b067-343387819133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,3/15/22,,2,1,Maddie Mcpherson,,Left,Nc state,Audra Thompson,,Right,Troy,,3,Top,1,0,0,Fastball,1,HitByPitch,,,,0,0,,67.65461083,6.422993803,0.314757649,,,,1.546966537,0.789922119,6,,,,3.377627887,0.985403166,62.143675,-0.841721854,0.314757649,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,e2b2294a-a487-11ec-9d03-adc564a9a640,67.75591582,1.543785303,0.789922119,6.477955145,0.314757649,62.21691721,3.380270243,0.985403166,-0.783338534,0.314757649,0.375004237,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
88,3/15/22,,3,1,Maddie Mcpherson,,Left,Nc state,Kennedi Gaton,,Right,Troy,,3,Top,1,0,0,Riseball,3,StrikeCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,8384aac3-0ac7-4d4c-9a35-f34e1b8b521b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,3/15/22,,3,2,Maddie Mcpherson,,Left,Nc state,Kennedi Gaton,,Right,Troy,,3,Top,1,0,1,Fastball,2,BallCalled,,,,0,0,,69.46454892,5.511362111,-4.777369765,1214.586088,330.8594413,5:00,0.88823444,1.201394367,6,-29.82999549,-3.896521757,2.158571309,1.847778424,-1.592587601,63.72775665,-2.789704595,-4.177043552,0.366523537,,,,,,,,,,,,-4.227678918,-6.528159059,-2.309430571,50,-0.668530891,9.015795355,-103.8105824,14.74825568,-4.490628713,21.68868721,-39.10824187,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,0227d3a3-a488-11ec-8b1a-a550b1598613,69.547147,0.883309852,1.19997181,5.597818567,-4.751872855,63.78038534,1.851740609,-1.591573893,-2.703596736,-4.15529241,0.366463209,1.996469239,-5.178291075,61.7236614,58.23159285,575.3792479,1069.653255,47.372455,0.413764161,0.880673067,-0.230681964,,,,,,,,,,,,,,,,,0.985238607,0,,,medium,high,37.59156644,0.020561683,37
90,3/15/22,,3,3,Maddie Mcpherson,,Left,Nc state,Kennedi Gaton,,Right,Troy,,3,Top,1,1,1,Dropball,1,BallCalled,,,,0,0,,68.35221517,3.32642049,-0.962250781,,,,1.150481693,0.406349434,6,,,,1.106798865,-0.191309068,63.20679575,-3.743956761,-0.962250781,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,0db7d61c-a488-11ec-b3dc-f71f96332dfb,68.44592756,1.147452951,0.406349434,3.379874452,-0.962250781,63.27560546,1.109394909,-0.191309068,-3.687203629,-0.962250781,0.369508334,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
91,3/15/22,,3,4,Maddie Mcpherson,,Left,Nc state,Kennedi Gaton,,Right,Troy,,3,Top,1,2,1,Riseball,3,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,ecf5db92-a456-42f2-afda-ec48120610fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,3/15/22,,3,5,Maddie Mcpherson,,Left,Nc state,Kennedi Gaton,,Right,Troy,,3,Top,1,2,2,Riseball,4,Foul,,Popup,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,b83d553b-36bc-4c4f-973c-e1a472629f44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,3/15/22,,3,6,Maddie Mcpherson,,Left,Nc state,Kennedi Gaton,,Right,Troy,,3,Top,2,2,2,Riseball,3,InPlay,,Popup,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,7f587d76-893e-4be1-9c00-26328fdcf639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,3/15/22,,1,1,Leanna Johnson,,Right,Troy,Randi Farricker,,Right,Nc state,,3,Bottom,0,0,0,,,StrikeCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,a74d1a1c-aaf7-498b-8b62-107664f3a201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,3/15/22,,1,2,Leanna Johnson,,Right,Troy,Randi Farricker,,Right,Nc state,,3,Bottom,0,0,1,,,Foul,,FlyBall,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,b24cff95-d1a2-4082-920b-a2c6a63f1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,3/15/22,,1,4,Leanna Johnson,,Right,Troy,Randi Farricker,,Right,Nc state,,3,Bottom,0,1,2,,,BallCalled,,,,0,0,,63.58881705,6.493261473,-3.7912591,1525.063378,149.2288675,11:00,1.00190426,1.738896196,6,-22.92700327,8.251334494,-3.005193496,3.150172596,-0.869526598,57.88526045,0.097324699,-4.630547173,0.401881488,,,,,,,,,,,,2.045544426,7.114782093,-2.570588895,50,-0.708107506,5.876624135,-95.16631354,14.13373943,1.808192109,19.51169037,-25.88482278,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,9fe9658a-a488-11ec-bb5e-c31de7a69ccd,63.71505997,1.000203277,1.739852944,6.521771389,-3.808318632,57.98333704,3.151885731,-0.870158084,0.135642051,-4.644170159,0.401763348,-2.896554375,6.945470239,-57.29981929,2.493156239,823.9047641,-1283.354684,54.0242967,-0.464186358,-0.841509083,0.27639372,,,,,,,,,,,,,,,,,0.971163954,0,,,medium,high,87.75615939,2.372187701,37
97,3/15/22,,1,3,Leanna Johnson,,Right,Troy,Randi Farricker,,Right,Nc state,,3,Bottom,0,0,2,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,664a4d73-2581-4b67-98e9-3c18b40d881b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,3/15/22,,1,5,Leanna Johnson,,Right,Troy,Randi Farricker,,Right,Nc state,,3,Bottom,0,2,2,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,0a1f09a8-45c5-4d12-b784-ef0f0901ad70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,3/15/22,,1,6,Leanna Johnson,,Right,Troy,Randi Farricker,,Right,Nc state,,3,Bottom,0,3,2,,,StrikeCalled,Strikeout,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,137db8e3-c411-4f95-a138-762e0d163df8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,3/15/22,,2,1,Leanna Johnson,,Right,Troy,Taylor Johnson,,Right,Nc state,,3,Bottom,1,0,0,,,Foul,,Popup,,0,0,,65.4187218,5.225760482,-1.740825231,1552.568097,156.7751202,11:15,1.027738523,2.16561291,6,-22.20335942,6.923448079,-1.805358283,2.433429839,0.933700467,59.85661003,-0.979805336,-2.246232965,0.388434651,49.86526775,46.61378259,-55.07309501,2397.748459,-96.08739499,53.54635865,27.98147565,134.0221701,,-60.39832837,3.375461549,1.463371707,6.143380134,-2.542750465,50,-0.382737709,2.716809932,-98.19824101,12.27747412,1.38431495,20.06810707,-26.36255759,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,d4020b45-a488-11ec-97f7-956e3f14f8db,65.53764045,1.025921372,2.167184477,5.257203053,-1.769248543,59.95020091,2.435237122,0.932551816,-0.939820324,-2.271031723,0.388329638,-1.625975717,5.771528142,-64.93689141,4.635779708,657.693077,-1406.380998,42.36162512,-0.389288165,-0.905841748,0.167049253,-28.08352717,19.61095163,36.23908119,-1.406895548,3.493913031,2.939484065,-116.5296659,66.20256069,-5.232357316,-13.4007067,0.192712783,0.988251902,-0.130691754,0.079232846,,,0.917460546,0,0.992065598,18.86943847,medium,high,94.17220174,12.20771898,37
101,3/15/22,,2,2,Leanna Johnson,,Right,Troy,Taylor Johnson,,Right,Nc state,,3,Bottom,1,0,1,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,fa9cb361-fad6-4434-8662-5fdbfae91856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,3/15/22,,2,3,Leanna Johnson,,Right,Troy,Taylor Johnson,,Right,Nc state,,3,Bottom,1,1,1,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,a71f346e-0b26-4521-bfd4-a174ad080b6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,3/15/22,,2,4,Leanna Johnson,,Right,Troy,Taylor Johnson,,Right,Nc state,,3,Bottom,1,2,1,,,StrikeSwinging,,,,0,0,,66.22589072,6.7209311,0.400474752,1627.079098,153.0172217,11:00,1.104805521,1.208679411,6,-21.47067512,7.105323057,-2.192480923,3.50894503,1.274690082,60.35294924,0.731260664,-0.214331264,0.384744329,,,,,,,,,,,,2.709804562,5.770550106,-1.096020342,50,-0.640609295,-1.021446707,-99.2076932,14.90344308,2.612998495,20.6673117,-26.60964876,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,f9fe948c-a488-11ec-9e18-69a7d1162e22,66.34982148,1.10313595,1.21007841,6.749539708,0.375207841,60.45102658,3.510632342,1.27368664,0.768690896,-0.236026988,0.384636359,-2.032998515,5.964639529,-61.59202308,18.95454015,774.0774524,-1431.150058,47.57466638,-0.423958282,-0.879582351,0.215857044,,,,,,,,,,,,,,,,,0.992723206,0,,,medium,high,72.94091387,12.1401621,37
104,3/15/22,,2,5,Leanna Johnson,,Right,Troy,Taylor Johnson,,Right,Nc state,,3,Bottom,1,2,2,,,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Troy,,Softball,,807fbc60-3f32-433f-8281-5696acdaad3f,434e8e1a-6f4c-4187-9d4f-513bfc4c1af3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
