PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
21,4/27/22,1:11:38 PM,1,5,Joana Vallejo,,Right,Norfolk state,Emily Allen,,Right,Nc state,,1,Bottom,0,2,2,,,Foul,,,,0,0,,66.16048691,6.731426819,-4.184908616,,,,1.101067077,2.343882327,6,,,,3.022239512,-0.259771516,60.72014359,-0.894448993,-4.184908616,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,1122f248-cd46-47c1-b4e4-5eb01824a80e,1a50bea3-c64d-11ec-b3b9-ed1da3344670,66.26062177,1.097779492,2.343882327,6.788841501,-4.184908616,60.79251636,3.025052317,-0.259771516,-0.832679702,-4.184908616,0.384774507,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
22,4/27/22,1:12:00 PM,1,6,Joana Vallejo,,Right,Norfolk state,Emily Allen,,Right,Nc state,,1,Bottom,0,2,2,,,InPlay,,FlyBall,Out,1,0,,63.71268995,7.493118966,-4.846890808,,,,1.108627806,3.278806213,6,,,,3.323318283,0.261461503,58.36723494,-0.757475788,-4.846890808,,63.91611148,48.51613942,-33.6293799,,-60.19190403,92.07027039,66.09040998,193.1322024,,-33.37062747,3.98999096,,,,,,,,,,,,NC State,Norfolk State,,Softball,,1122f248-cd46-47c1-b4e4-5eb01824a80e,272c5c26-c64d-11ec-98d1-f57962993dbd,63.81151671,1.10508319,3.278806213,7.55480062,-4.846890808,58.43817975,3.326413531,0.261461503,-0.689950945,-4.846890808,0.400609269,,,,,,,,,,,-23.44790924,35.25270933,47.88226544,-0.679380209,3.255230256,3.793806139,-106.2328865,161.2904877,,,,,,,,,,0,,32.29954056,low,high,,,37
23,4/27/22,1:12:36 PM,2,1,Joana Vallejo,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,1,0,0,,,BallCalled,,,,0,0,,65.90678336,4.448497865,-1.259698184,,,,1.401152853,2.070468371,6,,,,1.891945209,1.288011366,60.82755461,-3.174405829,-1.259698184,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,1122f248-cd46-47c1-b4e4-5eb01824a80e,3cadd44c-c64d-11ec-98fb-511daeb49f95,66.00053799,1.397834874,2.070468371,4.506286452,-1.259698184,60.89461347,1.894728199,1.288011366,-3.113306798,-1.259698184,0.383766963,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
24,4/27/22,1:13:01 PM,2,2,Joana Vallejo,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,1,1,0,,,BallCalled,,,,0,0,,63.53425254,4.078097747,-2.653838013,,,,1.04107963,1.967235014,6,,,,1.127595449,0.31789902,58.72463363,-4.122961728,-2.653838013,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,1122f248-cd46-47c1-b4e4-5eb01824a80e,4b9dfb00-c64d-11ec-913b-27abbbdf0f57,63.624105,1.037513961,1.967235014,4.140450846,-2.653838013,58.78708711,1.130564148,0.31789902,-4.05758401,-2.653838013,0.39824949,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
25,4/27/22,1:13:22 PM,2,3,Joana Vallejo,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,1,2,0,,,StrikeCalled,,,,0,0,,65.76142031,5.476083433,-0.600944793,,,,1.3393449,1.731715486,6,,,,2.456115996,1.358487245,60.54906369,-2.198205581,-0.600944793,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,1122f248-cd46-47c1-b4e4-5eb01824a80e,57ee5863-c64d-11ec-91d4-65ee926504a9,65.85718566,1.336037757,1.731715486,5.533851727,-0.600944793,60.61822127,2.458959034,1.358487245,-2.136255991,-0.600944793,0.385146114,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
26,4/27/22,1:13:41 PM,2,4,Joana Vallejo,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,1,2,1,,,InPlay,,,Single,0,0,,64.3471708,4.57186388,-3.702334091,,,,1.166406196,2.188399845,6,,,,1.618016803,-0.114126741,59.38553872,-3.442520488,-3.702334091,,45.09645548,34.09104548,9.386017768,,17.81560672,108.5477045,1.196194551,111.4246279,,9.32151886,2.267804254,,,,,,,,,,,,NC State,Norfolk State,,Softball,,1122f248-cd46-47c1-b4e4-5eb01824a80e,638f7d91-c64d-11ec-8a44-376e765b771b,64.4394468,1.162933383,2.188399845,4.632675231,-3.702334091,59.45043701,1.620931002,-0.114126741,-3.378385801,-3.702334091,0.393890087,,,,,,,,,,,6.090667377,36.84654109,25.27699504,0.158484939,2.631683508,2.075822833,18.0479426,109.9532604,,,,,,,,,,0,,19.46020698,low,high,,,37
27,4/27/22,1:14:35 PM,3,1,Joana Vallejo,,Right,Norfolk state,Logan Morris,,Right,Nc state,,1,Bottom,1,0,0,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,1122f248-cd46-47c1-b4e4-5eb01824a80e,39eebebe-c331-41c3-ab05-d3460ba0c280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4/27/22,1:14:39 PM,3,2,Joana Vallejo,,Right,Norfolk state,Logan Morris,,Right,Nc state,,1,Bottom,1,1,0,,,StrikeCalled,,,,0,0,,64.21242158,6.156494506,-4.722651939,,,,1.115505415,2.147106298,6,,,,2.537986167,-0.792539682,59.02554659,-1.934652089,-4.722651939,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,1122f248-cd46-47c1-b4e4-5eb01824a80e,85e0140f-c64d-11ec-a8c0-cf7ee2b78ed5,64.30911816,1.111964674,2.147106298,6.217790601,-4.722651939,59.09356549,2.540938362,-0.792539682,-1.869533016,-4.722651939,0.396288763,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
29,4/27/22,1:14:55 PM,3,3,Joana Vallejo,,Right,Norfolk state,Logan Morris,,Right,Nc state,,1,Bottom,1,1,1,,,BallCalled,,,,0,0,,65.39013682,8.749531746,-3.830275795,,,,1.054821659,2.332978405,6,,,,4.178754649,-0.049350268,59.71803751,0.906528591,-3.830275795,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,1122f248-cd46-47c1-b4e4-5eb01824a80e,8f59f785-c64d-11ec-81e7-57e1ff8afc3f,65.49505321,1.051378808,2.332978405,8.80842754,-3.830275795,59.79353838,4.181659782,-0.049350268,0.970530648,-3.830275795,0.391030246,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
30,4/27/22,1:15:17 PM,3,4,Joana Vallejo,,Right,Norfolk state,Logan Morris,,Right,Nc state,,1,Bottom,1,2,1,,,BallCalled,,,,0,0,,66.31353722,4.992635593,-6.133520494,,,,1.17147597,2.499906999,6,,,,2.017215785,-1.151901391,60.84291015,-2.308449237,-5.499254091,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,1122f248-cd46-47c1-b4e4-5eb01824a80e,9c6b2847-c64d-11ec-9f83-337c50811b54,66.41001144,1.168185739,2.499906999,5.050205882,-6.133520494,60.91261756,2.019752646,-1.151901391,-2.24674326,-5.499254091,0.384996044,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
