PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
62,5/6/22,18:43:21,3,5,Maddie Mcpherson,NA,Left,Nc state,Kaley Mudge,NA,NA,Florida state,NA,3,Top,2,2,2,Dropball,1,Foul,NA,NA,NA,0,0,NA,69.51631763,3.837319513,0.346038644,NA,NA,NA,1.401622757,0.505839095,6,NA,NA,NA,1.744768141,0.720747736,64.19988609,-3.004672679,0.346038644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,ef2e3445-cd8d-11ec-857d-33018619af10,69.61321918,1.398663993,0.505839095,3.889216376,0.346038644,64.27100463,1.747267811,0.720747736,-2.949917082,0.346038644,0.363474341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
63,5/6/22,18:43:54,3,6,Maddie Mcpherson,NA,Left,Nc state,Kaley Mudge,NA,NA,Florida state,NA,3,Top,2,2,2,Fastball,2,BallCalled,NA,NA,NA,0,0,NA,70.03906576,4.404033336,-2.288725311,NA,NA,NA,1.372601489,0.091002238,6,NA,NA,NA,2.095837991,-1.331158716,64.59678058,-2.350469231,-2.288725311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,025f58e1-cd8e-11ec-a209-5bdb00720559,70.13771803,1.369704351,0.091002238,4.454999518,-2.288725311,64.6700794,2.098314429,-1.331158716,-2.296077396,-2.288725311,0.361314153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
64,5/6/22,18:44:26,3,7,Maddie Mcpherson,NA,Left,Nc state,Kaley Mudge,NA,NA,Florida state,NA,3,Top,2,3,2,Dropball,1,Foul,NA,NA,NA,0,0,NA,69.97357206,4.242421411,0.155025313,NA,NA,NA,1.490816248,0.43782645,6,NA,NA,NA,2.111363398,0.534104586,64.56271799,-2.516383246,0.155025313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,1574f6a6-cd8e-11ec-87e3-d59aa021bf0c,70.071846,1.487911973,0.43782645,4.293533946,0.155025313,64.63537899,2.113844189,0.534104586,-2.462127802,0.155025313,0.361275694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
65,5/6/22,18:44:58,3,8,Maddie Mcpherson,NA,Left,Nc state,Kaley Mudge,NA,NA,Florida state,NA,3,Top,2,3,2,Riseball,4,Foul,NA,NA,NA,0,0,NA,64.44348391,5.023468336,-2.809917775,1804.028827,210.762547,01:00:00,1.45781352,0.422417216,6,-21.92297554,8.150737722,3.946394335,2.762489297,-0.995206091,58.85451903,-1.105409162,-1.704870643,0.394698113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.663023033,7.624729003,-1.099692075,50,0.095883221,5.32288592,-96.72569526,11.70916731,-5.188869727,19.69901813,-25.18772351,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,2876deb8-cd8e-11ec-89e4-ff2cfa3153de,64.56324273,1.456170952,0.421582367,5.051720137,-2.794733365,58.94898365,2.764174438,-0.99466406,-1.068034142,-1.693294415,0.394586613,3.849483111,6.95344236,54.9535269,18.32207666,1035.946707,1476.934131,57.42406618,-0.493441799,0.818686547,-0.293713344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993676406,0,NA,NA,medium,high,106.489869,9.213102392,37
66,5/6/22,18:45:33,3,9,Maddie Mcpherson,NA,Left,Nc state,Kaley Mudge,NA,NA,Florida state,NA,3,Top,2,3,2,Riseball,3,Foul,NA,NA,NA,0,0,NA,62.3335427,6.188336166,-1.472770876,1886.987744,212.7944219,01:00:00,1.43383171,0.8144984,6,-23.13302113,9.158821082,4.446455522,3.365612756,0.270175939,56.69019424,-0.28156417,-0.224456141,0.408994938,58.50020635,53.48617608,51.93170707,2333.100065,95.56859633,54.46690182,57.38845276,149.6687276,NA,59.92284058,4.292551106,-5.75900411,8.294382498,-1.192780165,50,-0.205366452,3.029156392,-93.52004747,13.39378012,-4.915269132,18.8652787,-25.09485299,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,3df55419-cd8e-11ec-a2c3-6540f2d9aa26,62.45838656,1.43225886,0.813767752,6.214938708,-1.459474122,56.78733159,3.367257823,0.270608845,-0.244411797,-0.215114546,0.408872293,4.361258468,7.815758512,52.68670511,19.00131234,1143.840944,1500.783342,60.61729587,-0.509560711,0.795332851,-0.328319261,27.4039887,21.46299357,47.01739522,-0.045451096,3.050851002,3.892264291,129.5160244,75.00884917,2.777234521,-26.76335654,0.330379203,0.983813722,-0.097207359,-0.150536675,NA,NA,0.993670897,0,0.996631509,26.54486951,medium,high,107.1011811,3.879565031,37
67,5/6/22,18:46:06,3,10,Maddie Mcpherson,NA,Left,Nc state,Kaley Mudge,NA,NA,Florida state,NA,3,Top,2,3,2,Fastball,2,InPlay,NA,Popup,Out,1,0,NA,70.53412162,6.431187157,-2.16774463,1303.06338,311.2238041,04:15:00,1.321524977,0.155245524,6,-27.61177616,-2.526625553,3.22709658,3.034339801,-0.922742315,64.59755596,-1.260658034,-1.265824517,0.360478925,41.40460671,60.30648604,21.90938605,NA,NA,NA,NA,85.52581936,NA,22.23218516,3.184962978,-4.537121821,-5.239063914,-0.67959038,50,-0.420935132,4.510468051,-105.5063456,16.32301144,-4.982085386,22.27160589,-37.92691777,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,51511e40-cd8e-11ec-8c59-9746f8d525a0,70.62303253,1.317099505,0.154118678,6.50949218,-2.14714842,64.65841013,3.038034806,-0.921941612,-1.180491506,-1.24874331,0.360417046,3.096514922,-3.724162934,63.63835243,17.33253814,578.606403,1167.556767,44.40355026,0.292620285,0.896009192,-0.333977389,7.653171304,19.02885348,35.96766827,0.981930127,1.461461472,3.37260027,32.3596194,79.16767528,NA,NA,NA,NA,NA,NA,NA,NA,0.993517074,0,NA,11.26805285,medium,high,74.40071568,45.43201425,37
68,5/6/22,18:48:54,1,1,Danielle Watson,NA,NA,Florida state,Gracie Roberts,NA,Left,Nc state,NA,3,Bottom,0,0,0,NA,NA,StrikeCalled,NA,NA,NA,0,0,NA,67.11158063,5.758033979,-0.331556035,1619.74456,146.0148561,10:45:00,1.37404274,1.077255929,6,-22.10960003,5.557882461,-2.240797203,3.119729441,0.684608864,61.4090783,-0.415384253,-0.959132094,0.378578847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.495871182,4.382665642,-1.130151641,50,-0.15720608,0.241326394,-100.6573228,13.5162432,2.485328865,20.81569935,-27.8098959,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,b5240087-cd8e-11ec-8530-9b2ef0232e1e,67.22750892,1.371938611,1.078911834,5.794188597,-0.361266619,61.49801512,3.121655728,0.683451403,-0.372565749,-0.98426132,0.378482394,-2.053129727,4.460966542,-68.90261586,32.29756768,583.0338627,-1511.173039,35.99542033,-0.298467739,-0.932969974,0.201206454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992249165,0,NA,NA,medium,high,60.93218909,4.034288344,37
69,5/6/22,18:49:13,1,2,Danielle Watson,NA,NA,Florida state,Gracie Roberts,NA,Left,Nc state,NA,3,Bottom,0,0,1,NA,NA,Foul,NA,NA,NA,0,0,NA,68.12794437,5.554589478,-0.065117778,1566.089057,131.3977122,10:30:00,1.515213872,1.302428554,6,-23.32718128,3.443213484,-2.012977519,3.031789601,1.094239245,62.50496617,-0.954215012,-0.628278484,0.372390772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.328071836,2.043103485,-1.29708411,50,0.017804152,-0.195910314,-102.1516586,13.54999966,2.395507764,20.93502322,-30.07176469,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,c0c09602-cd8e-11ec-b30d-9bbcb2bce561,68.2339236,1.512582265,1.304431495,5.599960948,-0.100884205,62.5842191,3.034072501,1.092835168,-0.903858693,-0.658622184,0.372306276,-1.787309867,2.381517946,-76.15963211,35.80479562,374.6360687,-1520.619199,23.9217602,-0.158190274,-0.970965982,0.179446088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994630186,0,NA,NA,medium,high,57.77568394,4.25629599,37
70,5/6/22,18:49:37,1,3,Danielle Watson,NA,NA,Florida state,Gracie Roberts,NA,Left,Nc state,NA,3,Bottom,0,0,2,NA,NA,BallCalled,NA,NA,NA,0,0,NA,68.29200247,5.507197703,1.870003492,1555.725782,134.6865062,10:30:00,1.492875931,1.017040255,6,-22.9220859,3.748242378,-2.509401016,3.015326996,1.969694832,62.62469013,-0.886227219,1.168370268,0.37169413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.596621474,2.411250483,-0.567523678,50,0.00975015,-3.731507723,-102.356447,13.43320356,3.714736223,21.05686557,-29.6836125,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,cf0692b5-cd8e-11ec-a997-855dec4c5e42,68.39943109,1.490310015,1.018725639,5.551486223,1.839886107,62.70509292,3.017524956,1.968550824,-0.837133281,1.143339698,0.371608209,-2.318666809,2.690895783,-72.14268374,50.75055224,477.0595943,-1480.775761,30.66476109,-0.215642966,-0.951823115,0.218015753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994979394,0,NA,NA,medium,high,44.32450298,4.92883064,37
71,5/6/22,18:49:58,1,4,Danielle Watson,NA,NA,Florida state,Gracie Roberts,NA,Left,Nc state,NA,3,Bottom,0,1,2,NA,NA,Foul,NA,NA,NA,0,0,NA,68.2296686,5.708089517,-0.574869311,1577.503818,128.9225299,10:15:00,1.456174171,1.176032338,6,-22.78737155,3.945870979,-2.651497967,3.1141684,0.59804171,62.52366584,-0.651205862,-1.316875907,0.372132278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.890111763,2.549771332,-1.280002947,50,-0.070782981,0.615469413,-102.3023962,13.75845257,2.97819197,21.22293802,-29.5465704,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,db5dc873-cd8e-11ec-b972-3d385d77522a,68.33765539,1.453684137,1.177626028,5.751422244,-0.603742887,62.60564557,3.116374147,0.596924505,-0.602370138,-1.341044692,0.372046758,-2.46882401,2.871584642,-72.77677678,33.04690934,467.091324,-1506.76607,29.60952099,-0.18602745,-0.95515843,0.230360936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993900402,0,NA,NA,medium,high,60.2577816,7.124367588,37
72,5/6/22,18:50:39,1,5,Danielle Watson,NA,NA,Florida state,Gracie Roberts,NA,Left,Nc state,NA,3,Bottom,0,1,2,NA,NA,BallCalled,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,698f556d-c742-4099-b1ce-4118acd0e211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,5/6/22,18:50:49,1,6,Danielle Watson,NA,NA,Florida state,Gracie Roberts,NA,Left,Nc state,NA,3,Bottom,0,2,2,NA,NA,InPlay,NA,FlyBall,Out,1,0,NA,67.5013865,4.696222359,-2.26645529,1661.298399,120.1950884,10:00:00,1.400778126,1.482673692,6,-23.42925558,3.849305894,-3.166798423,2.373749142,-0.189534551,61.98487361,-1.846251444,-3.151153711,0.375908594,49.39744263,51.43039767,-26.85717443,2791.036642,-66.65218302,87.50706542,13.11455706,118.3526904,NA,-37.41970394,3.554889921,2.878413536,2.792118362,-1.965593176,50,0.098285189,3.523988449,-101.3140212,11.9234114,2.906954239,20.92505937,-29.35424617,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,fa3bf728-cd8e-11ec-a88d-a34ad2ad21c9,67.60440362,1.398112073,1.484278164,4.742750038,-2.295557214,62.06231165,2.376074421,-0.190643888,-1.794667507,-3.175158195,0.375826033,-2.982136315,2.728497178,-74.11303008,36.41390173,454.7646266,-1597.842765,27.37404834,-0.137676642,-0.961803591,0.236598805,-13.91335728,27.47560465,38.62145746,-0.025515513,1.334001,2.692416207,-71.91689418,93.99638107,-14.5912097,-19.89457803,0.213360327,0.825074612,-0.204439564,0.526741255,NA,NA,0.972264736,0,0.992473797,19.75751637,medium,high,57.22748844,-0.920398401,37
74,5/6/22,18:51:27,2,1,Danielle Watson,NA,NA,Florida state,Kaylee Lambrecht,NA,Right,Nc state,NA,3,Bottom,1,0,0,NA,NA,StrikeSwinging,NA,NA,NA,0,0,NA,69.50190388,2.202781486,-2.496552043,NA,NA,NA,1.764357953,1.287634033,6,NA,NA,NA,1.092019846,-0.263822431,64.39838859,-4.62623957,-2.496552043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,10c26f19-cd8f-11ec-9437-3b62cdec27d3,69.59476063,1.761426366,1.287634033,2.254638134,-2.496552043,64.46688414,1.094533958,-0.263822431,-4.571526854,-2.496552043,0.363359979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
75,5/6/22,18:51:49,2,2,Danielle Watson,NA,NA,Florida state,Kaylee Lambrecht,NA,Right,Nc state,NA,3,Bottom,1,0,1,NA,NA,StrikeCalled,NA,NA,NA,0,0,NA,70.17744427,3.368962414,-2.44915077,NA,NA,NA,1.776613198,1.273411789,6,NA,NA,NA,1.866074919,-0.248551384,64.85963118,-3.345861193,-2.44915077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,1d966919-cd8f-11ec-93bf-6919e70e5ad9,70.27351437,1.773761903,1.273411789,3.419581472,-2.44915077,64.93147296,1.868552889,-0.248551384,-3.29173287,-2.44915077,0.36020306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
76,5/6/22,18:52:09,2,3,Danielle Watson,NA,NA,Florida state,Kaylee Lambrecht,NA,Right,Nc state,NA,3,Bottom,1,0,2,NA,NA,StrikeCalled,Strikeout,NA,NA,1,0,NA,67.66096111,3.672065251,-2.26869827,1685.549537,136.0239979,10:30:00,1.490379573,1.094676523,6,-22.55202698,4.51866062,-2.517208341,1.896485458,-0.524794388,62.25581523,-2.628065772,-2.97190879,0.374473566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.122248345,3.951839652,-1.584575535,50,0.430350349,3.640408766,-101.6764737,10.00395959,2.159695015,21.00254635,-28.15248047,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,29bb5797-cd8f-11ec-85b6-bddde17f0052,67.76665735,1.487952061,1.096501551,3.713929753,-2.30121701,62.33558197,1.898611909,-0.526059313,-2.581134537,-2.999187195,0.374387591,-2.31155421,3.439277898,-75.27573029,34.09122857,428.4121341,-1630.196394,25.41676318,-0.182906828,-0.967160181,0.176483079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990959906,0,NA,NA,medium,high,59.31789429,-17.69018085,37
77,5/6/22,18:52:43,3,1,Danielle Watson,NA,NA,Florida state,Brittany Jackson,NA,Left,Nc state,NA,3,Bottom,2,0,0,NA,NA,Foul,NA,NA,NA,0,0,NA,67.57111197,5.862280662,-0.981116163,1628.64865,138.7526444,10:45:00,1.321435132,1.08470666,6,-22.30093784,5.002275866,-2.456178635,3.117065034,0.270646948,61.84245732,-0.36199446,-1.668643754,0.376078414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.511470824,3.701465532,-1.28284967,50,-0.235860713,1.358432737,-101.3073455,13.82160868,2.534180307,21.03167352,-28.43911428,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,3dbaa60c-cd8f-11ec-90eb-fbbb8c05d568,67.68424089,1.319217335,1.086334754,5.900749829,-1.010583124,61.92945382,3.119088972,0.269497824,-0.317040828,-1.69356832,0.375986508,-2.269834732,3.911558436,-70.8604094,37.6390545,533.986266,-1538.621166,32.78707572,-0.246516264,-0.944722587,0.216168834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987931846,0,NA,NA,medium,high,56.12485095,2.861741933,37
78,5/6/22,18:53:10,3,2,Danielle Watson,NA,NA,Florida state,Brittany Jackson,NA,Left,Nc state,NA,3,Bottom,2,0,1,NA,NA,Foul,NA,NA,NA,0,0,NA,67.31376415,6.028319862,-1.886980066,NA,NA,NA,1.330674396,1.09761691,6,NA,NA,NA,2.894102849,-0.074709009,61.88529126,-1.308132303,-1.886980066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,4e0c2cc5-cd8f-11ec-8675-1397c67ddc58,67.41353516,1.327475367,1.09761691,6.083795681,-1.886980066,61.9574612,2.89678828,-0.074709009,-1.24911009,-1.886980066,0.376822666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
79,5/6/22,18:53:38,3,3,Danielle Watson,NA,NA,Florida state,Brittany Jackson,NA,Left,Nc state,NA,3,Bottom,2,0,2,NA,NA,BallCalled,NA,NA,NA,0,0,NA,49.62905482,5.025297998,0.256384493,888.4809391,47.41161571,07:30:00,1.442583598,1.540538231,6,-54.65088342,-3.929870236,-6.722837741,0.017344778,1.139529434,45.96963759,-10.19790882,-1.631371829,0.512584515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.947190548,-6.538165098,-1.415795523,50,-0.241725615,-1.087505461,-74.63862331,12.6887265,4.31846144,12.0539208,-35.72685403,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,5e89f2d4-cd8f-11ec-a3c4-d9188988b5d1,49.66921298,1.43374518,1.538706482,5.180447244,0.289003965,45.96716502,0.024021425,1.140870585,-10.05628843,-1.602160455,0.512543803,-6.927866885,-6.64822049,-5.009571822,39.76160409,885.087052,-77.58408041,99.61801239,0.674141713,-0.087322166,0.733421973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950379821,0,NA,NA,medium,high,54.21455631,-45.59826616,37
80,5/6/22,18:54:03,3,4,Danielle Watson,NA,NA,Florida state,Brittany Jackson,NA,Left,Nc state,NA,3,Bottom,2,1,2,NA,NA,BallCalled,NA,NA,NA,0,0,NA,69.67386355,3.091170135,0.671337139,NA,NA,NA,1.428037601,1.164283886,6,NA,NA,NA,1.318315768,1.58123443,64.44208124,-3.710115405,0.671337139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,6dd78a26-cd8f-11ec-91fa-03be4545808d,69.76883757,1.425143868,1.164283886,3.142652428,0.671337139,64.51212039,1.320784771,1.58123443,-3.655737282,0.671337139,0.362388061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
81,5/6/22,18:54:28,3,5,Danielle Watson,NA,NA,Florida state,Brittany Jackson,NA,Left,Nc state,NA,3,Bottom,2,2,2,NA,NA,BallCalled,NA,NA,NA,0,0,NA,68.02724397,8.038024027,-1.442348308,NA,NA,NA,1.109106774,1.173869575,6,NA,NA,NA,3.966974495,0.277915192,62.25046607,0.822383602,-1.442348308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,7c417e4f-cd8f-11ec-ad70-6b8297220442,68.13218527,1.106048178,1.173869575,8.091851096,-1.442348308,62.32830575,3.9696548209999998,0.277915192,0.881282649,-1.442348308,0.374433305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,low,high,NA,NA,37
82,5/6/22,18:54:51,3,6,Danielle Watson,NA,NA,Florida state,Brittany Jackson,NA,Left,Nc state,NA,3,Bottom,2,3,2,NA,NA,BallCalled,Walk,NA,NA,0,0,NA,68.31278634,6.535148394,0.334753192,1596.064813,132.648369,10:30:00,1.28098186,1.446903459,6,-22.35616206,4.407146514,-2.766224069,3.494360251,1.42428438,62.45276205,0.303900372,-0.439790851,0.372341482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.351741078,2.77199659,-1.343355955,50,-0.43129195,-1.026028151,-102.2885216,15.18029865,3.450156342,21.34053291,-29.32066044,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,8a37288f-cd8f-11ec-a362-5fd2d82b22b8,68.42576223,1.278605044,1.448395535,6.57601099,0.307938469,62.53842642,3.496440773,1.423273008,0.350401854,-0.461904036,0.372251991,-2.596420938,3.331116112,-69.89851544,35.88368908,548.5419656,-1498.841085,34.36840165,-0.232844938,-0.939085351,0.252788326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976061464,0,NA,NA,medium,high,57.70467983,3.24875661,37
83,5/6/22,18:55:35,4,1,Danielle Watson,NA,NA,Florida state,Logan Morris,NA,Right,Nc state,NA,3,Bottom,2,0,0,NA,NA,BallCalled,NA,NA,NA,0,0,NA,68.5983934,5.879345307,-1.137385774,1609.847827,128.113235,10:15:00,1.347262216,1.051319868,6,-22.16737673,4.324215965,-2.997334221,3.164918582,0.095079949,62.79853758,-0.306469222,-1.976142749,0.370446552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.087460595,2.907589776,-1.279530065,50,-0.212729846,1.5751615,-102.8340949,14.04143127,3.210782291,21.63226666,-29.15032265,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,a43b73ca-cd8f-11ec-93ef-97e466077e1e,68.7085593,1.344903113,1.052682491,5.920418864,-1.162154206,62.88342848,3.16705631,0.094122735,-0.259376918,-1.996706012,0.370359719,-2.840509793,3.25033608,-70.8102167,38.34636487,529.1541386,-1520.396634,32.86982345,-0.202878347,-0.944435001,0.258617296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9911414,0,NA,NA,medium,high,55.48827162,4.130756307,37
84,5/6/22,18:55:55,4,2,Danielle Watson,NA,NA,Florida state,Logan Morris,NA,Right,Nc state,NA,3,Bottom,2,1,0,NA,NA,StrikeCalled,NA,NA,NA,0,0,NA,66.93492743,3.449167438,-1.09748286,1663.462896,158.1489582,11:15:00,1.334324032,1.12660495,6,-22.29113877,5.314946498,-1.46210359,1.621806679,0.323091911,61.6056242,-2.782237574,-1.50651742,0.378158559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.313796284,4.968165567,-1.361048859,50,0.32808954,1.70531637,-100.660795,9.468697279,1.311016121,20.51575464,-27.2163973,NC State,Florida State,NA,Softball,NA,48e02b5b-c86f-4279-813c-93f4a8206e00,b0376b2b-cd8f-11ec-a83b-f5877767873e,67.04541992,1.332127192,1.128743788,3.486974067,-1.13543339,61.68917164,1.623761012,0.321595124,-2.738803052,-1.539145036,0.37806595,-1.222795228,4.246991319,-73.73464831,29.21771319,465.913045,-1596.882538,28.00862263,-0.259963327,-0.959974846,0.104246645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93146659,0,NA,NA,medium,high,63.70405813,-15.65344389,37
