PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,2/24/23,5:34:20 PM,4,2,Madison Inscoe,inscoma10,,North carolina state,Cameron Young,,Left,East tennessee state,,1,Top,2,0,1,Screwball,1,Foul,,,,0,0,,62.74417066,7.752317893,-1.456830211,1085.240733,69.19929774,8:15,0.875151462,1.909315809,6,-31.90763414,-0.022952309,-3.771136899,3.061893432,0.690100309,57.30948068,-1.126175412,-2.510952914,0.406408298,,,,,,,,,,,,3.883246219,-2.818202605,-2.20226893,50,-1.213840959,1.846211754,-93.64584528,17.2825289,3.354975783,17.70944069,-34.60886854,North Carolina State,East Tennessee State,,Softball,,3867564a-e0dd-49c1-bff3-89126ce80773,0eb6aba0-5624-4ebe-93b2-f3c377f6c17f,62.83283734,0.87048218,1.910505948,7.832949445,-1.478329536,57.36808824,3.065739125,0.689293844,-1.042363976,-2.528154146,0.406333008,-3.634766058,-1.458147448,-64.04926261,,474.8993885,-975.8165908,43.75981975,0.155399181,-0.899170628,0.409076126,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
12,2/24/23,5:34:43 PM,4,3,Madison Inscoe,inscoma10,,North carolina state,Cameron Young,,Left,East tennessee state,,1,Top,2,0,2,Screwball,1,InPlay,,LineDrive,Single,0,0,,61.60922567,6.737625461,-0.043211676,1097.665613,88.00905149,9:00,1.016883496,1.586182913,6,-31.6177631,1.279116139,-4.043030318,2.585843374,1.222427246,56.40807712,-2.078054026,-1.174492802,0.41280873,67.20532899,5.301190799,-19.68451891,1170.267244,,,,74.71889141,,-22.96496838,0.82168184,4.706712968,-0.924366004,-1.555603841,50,-0.834732938,-0.495601494,-92.18594275,15.31020902,3.94126677,17.14125804,-32.94808723,North Carolina State,East Tennessee State,,Softball,,3867564a-e0dd-49c1-bff3-89126ce80773,81ca6ce7-a80b-431d-878e-312c40d62bc2,61.69765124,1.012633448,1.587284777,6.812394298,-0.063428959,56.46816971,2.589434845,1.221683239,-1.998675254,-1.190553316,0.412728591,-3.914510201,-0.150246431,-65.75356434,,450.7696902,-1000.837891,41.06621223,0.014267065,-0.911787597,0.410414217,-22.5406755,63.00730272,6.209186498,-1.266930723,0.715885801,2.567443788,-29.15293859,68.79693965,-4.306880871,2.347650709,0.049090037,0.217530339,0.123345338,0.968228526,,,1,0,1,38.31881969,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
13,2/24/23,5:35:17 PM,5,1,Madison Inscoe,inscoma10,,North carolina state,Riley Nayadley,,Right,East tennessee state,,1,Top,2,0,0,Riseball,3,BallCalled,,,,0,0,,62.65614249,9.959132394,-2.606229223,1082.855308,65.21687139,8:15,0.904598341,1.895544642,6,-32.7451103,-0.3268824,-3.760678591,4.430443786,-0.037551597,56.88206573,0.903084376,-3.65575569,0.409794531,,,,,,,,,,,,3.454934225,-4.001118809,-2.44974724,50,-1.70732796,3.699276271,-92.89902162,20.93848125,2.935888919,17.49751445,-35.57406811,North Carolina State,East Tennessee State,,Softball,,3867564a-e0dd-49c1-bff3-89126ce80773,a2791f26-e694-4ee3-a1c1-6fa0550a127d,62.74918309,0.899867755,1.896724298,10.04167394,-2.627927569,56.94468313,4.434473544,-0.03837822,0.991256266,-3.673432039,0.409719104,-3.622707957,-1.800246754,-61.12203255,,522.9603014,-948.2025848,48.29456876,0.202443472,-0.875650309,0.438466849,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
14,2/24/23,5:35:35 PM,5,2,Madison Inscoe,inscoma10,,North carolina state,Riley Nayadley,,Right,East tennessee state,,1,Top,2,1,0,Changeup,2,InPlay,,LineDrive,Double,0,2,,49.29871977,7.851147037,-0.433963803,809.314583,101.0191498,9:15,1.423954081,1.415401296,6,-48.78471974,2.923902073,-5.137455445,2.265376335,0.717763209,45.16972538,-5.739503759,-1.872110969,0.517550823,62.18376119,28.13147254,-24.08283398,1091.704007,-41.89570344,101.7091443,32.55980496,189.3259468,,-21.33305268,3.069520195,5.84198481,0.542513559,-1.462644548,50,-0.855097483,-0.014701313,-73.61157565,15.58483022,3.112566156,11.0971528,-31.88500239,North Carolina State,East Tennessee State,,Softball,,3867564a-e0dd-49c1-bff3-89126ce80773,52fda1b7-ce68-4c4a-8c6a-32bd2e92c881,49.39504726,1.418339929,1.411223776,7.94882375,-0.358830246,45.22567392,2.27047072,0.720988504,-5.628953704,-1.801976063,0.517415682,-5.608585557,0.691806477,58.39345997,,424.1481079,689.2666225,52.40831153,-0.100171712,0.851667123,0.514420781,-22.37697398,50.06458797,29.31941717,-0.855712175,3.055320329,2.515732974,-68.87462912,176.3536209,0.395502911,20.46759616,0.502702665,0.833661982,0.453484524,-0.315213397,,,1,0,1,36.63056603,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
15,2/24/23,5:36:18 PM,6,1,Madison Inscoe,inscoma10,,North carolina state,Kasidy Dunn,,Right,East tennessee state,,1,Top,2,0,0,Screwball,1,Foul,,,,0,0,,62.21138526,6.608243118,-1.003144937,1086.288487,67.61783741,8:15,1.095172752,1.573275345,6,-32.40077025,-0.143544395,-3.779090279,2.518060438,0.635287998,57.00185615,-2.425839693,-2.059963858,0.408775661,,,,,,,,,,,,4.055249545,-2.540679889,-1.763159775,50,-0.73472062,1.096719159,-93.09843205,15.3605641,3.463097846,17.48991627,-34.34373679,North Carolina State,East Tennessee State,,Softball,,3867564a-e0dd-49c1-bff3-89126ce80773,de61d7d0-a357-4697-9b0d-3a746713a111,62.29511074,1.090464921,1.574516346,6.690524755,-1.025721447,57.05644517,2.52194798,0.634436859,-2.340583723,-2.078251713,0.408702748,-3.635890513,-1.596513614,-65.10837102,,457.2223862,-985.3782864,42.09032789,0.160272614,-0.907105523,0.389194372,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
16,2/24/23,5:36:41 PM,6,2,Madison Inscoe,inscoma10,,North carolina state,Kasidy Dunn,,Right,East tennessee state,,1,Top,2,0,1,Screwball,1,StrikeSwinging,,,,0,0,,63.86755374,8.44386288,-1.941075094,1018.347155,68.63468363,8:15,0.722931102,2.437862376,6,-30.82861259,0.057322321,-3.332561498,3.439240252,0.954189944,58.24333914,-0.116096519,-2.871948545,0.399992546,,,,,,,,,,,,3.200050017,-2.967384109,-2.845152805,50,-1.516014888,2.743172861,-95.12723036,18.57740227,2.854060528,18.21973678,-34.82060005,North Carolina State,East Tennessee State,,Softball,,3867564a-e0dd-49c1-bff3-89126ce80773,4abaf212-88cf-47a3-b5b9-783cd1925e1c,63.95973425,0.718651366,2.438971211,8.519133638,-1.961447887,58.30704117,3.442921568,0.9534055,-0.035654834,-2.888728491,0.399917245,-3.203275257,-1.307843823,-64.39966698,,440.0186215,-918.3760344,43.20909814,0.157416409,-0.901830019,0.402396186,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
17,2/24/23,5:36:58 PM,6,3,Madison Inscoe,inscoma10,,North carolina state,Kasidy Dunn,,Right,East tennessee state,,1,Top,2,0,2,Riseball,3,StrikeCalled,Strikeout,,,1,0,,62.41872647,6.545223892,-0.271047818,1049.713858,81.26330146,8:45,1.082055025,1.365837744,6,-31.31470989,0.718852151,-4.328848205,2.555203431,0.836765868,57.16587871,-2.189036085,-1.482331265,0.40735602,,,,,,,,,,,,4.95869442,-1.517220379,-1.384114159,50,-0.722191948,-0.17102688,-93.440545,15.15594554,4.264267827,17.66438709,-33.47879505,North Carolina State,East Tennessee State,,Softball,,3867564a-e0dd-49c1-bff3-89126ce80773,9018af1a-99fa-4d2d-9fc5-9566a3eede43,62.50674138,1.077614708,1.366630715,6.622292892,-0.285441388,57.22476241,2.558859162,0.836260292,-2.108751237,-1.49313457,0.407277974,-4.237159363,-0.706481226,-62.17291347,,490.0114304,-928.3253643,46.68047646,0.07090481,-0.884360397,0.461388335,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
18,2/24/23,5:38:51 PM,1,1,Makayla Cooper,,Right,East tennessee state,Rebecca Murray,murrare10,Right,North carolina state,,1,Bottom,0,0,0,,,BallCalled,,,,0,0,,62.21471628,5.243276426,-3.325417199,847.3286579,30.13660788,7:00,1.349892008,1.961331099,6,-35.7382828,-3.478084099,-2.972710045,1.642647444,-0.353954982,57.1910003,-4.722891958,-4.154733362,0.408794497,,,,,,,,,,,,2.250239485,-5.993621684,-2.687082354,50,-0.201092966,4.99926887,-93.25033899,13.60938137,1.921800691,17.94984266,-37.29285866,North Carolina State,East Tennessee State,,Softball,,3867564a-e0dd-49c1-bff3-89126ce80773,2dd62abd-be19-4a11-956d-b6646ada4e30,62.28496871,1.344220097,1.961984771,5.343098361,-3.337241971,57.2300053,1.647223368,-0.354406735,-4.624110203,-4.164374811,0.408735211,-2.897551795,-5.093171416,-40.80282083,,641.3963419,-553.6935858,75.69628809,0.654644825,-0.653457877,0.380043361,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Kaylee Higgins,,East tennessee state
19,2/24/23,5:39:06 PM,1,2,Makayla Cooper,,Right,East tennessee state,Rebecca Murray,murrare10,Right,North carolina state,,1,Bottom,0,1,0,,,Foul,,,,0,0,,54.56914048,6.836501612,-0.34280816,776.5960454,34.21866132,7:15,1.533360339,1.516568517,6,-45.62441058,-3.589147381,-3.626321844,1.997451165,1.001472726,50.08228495,-5.890153179,-1.358489873,0.46663618,55.13248677,-0.229421684,-74.45823224,2926.930892,,,,29.98505873,,-69.75886507,0.352889746,4.10920418,-6.707405399,-1.558223626,50,-0.479748341,0.040905299,-81.68354049,15.42740661,2.693310117,13.75500455,-36.57030785,North Carolina State,East Tennessee State,,Softball,,3867564a-e0dd-49c1-bff3-89126ce80773,763e57eb-2577-40aa-8f10-3744258ce8b0,54.62778602,1.526156497,1.517133941,6.963572667,-0.353120415,50.10368116,2.003090304,1.001092617,-5.766987393,-1.366764262,0.466581193,-3.560812759,-5.664061703,-35.39078786,,633.0973426,-449.7656862,81.522092,0.674104107,-0.579150111,0.458441709,-53.11616277,14.77212293,-0.220758916,-1.152077537,3.906070024,2.233581957,-28.13332775,10.37398749,1.003427788,-1.21512437,-0.030827184,-0.006049147,-0.184321391,0.982847411,,,1,0,1,25.78551285,medium,high,,,37,Kaylee Higgins,,East tennessee state
20,2/24/23,5:39:33 PM,1,3,Makayla Cooper,,Right,East tennessee state,Rebecca Murray,murrare10,Right,North carolina state,,1,Bottom,0,1,1,,,Foul,,,,0,0,,62.74110405,5.867522757,-3.774004787,877.1753329,19.63537248,6:45,1.56652566,1.858930923,6,-36.6051562,-4.773554895,-2.226121537,2.180838767,-0.673806636,57.54990033,-4.335921213,-4.394664962,0.406069869,,,,,,,,,,,,1.206569465,-7.749101744,-2.694303401,50,-0.136779987,5.878570949,-93.90511376,14.86431038,1.044368774,18.27811115,-38.88142958,North Carolina State,East Tennessee State,,Softball,,3867564a-e0dd-49c1-bff3-89126ce80773,eb9e1ffa-6b23-4a5a-9812-d1f5a2a5876c,62.80962391,1.560414626,1.859562135,5.974053825,-3.785274635,57.58542546,2.185584049,-0.674240588,-4.232466442,-4.404034582,0.406015622,-2.154547781,-6.426576727,-30.42106229,,756.4124885,-444.1584311,86.23275874,0.812183391,-0.506350799,0.289770613,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Kaylee Higgins,,East tennessee state
