PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,2/19/23,12:53:29 PM,3,2,Madi Elish,madi-el10,,Purdue,Katlyn Pavlick,pavlika10,Right,North carolina state,,1,Top,1,1,0,,,StrikeSwinging,,,,0,0,,49.18739946,6.866200782,-3.551679201,979.7100199,7.093139122,6:15,1.853188317,1.86061626,6,-59.43730569,-7.230745539,-1.273704569,1.193084422,-0.454112716,45.31317163,-9.669910659,-3.907993086,0.520036782,,,,,,,,,,,,0.102402397,-11.13149547,-2.65489584,50,-0.303410612,4.427340928,-73.59687421,15.44360977,0.054063574,11.77578677,-38.0509475,Purdue,North Carolina State,,Softball,,03905cb5-d110-4b07-8f42-1da2a3453373,72e1900a-681d-498a-93eb-e83a9411fc8e,49.21399025,1.843172873,1.861601831,7.045508213,-3.569609233,45.29232162,1.200628024,-0.454851679,-9.506597749,-3.924395259,0.520030925,-1.160257022,-10.14107054,-13.69123044,,951.8719104,-231.8870182,97.1585358,0.964149554,-0.236689442,0.119973934,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Anna Lonchar,lonchan10,Purdue
12,2/19/23,12:53:52 PM,3,3,Madi Elish,madi-el10,,Purdue,Katlyn Pavlick,pavlika10,Right,North carolina state,,1,Top,1,1,1,,,InPlay,,GroundBall,Single,0,0,,57.86463901,5.136616219,-4.481780405,970.4843689,358.6627182,6:00,2.100324089,2.330964412,6,-42.6232254,-5.21107925,0.087684642,1.756849886,-0.450812583,53.29291414,-6.729097906,-4.457352386,0.440228174,69.56245955,-14.63479275,-9.267923022,1943.750366,13.93404873,-109.1138958,5.010613975,9.477246188,,-4.811192836,0.070954364,-1.765456019,-7.99812074,-3.350799721,50,0.504018456,6.802934248,-86.64596961,13.38878507,-1.300223083,15.62627995,-38.0645057,Purdue,North Carolina State,,Softball,,03905cb5-d110-4b07-8f42-1da2a3453373,c0c87a00-3d8f-47f7-bcc3-e8868116fcaf,57.9200102,2.093592252,2.333182492,5.256069621,-4.52169996,53.31352971,1.762245048,-0.452484867,-6.613386869,-4.493319975,0.440181942,0.340347137,-7.119708459,-39.23530722,,751.6933884,-613.8378939,77.45548641,0.774343903,-0.632506729,-0.018076446,-10.8396499,66.42696527,-17.57543895,0.349590478,2.607823337,1.912930487,-0.794880411,9.443853051,0.003492901,-0.141578944,-0.016811165,-0.890229914,-0.077760241,0.448825182,,,1,0,1,40.75604831,medium,high,,,37,Anna Lonchar,lonchan10,Purdue
13,2/19/23,12:54:26 PM,4,1,Madi Elish,madi-el10,,Purdue,Madison Inscoe,inscoma10,,North carolina state,,1,Top,1,0,0,,,BallCalled,,,,0,0,,57.24524384,5.415533205,-5.690745223,1006.477723,0.645925593,6:00,1.854507526,2.109031188,6,-44.1351706,-5.700522987,-0.161675654,1.566632618,-1.450325802,52.67468211,-6.849935557,-5.735631662,0.446203502,,,,,,,,,,,,-1.945746732,-8.696815481,-3.40287584,50,0.177264043,8.503177174,-85.53961427,13.84312073,-1.394968117,15.35681303,-38.40907499,Purdue,North Carolina State,,Softball,,03905cb5-d110-4b07-8f42-1da2a3453373,77da71c8-9d37-48e0-aec5-49883d0d5eb3,57.29783153,1.847238458,2.111239744,5.542574806,-5.729904487,52.6909566,1.572244959,-1.451942756,-6.728620779,-5.770614184,0.446161951,0.087172922,-7.711510366,-35.1665528,,822.7766734,-579.6860813,81.74812562,0.817429309,-0.575955203,0.009215703,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Anna Lonchar,lonchan10,Purdue
14,2/19/23,12:54:49 PM,4,2,Madi Elish,madi-el10,,Purdue,Madison Inscoe,inscoma10,,North carolina state,,1,Top,1,1,0,,,StrikeCalled,,,,0,0,,56.88899595,5.647230608,-1.836479463,962.6368684,10.73109261,6:15,1.864394191,2.404070353,6,-44.22726166,-5.628851415,-1.455291776,1.699190216,1.141866467,52.32780506,-6.696410949,-2.244004878,0.447153085,,,,,,,,,,,,1.013805853,-8.687511566,-2.806427793,50,0.138521203,2.549162032,-85.34676755,14.13775283,0.723736676,15.26138256,-38.37589852,Purdue,North Carolina State,,Softball,,03905cb5-d110-4b07-8f42-1da2a3453373,0df6fee3-cea1-40cc-9396-817791fd4a9a,56.94029373,1.857045639,2.405561547,5.776912486,-1.863314635,52.3427996,1.704835028,1.140792481,-6.573310865,-2.267558387,0.447110065,-1.285874697,-7.662043181,-34.51205422,,793.2195214,-545.4104246,82.40070035,0.809596684,-0.566579613,0.153429957,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Anna Lonchar,lonchan10,Purdue
15,2/19/23,12:55:08 PM,4,3,Madi Elish,madi-el10,,Purdue,Madison Inscoe,inscoma10,,North carolina state,,1,Top,1,1,1,,,StrikeSwinging,,,,0,0,,56.72803738,6.036716557,-5.598989685,946.6235912,2.036931288,6:00,1.863978645,2.163539976,6,-44.57771588,-5.389615705,-0.280907976,1.930222922,-1.34821187,52.12482416,-6.350289896,-5.676973933,0.450555844,,,,,,,,,,,,-1.756787032,-8.553108576,-3.435175165,50,0.039143444,8.264823323,-84.67272598,14.69469436,-1.235222136,14.95263033,-38.18786279,Purdue,North Carolina State,,Softball,,03905cb5-d110-4b07-8f42-1da2a3453373,7023d864-a215-4bc9-b4bd-8d366b4bdbde,56.78294318,1.856695305,2.165637005,6.163968908,-5.636267172,52.14272886,1.935862123,-1.349747995,-6.228789033,-5.710040098,0.450512031,-0.044005433,-7.405949459,-35.1071819,,774.4115861,-544.410616,81.80776322,0.817560709,-0.575107805,0.029077481,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Anna Lonchar,lonchan10,Purdue
16,2/19/23,12:55:29 PM,4,4,Madi Elish,madi-el10,,Purdue,Madison Inscoe,inscoma10,,North carolina state,,1,Top,1,1,2,,,Foul,,,,0,0,,57.27984754,5.360025708,-4.590686953,919.7324125,2.481306424,6:00,1.854312401,1.641897602,6,-44.16074029,-5.902856654,-0.397388918,1.523564702,-1.24836396,52.71183701,-6.934178257,-4.7014025,0.445176257,,,,,,,,,,,,-1.260829495,-8.914155386,-2.681777064,50,0.191835074,6.834140988,-85.75328409,13.78085397,-0.908122648,15.47202062,-38.59454215,Purdue,North Carolina State,,Softball,,03905cb5-d110-4b07-8f42-1da2a3453373,362a5ac4-edb1-4a83-9ce4-2aabebf3da1b,57.3308635,1.847022491,1.643349032,5.488684223,-4.616678665,52.72668111,1.529213364,-1.249429907,-6.812100985,-4.724538558,0.445134626,-0.232636795,-7.92926712,-25.89125447,,827.413756,-401.6144756,89.96244394,0.898780951,-0.43666448,0.038947829,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Anna Lonchar,lonchan10,Purdue
17,2/19/23,12:56:17 PM,4,5,Madi Elish,madi-el10,,Purdue,Madison Inscoe,inscoma10,,North carolina state,,1,Top,1,1,2,,,InPlay,,GroundBall,Out,2,0,,58.49594332,6.303341495,-6.328972339,990.5779641,6.381796587,6:15,1.947583174,2.236447053,6,-42.87986626,-5.86817087,-0.859953379,2.328900082,-1.781865788,53.63478405,-5.601114165,-6.567068312,0.437865786,45.50255699,6.908146834,5.143454245,408.0347512,,,,45.90345454,,7.567735494,0.686244111,-1.370932918,-9.231709405,-3.669765947,50,0.076539118,9.554850488,-87.16664332,15.32464605,-1.020650874,15.94227165,-39.04699877,Purdue,North Carolina State,,Softball,,03905cb5-d110-4b07-8f42-1da2a3453373,00141167-d27f-4378-bf32-8c5b667478f4,58.55300821,1.94031305,2.238106256,6.42985574,-6.358355207,53.65521323,2.334510319,-1.783072847,-5.480170097,-6.592954587,0.437822451,-0.672664655,-7.832024032,-30.16119169,,856.4688767,-497.7004784,86.46153132,0.859257537,-0.502434434,0.096104756,4.049675426,44.99032751,5.472956407,1.634196605,2.5279456,2.448301775,6.04540207,45.50362901,0.408743641,-1.716001273,-0.046585025,-0.548706117,0.008291146,-0.835974195,,,1,0,1,22.43061909,medium,high,,,37,Anna Lonchar,lonchan10,Purdue
18,2/19/23,12:58:29 PM,1,1,Madison Inscoe,inscoma10,,North carolina state,Kiersen George,georgki10,Left,Purdue,,1,Bottom,0,0,0,Screwball,1,BallCalled,,,,0,0,,62.42958009,8.11466934,-1.210735236,1217.303066,66.91949399,8:15,1.00838986,2.241199127,6,-32.63920441,-0.375893372,-4.040477092,3.363142463,1.152458078,56.95622238,-0.96349741,-2.340525886,0.408814216,,,,,,,,,,,,4.284811295,-3.369288525,-2.475604822,50,-1.171481445,1.397629917,-93.10894479,17.88457874,3.658524032,17.54359555,-35.05086777,Purdue,North Carolina State,,Softball,,03905cb5-d110-4b07-8f42-1da2a3453373,42dbc075-c1bd-46ee-9ec9-50dacc1b3a87,62.5159959,1.003550005,2.242581132,8.199485823,-1.236091651,57.01274818,3.367151543,1.151505699,-0.874976294,-2.361082661,0.408742352,-3.879433426,-1.852946128,-64.23702539,,529.0998039,-1096.302947,43.46492,0.170392978,-0.900599841,0.399857675,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
19,2/19/23,12:58:48 PM,1,2,Madison Inscoe,inscoma10,,North carolina state,Kiersen George,georgki10,Left,Purdue,,1,Bottom,0,1,0,Changeup,1,Foul,,,,0,0,,51.88606567,9.026122837,-0.677338623,897.318353,84.73831477,8:45,1.092602889,1.622584058,6,-45.80527185,1.21458615,-6.191339364,2.928369705,0.685960825,47.21947916,-3.725126275,-2.410925482,0.493528434,,,,,,,,,,,,6.980345208,-1.934906555,-1.714632479,50,-1.428660203,0.190716781,-77.26190127,17.6207886,4.090292671,12.36853364,-33.30785227,Purdue,North Carolina State,,Softball,,03905cb5-d110-4b07-8f42-1da2a3453373,d0bb6581-b1fb-4127-bfab-2e39ae7a405d,51.98159176,1.086985467,1.618249678,9.122177722,-0.600518765,47.27436307,2.933156122,0.689175536,-3.620301683,-2.340780237,0.49340992,-6.673325812,-0.897083364,53.73587362,,530.7713917,723.5067078,59.1508454,0.054244109,0.806298796,0.589015983,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
20,2/19/23,12:59:11 PM,1,3,Madison Inscoe,inscoma10,,North carolina state,Kiersen George,georgki10,Left,Purdue,,1,Bottom,0,1,1,Riseball,4,BallCalled,,,,0,0,,61.90110228,8.566977076,-3.436672573,1057.898743,78.01877302,8:30,0.975546269,2.128779127,6,-31.97534082,1.05005771,-3.920344762,3.681088915,-0.334812444,56.39046372,-0.306117794,-4.529153228,0.41361431,,,,,,,,,,,,3.330956063,-1.908650352,-2.870373898,50,-1.305276842,4.984017535,-92.09335245,18.35583801,2.778654029,17.32843817,-33.7662288,Purdue,North Carolina State,,Softball,,03905cb5-d110-4b07-8f42-1da2a3453373,7e4eed19-feb1-4432-856e-233b41781ac8,61.99478185,0.971186969,2.129857928,8.642830834,-3.45638753,56.45433709,3.68477325,-0.335542212,-0.225026309,-4.54478877,0.413533278,-3.794587847,-0.425820974,-63.48878757,,472.2173602,-946.6575487,44.63729289,0.092663087,-0.894847031,0.436648994,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
