PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
11,4/6/22,5:05:39 PM,3,5,Aisha Weixlmann,,Right,Nc state,Kayley Devivi,,,Longwood,,1,Top,1,3,1,Dropball,1,Foul,,,,0,0,,70.83619488,4.062968051,-1.446664579,,,,1.46868341,1.256875666,6,,,,2.02653294,0.358238974,65.37302289,-2.53201279,-1.446664579,,56.46910642,49.09116819,-81.85486891,,-108.7106626,16.79261265,52.28227737,163.4688793,,-81.42691269,3.668624411,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,505a0a1c-b5ed-11ec-94a8-c123fbdc14fa,70.93526107,1.465849677,1.256875666,4.112893553,-1.446664579,65.44647789,2.028936427,0.358238974,-2.479160887,-1.446664579,0.356911154,,,,,,,,,,,-36.60617473,5.239251691,42.67667036,-0.757036248,1.804261819,2.368820078,-161.6423616,24.36845186,,,,,,,,,,0,,18.84546589,low,high,,,37
12,4/6/22,5:05:59 PM,3,6,Aisha Weixlmann,,Right,Nc state,Kayley Devivi,,,Longwood,,1,Top,1,3,2,Changeup,2,Foul,,,,0,0,,70.87948018,4.541795249,-2.155602502,,,,1.261965557,1.615613869,6,,,,2.118482596,0.27625287,65.34754805,-2.054119125,-2.155602502,,52.51657539,51.88412639,-126.9688947,,,,,136.2875236,,-126.3579024,3.507259892,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,5c6cb400-b5ed-11ec-9144-a372a3d3fee7,70.97999733,1.259111964,1.615613869,4.591781547,-2.155602502,65.42188009,2.120882393,0.27625287,-2.001255558,-2.155602502,0.357062281,,,,,,,,,,,-25.89920323,-19.49441398,41.31815323,-0.669153268,1.601045142,2.508962076,-109.7563755,-80.7949697,,,,,,,,,,0,,7.579381417,low,high,,,37
13,4/6/22,5:06:35 PM,3,7,Aisha Weixlmann,,Right,Nc state,Kayley Devivi,,,Longwood,,1,Top,1,3,2,Screwball,1,BallCalled,Walk,,,0,0,,72.10735016,6.288944864,1.3053962,1626.585886,76.46924701,8:30,1.069149246,1.253797685,6,-24.36364763,-0.387285909,-4.30490163,2.961350468,1.705907681,66.03133411,-0.500913546,0.101120965,0.352422123,,,,,,,,,,,,5.492553481,-2.698901368,-0.91454246,50,-0.607363575,-3.16492541,-107.9511936,15.88987344,6.310323114,23.41403668,-35.27478219,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,719b3517-b5ed-11ec-a4a8-4180065c29a5,72.20342237,1.065305603,1.254783744,6.356123203,1.287382889,66.10015555,2.964465252,1.705264456,-0.43209347,0.087299711,0.352356923,-4.190139087,-1.497135397,-67.91776624,6.310527972,611.493717,-1507.268084,37.59369378,0.087956928,-0.92664525,0.365502613,,,,,,,,,,,,,,,,,0.954833904,0,,,medium,high,84.32052482,-2.954472919,37
14,4/6/22,5:07:07 PM,4,1,Aisha Weixlmann,,Right,Nc state,Alexis Wayland,,Right,Longwood,,1,Top,1,0,0,Screwball,1,BallCalled,,,,0,0,,71.04608384,4.86558346,0.407815913,,,,1.26092652,1.537772985,6,,,,2.328110987,1.791049836,65.4602327,-1.698881911,0.407815913,,,,,,,,,,,,,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,84c7fb30-b5ed-11ec-88da-4d370d5b3c0a,71.14747218,1.258082546,1.537772985,4.915271856,0.407815913,65.5352554,2.330482803,1.791049836,-1.646298773,0.407815913,0.356139946,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
15,4/6/22,5:07:43 PM,4,2,Aisha Weixlmann,,Right,Nc state,Alexis Wayland,,Right,Longwood,,1,Top,1,1,0,Curveball,2,StrikeSwinging,,,,0,0,,71.73368541,3.759867448,-1.572536302,,,,1.391060876,1.589062093,6,,,,1.809888722,0.612198907,66.23166675,-2.668277685,-1.572536302,,,,,,,,,,,,,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,9a345bdc-b5ed-11ec-9b79-051821ee2df2,71.83283578,1.388313112,1.589062093,3.808366725,-1.572536302,66.30619279,1.8122469,0.612198907,-2.616535238,-1.572536302,0.352340706,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
16,4/6/22,5:08:00 PM,4,3,Aisha Weixlmann,,Right,Nc state,Alexis Wayland,,Right,Longwood,,1,Top,1,1,1,Changeup,1,StrikeCalled,,,,0,0,,69.42142651,5.771122727,-3.468756717,,,,1.252490925,1.437396374,6,,,,2.786967836,-0.719498058,63.8426765,-1.130918022,-3.468756717,,,,,,,,,,,,,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,a4a9668c-b5ed-11ec-9c82-4b45cb6d3f04,69.52371483,1.249459255,1.437396374,5.823543352,-3.468756717,63.91726661,2.789480842,-0.719498058,-1.075499658,-3.468756717,0.365700418,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
17,4/6/22,5:08:18 PM,4,4,Aisha Weixlmann,,Right,Nc state,Alexis Wayland,,Right,Longwood,,1,Top,1,1,2,Riseball,3,Foul,,,,0,0,,70.82844501,6.276828509,-1.484071688,,,,1.386054611,1.528161913,6,,,,3.31615452,0.60627847,65.06794305,-0.350595787,-1.484071688,,,,,,,,,,,,,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,af9bb8f5-b5ed-11ec-b550-f7781114595e,70.93244406,1.383222878,1.528161913,6.326551712,-1.484071688,65.14604681,3.318610703,0.60627847,-0.296823915,-1.484071688,0.358223675,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
18,4/6/22,5:09:12 PM,4,5,Aisha Weixlmann,,Right,Nc state,Alexis Wayland,,Right,Longwood,,1,Top,1,1,2,Changeup,2,BallCalled,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,e9504df3-4ec6-427d-9d0c-103c936e2b32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4/6/22,5:09:15 PM,4,6,Aisha Weixlmann,,Right,Nc state,Alexis Wayland,,Right,Longwood,,1,Top,2,2,2,Curveball,2,StrikeSwinging,Strikeout,,,1,0,,71.24873209,5.34938407,-1.482517357,1561.077299,63.49156149,8:00,1.280662724,1.200334064,6,-24.9447716,-0.461640468,-3.345551233,2.534949562,0.000620629,65.42053399,-1.611416059,-2.417565935,0.356127082,,,,,,,,,,,,3.379135374,-2.451749171,-1.503356091,50,-0.18624517,2.222973832,-106.84106,14.04979941,3.801932899,22.97323562,-34.93256169,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,d160f097-b5ed-11ec-8dab-1b65b00faae6,71.34025567,1.276957169,1.201766808,5.415409066,-1.508856993,65.4868341,2.538119445,-0.000409835,-1.542461388,-2.439531087,0.356063409,-3.178678306,-1.580389117,-71.79197741,2.034516533,487.7865773,-1482.911525,31.24679204,0.139463686,-0.949928312,0.279617742,,,,,,,,,,,,,,,,,0.981888844,0,,,medium,high,88.16893512,-25.4377685,37
20,4/6/22,5:12:02 PM,1,1,Er'ron Burton,,,Longwood,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,0,,,BallCalled,,,,0,0,,62.29400939,5.332687184,-6.642072841,,,,1.513420255,2.813116165,6,,,,2.266618092,-1.330497205,57.39348926,-3.276923472,-6.642072841,,,,,,,,,,,,,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,351aeeab-b5ee-11ec-bf46-b9e8716ba702,62.38687344,1.509600263,2.813116165,5.398466578,-6.642072841,57.45706989,2.269800879,-1.330497205,-3.207672045,-6.642072841,0.409308,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
21,4/6/22,5:12:23 PM,1,2,Er'ron Burton,,,Longwood,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,1,0,,,BallCalled,,,,0,0,,65.76917144,3.619970566,-3.007561397,,,,1.342350146,2.23440519,6,,,,1.308358751,0.364852806,60.81466467,-4.029115613,-3.007561397,,,,,,,,,,,,,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,419f1a35-b5ee-11ec-b113-693483bff008,65.86090589,1.33901702,2.23440519,3.678186419,-3.007561397,60.87980712,1.311126049,0.364852806,-3.96808213,-3.007561397,0.384631069,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
22,4/6/22,5:13:00 PM,1,3,Er'ron Burton,,,Longwood,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,0,,,Foul,,,,0,0,,62.74986832,5.654669321,-4.616799241,,,,1.401776273,2.488366069,6,,,,2.398348312,-0.385101841,57.77140408,-2.806738122,-4.616799241,,51.14465521,66.3219898,139.4775151,,,,,97.75211695,,138.6294351,3.972396952,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,578bb3fd-b5ee-11ec-b0a6-f78017ee5afc,62.84287486,1.398117555,2.488366069,5.71856073,-4.616799241,57.8363353,2.4014505,-0.385101841,-2.738533583,-4.616799241,0.405092747,,,,,,,,,,,13.34546983,-15.61312638,46.83913402,0.240959475,2.124815719,2.525238814,64.60695641,-73.35814578,,,,,,,,,,0,,11.97398373,low,high,,,37
23,4/6/22,5:13:25 PM,1,4,Er'ron Burton,,,Longwood,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,1,,,StrikeSwinging,,,,0,0,,64.46226598,7.943856813,-3.294490832,,,,1.153108749,2.569964711,6,,,,3.706415681,0.521675429,58.99374154,-0.106005868,-3.294490832,,,,,,,,,,,,,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,6654f45c-b5ee-11ec-84d7-cb8ac276f9b1,64.56402176,1.149564379,2.569964711,8.004567833,-3.294490832,59.06589245,3.709393351,0.521675429,-0.04072814,-3.294490832,0.395583293,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
24,4/6/22,5:13:48 PM,1,5,Er'ron Burton,,,Longwood,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,2,,,BallCalled,,,,0,0,,63.31075434,8.369446469,-3.547709672,1239.47743,112.7938803,9:45,1.259281022,2.526320499,6,-27.56622906,4.032499195,-3.713437197,4.207248976,0.010755207,57.60526749,0.716996114,-4.583262005,0.404581783,,,,,,,,,,,,3.021693585,1.58344632,-3.295346742,50,-0.931303477,5.316315274,-94.27562236,17.82088832,2.634828621,18.48786811,-30.79333061,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,73d9c0b3-b5ee-11ec-a498-d94f61dadb3f,63.41988323,1.256168264,2.527398788,8.42308577,-3.567329827,57.68589094,4.210008808,0.01003675,0.778209173,-4.598744679,0.404485498,-3.588212697,2.675592865,-65.31502107,2.641051599,517.6415575,-1126.211134,41.76288692,-0.161796574,-0.908617702,0.385013949,,,,,,,,,,,,,,,,,0.716557219,0,,,medium,high,87.62305356,30.95749083,37
25,4/6/22,5:14:12 PM,1,6,Er'ron Burton,,,Longwood,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,3,2,,,Foul,,,,0,0,,65.72490021,6.689652763,-5.747445286,,,,1.104207762,3.149806547,6,,,,2.967831316,-0.43164403,60.3182119,-1.056437296,-5.747445286,,,,,,,,,,,,,,,,,,,,,,,,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,829adcc7-b5ee-11ec-8d10-0d10feac11b7,65.82537831,1.10078744,3.149806547,6.74840862,-5.747445286,60.38993431,2.970689328,-0.43164403,-0.993730321,-5.747445286,0.388240797,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
26,4/6/22,5:14:37 PM,1,7,Er'ron Burton,,,Longwood,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,3,2,,,Foul,,,,0,0,,47.22438559,9.865477863,-2.24180205,1329.499843,78.02894279,8:30,1.357216561,2.363211823,6,-55.91531049,1.406393733,-8.116345001,2.89054215,0.293875872,42.89924282,-5.691119776,-4.512434469,0.544917894,67.07713118,29.0397133,-42.35232267,,-72.76712709,82.49209183,32.72163146,193.3504546,,-41.81956482,2.79058114,8.612759739,-2.191968653,-2.791688339,50,-1.459421419,1.891117746,-70.17622764,18.11106409,4.141005974,10.59116463,-33.22794585,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,91bd6099-b5ee-11ec-9d98-8bb4c95671a9,47.29319342,1.348363413,2.365028793,10.01684609,-2.275127644,42.921872,2.897550647,0.292713287,-5.538236427,-4.537154082,0.544840904,-7.90335251,-1.525560872,-54.30563748,21.24675848,775.7117053,-1079.741258,58.34612987,0.121020117,-0.812140944,0.570772475,-39.50802679,43.3391806,32.5602944,-0.515106881,3.345540744,3.079457465,-128.9235675,144.0941082,,,,,,,,,0.947945919,0,,40.52535439,medium,high,70.87791736,47.15444873,37
27,4/6/22,5:15:06 PM,1,8,Er'ron Burton,,,Longwood,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,3,2,,,StrikeSwinging,Strikeout,,,1,0,,63.83833293,5.650133914,-2.249917998,1158.896483,122.3217462,10:00,1.191597926,2.083520484,6,-26.58990374,4.006566612,-3.238101981,2.498902364,0.415656673,58.51888417,-1.76979199,-3.154644984,0.398113759,,,,,,,,,,,,2.96555738,2.622473518,-2.561979221,50,-0.360725488,3.29012965,-95.67878566,13.3241435,2.670229211,18.70340508,-29.81273787,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,a232c35c-b5ee-11ec-859e-e70ec2c5644e,63.94185564,1.188580402,2.084617507,5.702125013,-2.26960252,58.59487041,2.501521158,0.414924687,-1.71187003,-3.170419007,0.398021138,-3.113121656,2.741041176,-67.31867067,12.97561876,446.8767296,-1069.27183,38.56053895,-0.206172838,-0.922663798,0.32585929,,,,,,,,,,,,,,,,,0.872922617,0,,,medium,high,78.32194311,54.44990982,37
28,4/6/22,5:15:45 PM,2,1,Er'ron Burton,,,Longwood,Logan Morris,,Right,Nc state,,1,Bottom,1,0,0,,,StrikeSwinging,,,,0,0,,67.69579835,5.601696696,-2.313857827,574.1839459,58.13089132,8:00,1.132702195,2.567307305,6,-26.96999954,0.160108939,-1.674171196,2.378090204,0.989998413,62.22420245,-1.913646957,-2.781028959,0.37488433,,,,,,,,,,,,1.145739637,-1.780509584,-3.075831979,50,-0.413360214,3.838292492,-101.3764397,14.10687085,1.16318718,20.34925968,-33.98167311,NC State,Longwood,,Softball,,94cde26a-e7d2-47f7-ad07-a711a39cac4a,b9beebe1-b5ee-11ec-8f95-710ffc07a8a7,67.79010698,1.129117215,2.567940918,5.663949322,-2.325188664,62.29085678,2.381023243,0.98956666,-1.848854895,-2.790414493,0.374811174,-1.602373357,-0.977992975,-66.89174541,5.934774358,225.3497558,-528.1142786,39.24696213,0.207216319,-0.919764968,0.333307367,,,,,,,,,,,,,,,,,0.54204842,0,,,medium,high,84.65870308,15.07496302,37
