PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
1,4/2/22,1:01:34 PM,1,1,Aisha Weixlmann,,Right,Nc state,Carmyn Greenwood,,Left,Louisville,,1,Top,0,0,0,Screwball,1,StrikeSwinging,,,,0,0,,68.90613294,6.243497376,-1.691039042,1330.21384,63.60456964,8:00,0.9783801,1.990408067,6,-26.85278553,-0.579068539,-3.676627703,2.635265987,0.633503779,63.14467418,-1.24273415,-2.718479866,0.368920069,,,,,,,,,,,,3.688667642,-2.921055283,-2.337487615,50,-0.712642248,2.470734141,-103.1653484,15.49105641,3.867461998,21.50313473,-35.23669209,NC State,Louisville,,Softball,,d07cd54e-b603-4ce0-9eff-326dbe2c03e9,8df4dcde-b2a6-11ec-be1d-83b945f9ae56,68.99794321,0.97426011,1.991550407,6.315055796,-1.711674086,63.20837407,2.638595652,0.632737872,-1.169568413,-2.734919133,0.36885319,-3.545607179,-1.794247585,-66.78166224,6.933232762,524.4182539,-1222.478775,39.4236053,0.175263054,-0.919009213,0.353135848,,,,,,,,,,,,,,,,,0.680323069,0,,,medium,high,96.23990949,-3.002386442,37
2,4/2/22,1:01:50 PM,1,2,Aisha Weixlmann,,Right,Nc state,Carmyn Greenwood,,Left,Louisville,,1,Top,0,0,1,Riseball,4,StrikeSwinging,,,,0,0,,69.4702919,7.257250216,-3.220961329,,,,1.113996041,1.869629061,6,,,,3.575368825,-0.13284704,63.6802217,0.343193247,-3.220961329,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,d07cd54e-b603-4ce0-9eff-326dbe2c03e9,9732a0ee-b2a6-11ec-a199-ada5eecc1074,69.57541693,1.111042615,1.869629061,7.309101232,-3.220961329,63.75839632,3.577922014,-0.13284704,0.399397698,-3.220961329,0.36645371,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
3,4/2/22,1:02:06 PM,1,3,Aisha Weixlmann,,Right,Nc state,Carmyn Greenwood,,Left,Louisville,,1,Top,0,0,2,Screwball,1,StrikeSwinging,Strikeout,,,1,0,,68.38199665,6.413476478,-1.390493625,,,,0.84514693,2.14231089,6,,,,2.715673361,1.278580359,62.80857203,-0.69956901,-1.390493625,,31.98274315,45.3224667,119.2656562,,,,,60.7511973,,115.7039388,2.015038989,,,,,,,,,,,,NC State,Louisville,,Softball,,d07cd54e-b603-4ce0-9eff-326dbe2c03e9,a0beaa40-b2a6-11ec-8aaa-83db5f73445a,68.48369301,0.84207294,2.14231089,6.467019684,-1.390493625,62.8830985,2.718260724,1.278580359,-0.642201815,-1.390493625,0.371119254,,,,,,,,,,,19.61731728,-10.99326831,22.74213653,-0.936548708,3.649811184,0.365937114,54.73969667,-26.34907173,,,,,,,,,,0,,-8.615631199,low,high,,,37
4,4/2/22,1:02:32 PM,2,1,Aisha Weixlmann,,Right,Nc state,Korbe Otis,,Right,Louisville,,1,Top,1,0,0,Screwball,1,BallCalled,,,,0,0,,69.25792728,7.404405374,-1.845905612,,,,1.103990456,2.269575711,6,,,,3.643608425,1.122786021,63.46876158,0.452444684,-1.845905612,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,d07cd54e-b603-4ce0-9eff-326dbe2c03e9,b02c345c-b2a6-11ec-90f4-f929e4c1899c,69.36232785,1.101049189,2.269575711,7.456152375,-1.845905612,63.54746378,3.646217595,1.122786021,0.509399435,-1.845905612,0.367299028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
5,4/2/22,1:02:50 PM,2,2,Aisha Weixlmann,,Right,Nc state,Korbe Otis,,Right,Louisville,,1,Top,1,1,0,Changeup,2,InPlay,,LineDrive,Out,1,0,,57.65692313,7.066865066,-3.184167382,,,,0.862423283,1.986932903,6,,,,2.268264948,0.00737909,52.95061168,-2.977337545,-3.184167382,,61.96848928,19.46369302,-8.483516153,666.551082,-14.97231035,108.9762815,15.82372353,158.2672558,,-7.623243644,2.196578133,,,,,,,,,,,,NC State,Louisville,,Softball,,d07cd54e-b603-4ce0-9eff-326dbe2c03e9,bb50494a-b2a6-11ec-a142-c7c3d970488c,57.74762933,0.858032654,1.986932903,7.142701011,-3.184167382,53.00947314,2.27192665,0.00737909,-2.896776585,-3.184167382,0.44131036,,,,,,,,,,,-8.619459837,57.78787555,20.64848701,-0.251654492,4.340289828,2.64156501,-20.99549578,156.868459,-0.395244071,16.68806967,0.321080329,0.968063478,0.174057913,-0.180435435,,,,0,0.99363353,35.02751292,low,high,,,37
6,4/2/22,1:03:16 PM,3,1,Aisha Weixlmann,,Right,Nc state,Taylor Roby,,Right,Louisville,,1,Top,2,0,0,Riseball,3,StrikeCalled,,,,0,0,,69.39716497,5.87592869,-2.15415317,,,,1.004249584,1.934350804,6,,,,2.602765524,0.595891181,63.81040602,-1.024978048,-2.15415317,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,d07cd54e-b603-4ce0-9eff-326dbe2c03e9,ca935407-b2a6-11ec-9729-17ca7e6a497a,69.49877454,1.001270445,1.934350804,5.927919801,-2.15415317,63.88552625,2.605299904,0.595891181,-0.969247285,-2.15415317,0.365473376,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
7,4/2/22,1:03:32 PM,3,2,Aisha Weixlmann,,Right,Nc state,Taylor Roby,,Right,Louisville,,1,Top,2,0,1,Screwball,1,Foul,,,,0,0,,69.24066131,5.891823001,-2.304426477,,,,1.104356006,1.885697454,6,,,,2.703462566,0.453769666,63.66509224,-1.04091647,-2.304426477,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,d07cd54e-b603-4ce0-9eff-326dbe2c03e9,d41eb8a8-b2a6-11ec-b380-d98d4ea1e09a,69.34262581,1.101323536,1.885697454,5.944309189,-2.304426477,63.73984817,2.706016634,0.453769666,-0.985056373,-2.304426477,0.366346346,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
8,4/2/22,1:03:52 PM,3,3,Aisha Weixlmann,,Right,Nc state,Taylor Roby,,Right,Louisville,,1,Top,2,0,2,Riseball,3,BallCalled,,,,0,0,,70.08087937,7.535121524,-1.89886475,,,,1.518349796,2.034799316,6,,,,4.188488269,0.855084395,64.20765306,0.745645117,-1.89886475,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,d07cd54e-b603-4ce0-9eff-326dbe2c03e9,e011c5cc-b2a6-11ec-a272-7b0b76193935,70.18772716,1.51539817,2.034799316,7.586197927,-1.89886475,64.28676707,4.190965516,0.855084395,0.800619602,-1.89886475,0.36310384,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
9,4/2/22,1:04:09 PM,3,4,Aisha Weixlmann,,Right,Nc state,Taylor Roby,,Right,Louisville,,1,Top,2,1,2,Riseball,3,Foul,,,,0,0,,69.3020681,6.868561533,-1.935174024,,,,1.104544461,2.324317163,6,,,,3.313904661,1.122027239,63.58599378,-0.065386886,-1.935174024,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,d07cd54e-b603-4ce0-9eff-326dbe2c03e9,ea61e4fa-b2a6-11ec-9cbe-3931334a377e,69.40623537,1.101521752,2.324317163,6.920773583,-1.935174024,63.66302458,3.316473294,1.122027239,-0.00914422,-1.935174024,0.366642068,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
10,4/2/22,1:04:33 PM,3,5,Aisha Weixlmann,,Right,Nc state,Taylor Roby,,Right,Louisville,,1,Top,2,1,2,Screwball,1,Foul,,,,0,0,,69.66030799,6.611609681,-2.407159279,,,,1.091912767,2.2714803,6,,,,3.162616863,0.775642684,63.94746209,-0.250304008,-2.407159279,,,,,,,,,,,,,,,,,,,,,,,,NC State,Louisville,,Softball,,d07cd54e-b603-4ce0-9eff-326dbe2c03e9,f8276114-b2a6-11ec-b54d-77bf135a26a0,69.76335548,1.089025733,2.2714803,6.662846421,-2.407159279,64.02495322,3.165172908,0.775642684,-0.194366946,-2.407159279,0.364683266,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
