PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,4/14/23,2:25:33 PM,1,1,Rylee Wyman,wymanry10,,North carolina state,Kyah Keller,,Right,Clemson,,2,Top,0,0,0,,,InPlay,,FlyBall,Single,0,0,,56.91886844,5.959711494,-2.681113069,719.6354012,32.54314002,7:00,1.632921995,1.796841481,6,-42.67339441,-4.040852941,-3.536050888,1.795539793,-0.164141278,52.30518746,-5.941357564,-3.669325986,0.447350742,52.46566104,43.94125643,6.83663022,2432.031854,27.33370232,106.5498415,33.94384623,143.1383497,,15.60486463,3.502537077,3.13194529,-6.943461396,-2.3704383,50,-0.150147997,3.538655155,-85.28589002,14.40582564,2.233800321,15.1852692,-37.12634117,North Carolina State,Clemson,,Softball,,9bb9e723-bcd2-413b-a979-d84233caeb3a,d0b8242f-7e1b-40d6-bcce-2fe744c370ab,56.98130418,1.62635225,1.795003446,6.074850394,-2.648401787,52.33178325,1.800663107,-0.162785574,-5.830383217,-3.639785149,0.447290091,-3.742036759,-5.985239302,21.84792329,,667.9475034,267.8082213,92.81748817,0.782439039,0.372144312,0.499297268,4.497044662,37.50936864,36.40699716,0.065104457,2.358096878,2.159830037,38.50444449,137.8622316,21.35356857,-7.144545934,0.336055442,0.784385021,0.367609539,-0.499603209,,,1,0,1,26.59148438,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
2,4/14/23,2:28:56 PM,2,1,Rylee Wyman,wymanry10,,North carolina state,Marena Knowles,,Right,Clemson,,2,Top,0,0,0,,,BallCalled,,,,0,0,,65.60383652,4.492261318,-2.36697192,954.0695026,14.27772045,6:30,1.5646364,1.721019992,6,-32.54887596,-3.682055549,-1.315012505,1.65025046,0.140599578,60.39590611,-4.593138827,-2.734440802,0.386697173,,,,,,,,,,,,0.679400593,-5.929332797,-2.245256224,50,0.217705617,3.874857201,-98.48695439,12.59808927,0.648385409,19.77226874,-37.83270357,North Carolina State,Clemson,,Softball,,9bb9e723-bcd2-413b-a979-d84233caeb3a,a75bc977-40fb-4fc5-b98b-58e24c27bfd3,65.67812839,1.55957968,1.722433891,4.581711514,-2.39247974,60.44090089,1.654382191,0.139558055,-4.503665673,-2.756881478,0.386638857,-1.154050815,-5.097701391,-51.54625463,,593.3192528,-747.1418072,62.18826314,0.602673737,-0.78311046,0.153370057,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
3,4/14/23,2:29:15 PM,2,2,Rylee Wyman,wymanry10,,North carolina state,Marena Knowles,,Right,Clemson,,2,Top,0,1,0,,,StrikeCalled,,,,0,0,,63.34692771,3.670884666,-0.87501131,1109.813061,13.15502485,6:30,2.518813319,1.789538424,15.68903129,-18.86834143,-2.870644989,-0.798463492,2.607941595,1.327515714,59.57377182,-3.49683215,-1.178680235,0.287872546,,,,,,,,,,,,1.40902439,-7.512578941,-2.090264052,50,-0.019405764,1.102242033,-97.28203885,15.30558826,1.313317983,19.15312395,-39.176345,North Carolina State,Clemson,,Softball,,9bb9e723-bcd2-413b-a979-d84233caeb3a,4736cf8e-2709-43be-b5b4-db96b2e8369d,63.38139042,2.51644175,1.790173626,3.72804292,-0.89063324,59.59376633,2.609723776,1.327064901,-3.445212241,-1.191681324,0.28785174,-0.726753312,-3.490898113,-47.26497107,,753.1289565,-815.1575335,67.86088425,0.660800688,-0.734499856,0.154442262,,,,,,,,,,,,,,,,,1,1,,,medium,high,,,27.31096871,Amanda Hasler,hasleam10,North carolina state
4,4/14/23,2:29:34 PM,2,3,Rylee Wyman,wymanry10,,North carolina state,Marena Knowles,,Right,Clemson,,2,Top,0,1,1,,,BallCalled,,,,0,0,,66.37236255,5.977553516,-0.543656925,1431.414636,61.26208894,8:00,1.169849655,2.257058707,6,-29.00169253,-0.748142922,-3.399736699,2.479074862,1.636101033,60.88801553,-2.113307422,-1.494570865,0.382567463,,,,,,,,,,,,3.7775397,-3.007785891,-2.3464405,50,-0.481233168,0.430727826,-99.44469908,14.78839957,3.682955835,19.8688014,-35.10652508,North Carolina State,Clemson,,Softball,,9bb9e723-bcd2-413b-a979-d84233caeb3a,1b87cac9-552a-449d-8aff-1ac3fd3eba94,66.45717242,1.16552032,2.258779589,6.054558076,-0.575275693,60.94563314,2.482691944,1.634878641,-2.033593502,-1.52099784,0.382501888,-3.199392891,-2.039560928,-70.64588461,,474.3788936,-1350.523056,33.1405647,0.159341086,-0.943488366,0.290585824,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
5,4/14/23,2:29:55 PM,2,4,Rylee Wyman,wymanry10,,North carolina state,Marena Knowles,,Right,Clemson,,2,Top,0,2,1,,,Foul,,,,0,0,,64.71314926,5.277038003,-3.093488656,1092.130478,22.82039614,6:45,1.552895194,2.305608122,6,-34.55861801,-4.735765785,-2.63013997,1.964389751,0.163361019,59.41194372,-4.36721941,-3.827901559,0.393048471,,,,,,,,,,,,1.927987562,-7.486845686,-2.9820014,50,0.006434857,4.858319016,-97.02758899,14.03942152,1.781230801,19.54452854,-39.09100299,North Carolina State,Clemson,,Softball,,9bb9e723-bcd2-413b-a979-d84233caeb3a,c6dfc31b-6376-46d4-86df-c706b4383b68,64.78298664,1.546997366,2.306697283,5.38011607,-3.112981254,59.44992951,1.968993439,0.162601158,-4.266911781,-3.844295501,0.392995324,-2.506631577,-6.309903276,-43.03387462,,798.2931613,-745.3033003,73.09503557,0.673735323,-0.682430639,0.28349451,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
6,4/14/23,2:30:30 PM,2,5,Rylee Wyman,wymanry10,,North carolina state,Marena Knowles,,Right,Clemson,,2,Top,0,2,2,,,Foul,,,,0,0,,65.52693429,6.998412137,-0.784949356,1342.648746,47.1237263,7:30,1.269399975,1.648913995,6,-30.55098044,-1.458610018,-2.483551211,3.09197771,0.95443097,60.00075067,-1.510670328,-1.479359598,0.388204957,,,,,,,,,,,,2.623599133,-4.188779161,-1.802188911,50,-0.632094098,0.97274857,-97.95848986,16.56980505,2.484049857,19.16510897,-36.14002752,North Carolina State,Clemson,,Softball,,9bb9e723-bcd2-413b-a979-d84233caeb3a,69996f31-4797-41ef-a9e3-7c209f450fac,65.61252279,1.264784089,1.651047086,7.079300736,-0.82370068,60.05702011,3.095782111,0.952900043,-1.427291549,-1.512360664,0.388138909,-2.238666094,-2.782512276,-70.68345688,,444.1305816,-1267.064988,33.07868739,0.225073166,-0.943705486,0.2424088,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
7,4/14/23,2:30:53 PM,2,6,Rylee Wyman,wymanry10,,North carolina state,Marena Knowles,,Right,Clemson,,2,Top,0,2,2,,,StrikeCalled,Strikeout,,StrikeoutLooking,1,0,,55.08540343,8.537745993,-1.566324601,846.7198707,31.67787199,7:00,1.680443955,1.793126962,6,-46.75433952,-5.086809091,-4.242862814,3.128178291,0.466552507,50.19906215,-4.488736035,-2.754104144,0.464590583,,,,,,,,,,,,4.371076539,-9.142495093,-2.106407459,50,-0.736883186,1.719981329,-82.13024151,18.12861296,2.890539479,14.10290319,-38.21986982,North Carolina State,Clemson,,Softball,,9bb9e723-bcd2-413b-a979-d84233caeb3a,7d533269-9a42-400c-bef0-72bff52d47e8,55.14597559,1.672855151,1.791139476,8.670240341,-1.530687168,50.21949493,3.134089108,0.468037786,-4.360587135,-2.721832769,0.464538319,-4.466973687,-7.234498285,14.79611087,,818.6432537,216.2354335,96.6840725,0.82279498,0.255380133,0.507729661,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
8,4/14/23,2:31:24 PM,3,1,Rylee Wyman,wymanry10,,North carolina state,Reedy Davenport,,Right,Clemson,,2,Top,1,0,0,,,BallCalled,,,,0,0,,66.61818684,3.830301855,-1.926978245,1175.646521,351.3316516,5:45,1.513599867,2.141663475,6,-29.62120054,-1.748963215,0.439025659,1.428859287,0.981054769,61.48175692,-4.435043272,-1.804323838,0.379977112,,,,,,,,,,,,-1.191492756,-3.394218724,-2.583437725,50,0.346424155,3.433140904,-100.0577125,11.20432375,-1.17747596,19.93445874,-35.52833851,North Carolina State,Clemson,,Softball,,9bb9e723-bcd2-413b-a979-d84233caeb3a,b5fedb30-de3b-4285-9252-710551d783f7,66.7029749,1.509564871,2.14431745,3.901082541,-1.974423087,61.53824441,1.432213044,0.979081912,-4.361806818,-1.847174073,0.379909942,0.737499197,-2.968761052,-73.03165631,,343.1045418,-1124.466103,29.18432842,0.288509645,-0.956466151,-0.043985082,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
9,4/14/23,2:31:42 PM,3,2,Rylee Wyman,wymanry10,,North carolina state,Reedy Davenport,,Right,Clemson,,2,Top,1,1,0,,,StrikeCalled,,,,0,0,,64.15490365,6.287946966,-1.524114456,1131.657125,21.61212586,6:45,1.649387677,2.023260539,6,-35.85185707,-5.472196247,-2.600398177,2.583980398,0.859791676,58.73851978,-3.722910329,-2.252010299,0.396700715,,,,,,,,,,,,2.475062723,-8.716428794,-2.343262341,50,-0.140517057,2.179825361,-96.11928419,15.80134841,2.244717441,19.14055362,-40.07927136,North Carolina State,Clemson,,Softball,,9bb9e723-bcd2-413b-a979-d84233caeb3a,0e0152db-24d6-47d3-bd12-7d27849cd3cf,64.22294613,1.643163194,2.024269475,6.397452815,-1.542363864,58.77370117,2.588907874,0.859072776,-3.615991433,-2.267480367,0.396650352,-2.485030044,-7.096867807,-39.39623411,,874.5166598,-718.2398354,77.27752869,0.718448069,-0.634679727,0.284629613,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
10,4/14/23,2:31:59 PM,3,3,Rylee Wyman,wymanry10,,North carolina state,Reedy Davenport,,Right,Clemson,,2,Top,1,1,1,,,BallCalled,,,,0,0,,66.05393702,6.343397001,-0.933269809,1217.514268,40.0350747,7:15,1.057234328,2.096986543,6,-30.73778999,-2.1667711,-2.603580338,2.451995417,1.300366454,60.55817848,-2.228006601,-1.661361733,0.384710807,,,,,,,,,,,,2.709013879,-4.79665086,-2.28273982,50,-0.695301729,1.220345303,-98.89081101,15.60625714,2.61183693,19.64849616,-36.7986364,North Carolina State,Clemson,,Softball,,9bb9e723-bcd2-413b-a979-d84233caeb3a,6a2063ab-2088-4b7c-8da1-0b4690ce3592,66.13757251,1.052387309,2.098716281,6.42762169,-0.964304617,60.61157959,2.45583388,1.299169375,-2.143331351,-1.687388118,0.384647133,-2.407350068,-3.510970923,-65.49237472,,505.0423692,-1107.823632,41.4814333,0.317602928,-0.909906077,0.26683199,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
