PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
13,4/27/22,3:35:10 PM,3,3,Aisha Weixlmann,,Right,Nc state,Tuli Iosefa,,Right,Norfolk state,,1,Top,2,1,1,Dropball,2,StrikeCalled,,,,0,0,,67.09312417,4.753037274,-3.536202549,,,,1.324125206,1.39957889,6,,,,2.080739536,-0.799359449,61.85718413,-2.621305666,-3.536202549,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,26f3788f-c661-11ec-a9a3-2151393f5c40,67.18955521,1.320901663,1.39957889,4.809001703,-3.536202549,61.92687092,2.083467407,-0.799359449,-2.561964707,-3.536202549,0.377794679,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
14,4/27/22,3:35:54 PM,3,4,Aisha Weixlmann,,Right,Nc state,Tuli Iosefa,,Right,Norfolk state,,1,Top,2,1,2,Riseball,3,StrikeCalled,Strikeout,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,ba83074e-2444-4497-94a5-13a026d2d2b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4/27/22,3:37:39 PM,1,1,Cam Anderson,,Right,Norfolk state,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,0,0,,,BallCalled,,,,0,0,,62.19843317,6.811962046,-5.987919818,,,,1.425247907,2.896345428,6,,,,3.09269573,-0.83602854,57.08618464,-1.847134352,-5.987919818,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,8050e011-c661-11ec-aea2-cff33ad30b3d,62.29482902,1.421425101,2.896345428,6.877590378,-5.987919818,57.1528241,3.095904639,-0.83602854,-1.777009426,-5.987919818,0.410537587,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
16,4/27/22,3:37:55 PM,1,2,Cam Anderson,,Right,Norfolk state,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,1,0,,,BallCalled,,,,0,0,,63.18331341,5.898182271,-6.014013915,,,,1.81466509,2.844795716,6,,,,2.994001532,-0.903962975,58.11942892,-2.47261784,-6.014013915,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,89b9a8bd-c661-11ec-804e-77e76b189f70,63.27836309,1.810986915,2.844795716,5.961749454,-6.014013915,58.18555173,2.997066004,-0.903962975,-2.405172454,-6.014013915,0.403434616,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
17,4/27/22,3:38:10 PM,1,3,Cam Anderson,,Right,Norfolk state,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,0,,,StrikeCalled,,,,0,0,,60.72536541,5.592045802,-1.413456012,1342.580778,75.92568359,8:30,1.101588598,2.329162815,6,-33.10651519,0.657633134,-4.417155794,1.827761589,1.0830667,55.77797456,-3.648654588,-2.648558865,0.418214823,,,,,,,,,,,,4.648379568,-1.257870338,-2.605858586,50,-0.501959093,1.63763555,-91.05539646,13.48326472,3.792692289,16.87739276,-33.20036748,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,9291c74c-c661-11ec-98ef-5b6912d64d68,60.80516699,1.096724878,2.330865694,5.676703813,-1.444235755,55.82876114,1.831719817,1.081916838,-3.561801124,-2.673255296,0.418141313,-4.221858221,-0.879093595,-68.87985975,11.29602709,483.7650454,-1252.395515,36.03247218,0.087623849,-0.932826937,0.349508178,,,,,,,,,,,,,,,,,0.535434739,0,,,medium,high,79.83357562,8.081315331,37
18,4/27/22,3:38:26 PM,1,4,Cam Anderson,,Right,Norfolk state,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,1,,,InPlay,,LineDrive,Double,0,0,,60.64212476,5.328783016,-2.393903144,,,,1.354390109,2.334103387,6,,,,1.974881507,0.846512912,55.92250932,-3.698792581,-2.393903144,,62.81746348,19.83623097,-37.65781631,,-66.65972501,87.50132035,11.75222284,143.4720326,,-37.38398182,1.907407681,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,9bf44c11-c661-11ec-b478-01b15a47b0b8,60.73143526,1.350458624,2.334103387,5.397159971,-2.393903144,55.98286517,1.978171,0.846512912,-3.626558032,-2.393903144,0.417907691,,,,,,,,,,,-36.1008697,46.78020866,21.31602691,-1.095293634,2.860669611,2.111378942,-87.10957853,114.000638,,,,,,,,,,0,,33.79990389,low,high,,,37
19,4/27/22,3:39:07 PM,2,1,Cam Anderson,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,0,0,0,,,BallCalled,,,,0,0,,62.67636552,7.214662639,-3.4808588,1581.022504,75.9064317,8:30,1.823948589,2.777099719,6,-31.46225757,0.6337931,-6.156311283,3.714891326,0.099635655,57.19081115,-1.550553131,-5.197418742,0.407753146,,,,,,,,,,,,5.880619982,-1.986085833,-3.506681621,50,-0.137383899,4.826196428,-93.62771822,16.31488249,5.048734112,18.4545107,-33.8791792,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,b43e93b8-c661-11ec-8f19-737d45098353,62.76284455,1.81905574,2.777970094,7.300401157,-3.497002566,57.24761467,3.718931846,0.099101645,-1.462012653,-5.208590488,0.407680472,-6.052404366,-0.957766942,-60.97489634,94.8316926,767.1006921,-1382.457481,48.51927725,0.118147418,-0.874407213,0.470588158,,,,,,,,,,,,,,,,,0.924119818,0,,,medium,high,4.651476656,50.29625534,37
20,4/27/22,3:39:24 PM,2,2,Cam Anderson,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,0,1,0,,,BallCalled,,,,0,0,,63.03294117,9.209441341,-5.523081112,,,,1.53794263,3.024568449,6,,,,4.770078499,-0.416184747,57.47777214,0.731294458,-5.523081112,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,bed618d1-c661-11ec-82d5-e10d8de6b713,63.1370529,1.534189749,3.024568449,9.273223287,-5.523081112,57.55101254,4.773240759,-0.416184747,0.800677991,-5.523081112,0.407190708,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
21,4/27/22,3:39:46 PM,2,3,Cam Anderson,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,0,2,0,,,Foul,,,,0,0,,63.73751873,6.184141991,-2.923948163,1502.334692,72.43822101,8:30,1.75637209,2.614159077,6,-30.5102388,0.312626688,-5.192211899,3.074500686,0.363989427,58.36680055,-2.324964327,-4.372908784,0.399583943,,,,,,,,,,,,4.986201609,-1.92266953,-3.226458171,50,0.042125864,4.125155832,-95.42014961,14.75163174,4.457103187,18.84845446,-33.8926998,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,cbd42682-c661-11ec-8e82-b3a7acb7ffa8,63.82237193,1.751652648,2.615353929,6.266359149,-2.945741757,58.42279381,3.078340386,0.36320934,-2.240833213,-4.389467249,0.399513495,-5.053066301,-1.167039851,-64.78092701,96.77022767,640.1154619,-1359.140067,42.60804635,0.128562948,-0.90468527,0.406221774,,,,,,,,,,,,,,,,,0.901220929,0,,,medium,high,2.906795098,44.44417696,37
22,4/27/22,3:40:06 PM,2,4,Cam Anderson,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,0,2,1,,,Foul,,,,0,0,,63.17688062,5.669852305,-2.23841274,,,,1.170591083,2.245463215,6,,,,2.214773178,0.854597521,58.16745775,-2.655003651,-2.23841274,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,d805b78f-c661-11ec-9a51-d993f8a143d8,63.27036609,1.166975133,2.245463215,5.73279853,-2.23841274,58.23261269,2.217796042,0.854597521,-2.58827898,-2.23841274,0.401326991,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
23,4/27/22,3:40:31 PM,2,5,Cam Anderson,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,0,2,2,,,Foul,,,,0,0,,63.75724744,8.153229963,-2.949816919,1471.07628,60.33645277,8:00,1.169944369,2.73512012,6,-31.64594731,-0.624269404,-3.845667525,3.637536421,0.581054525,58.16104814,-0.63850803,-4.022451436,0.400870562,,,,,,,,,,,,3.426682023,-3.693195029,-3.366629484,50,-1.010810488,4.341413929,-94.98807528,18.17983505,3.043036604,18.34844337,-35.45376086,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,e65ead57-c661-11ec-944c-831a123ca533,63.84402648,1.16506802,2.737072485,8.238211412,-2.985443377,58.21790284,3.641547904,0.579686799,-0.550480877,-4.051767346,0.400802883,-3.619286897,-2.076676827,-67.27910699,6.954706979,568.1920508,-1356.916805,38.62424121,0.191153659,-0.922397311,0.335624015,,,,,,,,,,,,,,,,,0.812764842,0,,,medium,high,96.25923628,12.80513399,37
24,4/27/22,3:40:52 PM,2,6,Cam Anderson,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,0,2,2,,,Foul,,,,0,0,,58.68843003,7.200583149,-4.629941292,1410.735873,54.28887333,7:45,1.211736987,2.442512375,6,-37.07999346,-0.453393928,-3.970267925,2.632043576,-0.770026411,53.70900957,-3.105620329,-5.732973987,0.435581897,69.90561049,18.59150258,65.93727891,,99.58590422,46.71881505,18.87597764,174.6908204,,65.26354136,2.067766929,2.94224016,-3.181299273,-3.455739208,50,-0.805580388,6.55990147,-87.48933058,15.99593925,2.213172007,15.73699944,-34.5670434,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,f33cf4a6-c661-11ec-8195-2f703bc2b539,58.76475951,1.205946567,2.445175607,7.300037264,-4.677606121,53.75306823,2.63669426,-0.771873319,-3.004496337,-5.77219345,0.435515262,-3.666810936,-2.190160801,-67.87718884,12.80793953,531.2733988,-1306.87577,37.65931022,0.219816981,-0.926378775,0.305782373,60.49982437,27.0156529,22.28721895,2.138710877,5.564599512,3.435283144,158.6615567,73.0985168,,,,,,,,,0.926091818,0,,36.71763862,medium,high,78.47285442,17.34009844,37
25,4/27/22,3:41:13 PM,2,7,Cam Anderson,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,0,2,2,,,BallCalled,,,,0,1,,48.60269605,12.25714676,-6.484046942,832.8432029,50.07886159,7:45,1.610606982,2.554900078,6,-56.40453331,-0.928302496,-4.473955983,4.690543842,-1.862102443,43.7906024,-3.251503282,-7.719061491,0.53607431,,,,,,,,,,,,2.803143671,-5.741494462,-3.987896724,50,-1.792872037,7.608501288,-71.17287962,21.62043592,1.392269421,10.57996254,-35.02574329,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,ff916638-c661-11ec-aa0b-717d8224e46a,48.67853617,1.601814451,2.557028345,12.40425462,-6.522113873,43.81791835,4.697417174,-1.863563589,-3.101764701,-7.750185927,0.536003435,-4.229646741,-3.60722178,-49.54664355,11.26729256,540.3726503,-633.7390625,64.88287933,0.416374603,-0.760934424,0.497605258,,,,,,,,,,,,,,,,,0.807037931,0,,,medium,high,79.8594367,-4.240141214,37
26,4/27/22,3:41:43 PM,2,8,Cam Anderson,,Right,Norfolk state,Brittany Jackson,,Left,Nc state,,1,Bottom,0,3,2,,,BallCalled,Walk,,,0,0,,63.34548767,6.608701081,-2.525235263,,,,1.406518682,2.631028122,6,,,,3.045222426,1.061723794,58.17932256,-1.693876016,-2.525235263,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,11c1781e-c662-11ec-8544-934bab0aad9b,63.44187081,1.402891485,2.631028122,6.671383425,-2.525235263,58.24679023,3.048254995,1.061723794,-1.627025645,-2.525235263,0.401058517,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
27,4/27/22,3:42:16 PM,3,1,Cam Anderson,,Right,Norfolk state,Logan Morris,,Right,Nc state,,1,Bottom,0,0,0,,,StrikeCalled,,,,0,0,,62.66928431,5.413442231,-1.557605052,,,,1.210266755,2.174144698,6,,,,2.033248627,0.98759839,57.7663399,-3.178492682,-3.336463248,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,2549ff47-c662-11ec-980e-a3592eddf1fe,62.7614366,1.206583151,2.174144698,5.477423617,-1.557605052,57.83049789,2.036355485,0.98759839,-3.110196507,-3.336463248,0.404234887,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
28,4/27/22,3:42:31 PM,3,2,Cam Anderson,,Right,Norfolk state,Logan Morris,,Right,Nc state,,1,Bottom,0,0,1,,,StrikeSwinging,,,,0,0,,62.51555594,7.456323742,-4.845554979,,,,1.199935492,2.62933843,6,,,,3.296179836,-0.387170704,57.28333294,-1.112412457,-4.845554979,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,2e5209ee-c662-11ec-95b7-2bf18d999a30,62.61374927,1.196168816,2.62933843,7.521000057,-4.845554979,57.35169831,3.299349512,-0.387170704,-1.042945175,-4.845554979,0.408237465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
29,4/27/22,3:42:49 PM,3,3,Cam Anderson,,Right,Norfolk state,Logan Morris,,Right,Nc state,,1,Bottom,0,0,2,,,StrikeCalled,Strikeout,,,1,0,,62.3669689,5.365291429,-2.064155164,,,,1.190578406,2.331892897,6,,,,1.98158443,1.049402026,57.47915793,-3.168725202,-2.064155164,,,,,,,,,,,,,,,,,,,,,,,,NC State,Norfolk State,,Softball,,7c8f2d3d-56ad-40eb-85c1-727f1c4654c5,38db28f0-c662-11ec-9329-8de3ad4ac078,62.45896782,1.186832757,2.331892897,5.430159338,-2.064155164,57.54221212,1.984680461,1.049402026,-3.100596827,-2.064155164,0.406277788,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
