PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
1,2/21/2024,5:02:16 PM,1,1,Sophia Voyles,voyleso10,,Georgia tech,Jaycee Goodwin,goodwja11,Right,Georgia state,,1,Top,0,0,0,Screw Ball,2,BallCalled,,,,,,,61.10236149,5.957254611,0.905573279,1340.915669,98.95873553,9:15,1.42013523,0.134934862,2.669159252,-34.06709811,3.265176267,-5.11944682,3.208646736,-1.418154019,57.76881832,-1.873956093,-3.528401944,0.455872228,,,,,,,,,,,,5.73630845,0.434703547,0.043379617,50,0.237360607,-1.911059436,-90.89364789,12.7192709,4.676268966,16.49448884,-31.81967696,Georgia Tech,Georgia State,,,,8a305a47-40dc-49e2-8231-a3e67c507197,c831625d-3c8a-4e0a-8385-5bc3bb4086e0,61.21644001,1.414189529,0.137089253,6.043079716,0.873420972,57.85663394,3.212737573,-1.419263295,-1.791406585,-3.550324054,0.455740669,-4.93131351,1.60798358,-67.64906917,,509.9213034,-1240.17543,38.02784285,-0.059218132,-0.924872054,0.375639316,,,,,,,,,,,,,,,,,1,1,,,high,high,,,40.33084212,Sara beth Allen,allensa10,Georgia tech,2022-11
2,2/21/2024,5:02:34 PM,1,2,Sophia Voyles,voyleso10,,Georgia tech,Jaycee Goodwin,goodwja11,Right,Georgia state,,1,Top,0,1,0,Screw Ball,2,StrikeCalled,,,,,,,63.72620597,4.569835202,2.501074678,1421.360887,116.6592314,10:00,1.372332752,-0.076745349,1.977704972,-33.73324659,4.060184179,-5.236486284,2.11141901,0.729530995,58.41233219,-3.39102491,0.640728921,0.444424374,,,,,,,,,,,,6.018144281,2.139348235,0.489718086,50,0.52230687,-4.575979744,-94.78359458,10.34045433,5.339173046,17.83226042,-30.27606411,Georgia Tech,Georgia State,,,,8a305a47-40dc-49e2-8231-a3e67c507197,572c6b41-7e5c-480c-8454-5b9376b32e40,63.8515374,1.366963686,-0.074762417,4.643816366,2.472769816,58.50222494,2.11541184,0.728389336,-3.311578039,0.618429273,0.44428309,-5.041457554,2.450204891,-67.63322748,,540.8763308,-1314.427467,38.05341316,-0.170739275,-0.924766876,0.34007988,,,,,,,,,,,,,,,,,1,1,,,high,high,,,41.0222964,Sara beth Allen,allensa10,Georgia tech,2022-11
3,2/21/2024,5:02:52 PM,1,3,Sophia Voyles,voyleso10,,Georgia tech,Jaycee Goodwin,goodwja11,Right,Georgia state,,1,Top,0,1,1,Curve Ball,2,Foul,,,,,,,63.61644046,2.251741894,-0.096798631,1453.149998,132.0736082,10:30,1.755337497,0.845183428,5.424329293,-26.56051333,5.626127464,-4.805316568,1.614594887,0.615542253,58.06582082,-4.09075348,-0.982929773,0.403695836,,,,,,,,,,,,5.585382759,5.622815531,-0.822252628,50,1.03841775,-0.506061816,-95.61910396,7.23131608,5.043189693,18.14249745,-27.09706085,Georgia Tech,Georgia State,,,,8a305a47-40dc-49e2-8231-a3e67c507197,1d75efce-9989-42dc-92d8-bed8e52b2431,63.71947592,1.752517051,0.845980571,2.297420001,-0.110236892,58.14472467,1.617109154,0.614963926,-4.036266282,-0.995204621,0.403588156,-4.701166602,4.436987173,-62.21806196,,677.3244797,-1285.642433,46.61077526,-0.312331709,-0.88472796,0.345984596,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.57567208,Sara beth Allen,allensa10,Georgia tech,2022-11
4,2/21/2024,5:03:12 PM,1,4,Sophia Voyles,voyleso10,,Georgia tech,Jaycee Goodwin,goodwja11,Right,Georgia state,,1,Top,0,1,2,Rise Ball,3,Foul,,,,,,,61.68489153,5.024144872,-0.265177039,1579.252507,140.0717388,10:45,1.475998501,0.206567325,3.375984125,-30.2602092,7.107480605,-3.861870463,2.766680008,-0.559511019,56.65887049,-1.828405497,-1.444627353,0.442445763,44.39657136,55.12347107,-62.52741339,2548.296317,,,,101.2898019,,-69.97890454,3.237848524,4.121811946,5.422234778,-0.231736121,50,0.394184738,0.024813124,-92.06260303,11.07181084,3.444041284,17.03143527,-27.64342066,Georgia Tech,Georgia State,,,,8a305a47-40dc-49e2-8231-a3e67c507197,99e46eb0-1844-48b3-b76a-fdf3513e7733,61.81019616,1.472727826,0.208462281,5.07241883,-0.294469484,56.75725848,2.769521491,-0.560753108,-1.769618413,-1.469647528,0.442299495,-3.659414837,5.659476025,-64.25788751,,685.9029252,-1422.524396,43.43212514,-0.333058671,-0.900758042,0.278759522,-22.523615,11.7113584,36.42233381,0.44207829,2.239504756,2.561921881,-95.16851789,34.67819456,-5.43466003,-14.438867,0.034160802,0.896990132,-0.159547644,0.412253868,,,1,1,1,14.62414474,high,high,,,39.62401725,Sara beth Allen,allensa10,Georgia tech,2022-11
5,2/21/2024,5:03:37 PM,1,5,Sophia Voyles,voyleso10,,Georgia tech,Jaycee Goodwin,goodwja11,Right,Georgia state,,1,Top,0,1,2,Curve Ball,6,BallCalled,,,,,,,65.07996133,2.016257239,0.676963189,1200.257313,131.3864391,10:30,1.719527366,0.645172431,5.434291626,-25.4920538,5.019314734,-4.535251397,1.560897334,0.936044722,59.59878707,-3.703921459,0.279094114,0.394411536,,,,,,,,,,,,5.614840821,5.123440543,-0.456129931,50,1.060868042,-1.810317241,-97.82058586,6.876080172,5.308364376,18.92320173,-27.33026325,Georgia Tech,Georgia State,,,,8a305a47-40dc-49e2-8231-a3e67c507197,b30d1175-7d04-4f7b-b41a-59440fa09dd7,65.18219305,1.716808899,0.645756227,2.061072671,0.66694252,59.67872112,1.563343213,0.935603746,-3.650914861,0.269730519,0.394309548,-4.453636844,3.894630544,-61.22445741,,577.7793368,-1052.040235,48.13795595,-0.318256542,-0.876512247,0.361163472,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.56570975,Sara beth Allen,allensa10,Georgia tech,2022-11
6,2/21/2024,5:03:57 PM,1,6,Sophia Voyles,voyleso10,,Georgia tech,Jaycee Goodwin,goodwja11,Right,Georgia state,,1,Top,0,2,2,Curve Ball,6,Foul,,,,,,,62.96322502,5.759248594,-1.053489282,1538.502925,127.3904353,10:15,1.891107439,0.511156775,6.455038409,-24.63283046,5.936195313,-5.251132532,3.381931818,-0.572409368,57.81154863,-1.198845412,-2.539891487,0.39470853,,,,,,,,,,,,6.088443512,5.218002197,-0.697857607,50,0.39137679,0.752900028,-95.23223736,12.01770399,5.440392921,18.30279523,-27.51144868,Georgia Tech,Georgia State,,,,8a305a47-40dc-49e2-8231-a3e67c507197,0b7f65c2-b787-48dd-8ce5-819ec9bd8920,63.07269904,1.8887243,0.511572643,5.800346665,-1.061007715,57.89303872,3.384096802,-0.572622575,-1.150769147,-2.544449052,0.394607334,-5.203347583,4.809691649,-57.10983537,,835.4537137,-1291.901058,54.30303057,-0.329751469,-0.839713098,0.431446267,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.54496297,Sara beth Allen,allensa10,Georgia tech,2022-11
7,2/21/2024,5:04:18 PM,1,7,Sophia Voyles,voyleso10,,Georgia tech,Jaycee Goodwin,goodwja11,Right,Georgia state,,1,Top,0,2,2,Change up,2,BallCalled,,,,,,,49.16420836,10.16419813,-0.927798233,900.6546631,17.14537076,6:30,1.699659516,0.340670229,5.734761129,-58.81565284,-5.152407116,-2.019833958,3.510863722,-0.948412271,44.79456293,-6.283460606,-2.118588255,0.525380321,,,,,,,,,,,,1.918929353,-9.70243719,-0.528473886,50,-1.139147152,0.971042122,-72.8095765,19.32548998,1.006109698,10.40387003,-37.26111344,Georgia Tech,Georgia State,,,,8a305a47-40dc-49e2-8231-a3e67c507197,290721f9-4c74-40e1-8fbd-0444310c19e9,49.2099239,1.690039703,0.344466623,10.32523659,-0.993762963,44.79376319,3.518013832,-0.951188288,-6.131276348,-2.178175777,0.525350216,-1.577662823,-7.536586007,-49.83606502,,580.9013444,-688.282246,64.49767799,0.61631393,-0.764202168,0.190137282,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.26524025,Sara beth Allen,allensa10,Georgia tech,2022-11
8,2/21/2024,5:04:37 PM,1,8,Sophia Voyles,voyleso10,,Georgia tech,Jaycee Goodwin,goodwja11,Right,Georgia state,,1,Top,0,3,2,Screw Ball,2,Foul,,,,,,,63.60029014,4.276635013,1.093226102,1178.992108,124.2666415,10:15,1.587238922,0.17453745,6,-26.46574149,4.117592607,-4.307967221,1.985190341,0.667844603,58.12740923,-3.391918934,0.7300478,0.401396878,64.18882646,18.77804291,-56.01847087,2309.296663,-96.94843266,51.97115931,5.138424992,123.4263181,,-62.67565037,1.590222738,5.78559543,3.218996577,0.666746828,50,0.427825371,-3.853678897,-94.66237676,10.80636874,5.1233038,17.69554103,-29.32353963,Georgia Tech,Georgia State,,,,8a305a47-40dc-49e2-8231-a3e67c507197,038a1960-047b-481a-ac24-73c4fb55a154,63.69851267,1.584426006,0.175371876,4.325937379,1.078089912,58.2019084,1.987945022,0.667218577,-3.331957498,0.716670086,0.401301466,-4.213181299,2.990501437,-63.64589155,,523.3753464,-1056.456642,44.39175996,-0.249945579,-0.896067612,0.366865156,-50.39341318,33.96715464,20.66256896,-0.412132417,1.444437383,1.888044607,-109.6546854,56.65603212,5.272836788,-22.31418076,-0.26719693,-0.083703559,-0.381993961,0.92036641,,,1,0,1,32.31895331,high,high,,,37.00000138,Sara beth Allen,allensa10,Georgia tech,2022-11
10,2/21/2024,5:05:39 PM,1,10,Sophia Voyles,voyleso10,,Georgia tech,Jaycee Goodwin,goodwja11,Right,Georgia state,,1,Top,0,3,2,Change up,2,Foul,,,,,,,53.72710625,5.251431828,0.744111793,754.9366557,9.532489087,6:15,1.594497502,0.482314375,5.644861435,-47.33623242,-3.451894259,-1.045090818,0.786943608,0.652763813,49.15304133,-9.30091648,0.177796152,0.476789079,,,,,,,,,,,,1.460478518,-5.815913942,-0.308389865,50,-0.006894896,-1.167693751,-80.52179785,12.92208646,0.934361604,12.94643364,-35.89486205,Georgia Tech,Georgia State,,,,8a305a47-40dc-49e2-8231-a3e67c507197,7f98c469-b788-4760-9991-31a88cd8874a,53.78089476,1.587019531,0.48568965,5.374838183,0.687411115,49.16565307,0.792641088,0.650382365,-9.180811006,0.126568433,0.476726959,-0.690132686,-5.380749241,-61.47216071,,360.5469523,-663.2761486,47.75857015,0.470991128,-0.878585168,0.079091461,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.35513994,Sara beth Allen,allensa10,Georgia tech,2022-11
11,2/21/2024,5:06:02 PM,1,11,Sophia Voyles,voyleso10,,Georgia tech,Jaycee Goodwin,goodwja11,Right,Georgia state,,1,Top,0,3,2,Screw Ball,2,Foul,,,,,,,64.94859006,3.675338123,0.902869985,1324.790454,112.3467665,9:45,1.537435278,0.124128521,3.38762286,-31.00824642,2.78227658,-3.845732982,1.952288858,0.559006556,59.67558576,-3.388738922,0.730408081,0.419181668,71.70690806,32.31179378,-36.22041643,1306.81846,-73.25358263,82.0604206,47.2055534,232.0471754,,-47.29611751,3.613604593,4.486130256,1.756207055,0.062245913,50,0.698601687,-1.949230154,-97.07806232,9.408674547,4.173593017,18.75329599,-30.54019299,Georgia Tech,Georgia State,,,,8a305a47-40dc-49e2-8231-a3e67c507197,7fab3c2c-e92b-444e-8109-49789b82d009,65.06191238,1.532866477,0.126091414,3.742661684,0.87307341,59.7579441,1.955861839,0.557733228,-3.315212414,0.7046,0.419063401,-3.63352954,1.36589672,-72.5308327,,397.6921841,-1263.689311,30.01925194,-0.114136563,-0.953878636,0.277647967,-35.81003168,48.89163944,38.32923019,-0.582205658,1.725485349,1.985978582,-170.5241922,157.3765914,-42.98839229,-17.62549621,0.427179125,0.662227866,-0.044749674,0.747965052,,,1,1,1,39.15531432,high,high,,,39.61237852,Sara beth Allen,allensa10,Georgia tech,2022-11
