PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,2/17/23,8:06:46 PM,1,1,Rylee Wyman,wymanry10,,North carolina state,Nia Carter,carteni10,Left,Iowa,,1,Top,0,0,0,Dropball,2,Foul,,,,,,,65.33020847,3.83781103,-1.135436027,1239.855151,9.973955425,6:15,1.928865714,0.683629846,6,-36.4104764,-7.258841618,-1.612168097,1.282157405,-0.155968198,60.08567574,-6.346634659,-1.587672283,0.388600164,,,,,,,,,,,,1.448821083,-9.941444594,-0.925296166,50,0.695494767,1.710825423,-98.35498542,11.98660008,1.369658749,20.66921454,-41.57230223,North Carolina State,Iowa,,Softball,,5ab44b6e-9880-47f0-826c-eec913483d75,f3692d6c-96bb-4da6-a47a-338fecd89b1f,65.38656811,1.922355613,0.684466453,3.954227075,-1.150633389,60.109775,1.287214931,-0.156568019,-6.235580748,-1.600889359,0.388558385,-1.516100982,-8.965982101,-26.90478084,,1105.652948,-561.0457689,89.17597728,0.878282238,-0.452509124,0.15445324,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
2,2/17/23,8:07:15 PM,1,2,Rylee Wyman,wymanry10,,North carolina state,Nia Carter,carteni10,Left,Iowa,,1,Top,0,0,1,Dropball,2,BallCalled,,,,,,,65.77996252,2.954155807,0.195757592,1084.421156,16.20157555,6:30,1.890988257,1.132402413,6,-33.42631235,-4.813108296,-1.942981315,0.941767904,1.092062302,60.72031697,-6.384587524,-0.348777258,0.384994716,,,,,,,,,,,,2.341170547,-6.712548833,-1.068647117,50,0.887409927,-0.629146469,-99.06011433,10.11307996,2.25441011,20.37955908,-38.63784095,North Carolina State,Iowa,,Softball,,5ab44b6e-9880-47f0-826c-eec913483d75,c53fb867-2330-4387-a89d-eed3687b907d,65.84498673,1.885618222,1.133615915,3.05114471,0.173549842,60.75670441,0.946222937,1.091157327,-6.288536122,-0.368327868,0.384942065,-1.802896818,-6.312004191,-47.56350669,,731.7376705,-800.3306976,67.47725884,0.647974679,-0.738025714,0.188273369,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
3,2/17/23,8:07:35 PM,1,3,Rylee Wyman,wymanry10,,North carolina state,Nia Carter,carteni10,Left,Iowa,,1,Top,0,1,1,Dropball,1,StrikeCalled,,,,0,0,,65.52458033,4.414176159,0.693451532,1111.916964,13.93745858,6:30,2.017252305,1.166777886,6,-33.99150645,-5.074295922,-1.576767252,1.931672441,1.466067163,60.28305762,-5.086497167,0.251729932,0.387034537,,,,,,,,,,,,2.095515335,-7.547009281,-0.993724054,50,0.675040916,-1.426820583,-98.48826083,12.66416966,1.996544395,20.00987955,-39.36461452,North Carolina State,Iowa,,Softball,,5ab44b6e-9880-47f0-826c-eec913483d75,c605ffb7-af2f-454a-95b3-c0a2bbd637e2,65.59255368,2.011600535,1.168196734,4.514356275,0.667826541,60.32026243,1.93613276,1.465047559,-4.988778507,0.229429933,0.386981668,-1.415030056,-6.586771275,-47.63129306,,749.3196877,-821.5104023,67.38989617,0.65405885,-0.738823517,0.162317071,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
4,2/17/23,8:07:57 PM,1,4,Rylee Wyman,wymanry10,,North carolina state,Nia Carter,carteni10,Left,Iowa,,1,Top,0,1,2,Dropball,2,InPlay,,GroundBall,Single,0,0,,64.48328082,5.29643998,-2.380692517,1300.097725,18.71023629,6:30,1.971615714,1.351218348,6,-36.26541132,-6.222657084,-2.617677989,2.251083672,-0.346293299,59.1446056,-4.836212872,-3.113154967,0.394494902,,,,,,,,,,,,2.162322852,-9.260909864,-1.865681815,50,0.405077715,3.641627142,-96.7773429,14.26998027,1.983321416,19.72490701,-40.6683227,North Carolina State,Iowa,,Softball,,5ab44b6e-9880-47f0-826c-eec913483d75,63a269f2-0074-4582-a87e-52738f1afcd4,64.54567798,1.965136957,1.352479534,5.411065244,-2.403519855,59.17421471,2.256199055,-0.347202554,-4.725304169,-3.132750447,0.394449475,-2.473304398,-7.909727647,-39.71186528,,1000.122606,-830.6677239,76.92672533,0.728613774,-0.638927142,0.24676725,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
5,2/17/23,8:08:32 PM,2,1,Rylee Wyman,wymanry10,,North carolina state,Tatianna Roman,romanta11,Left,Iowa,,1,Top,0,0,0,Dropball,2,Foul,,,,0,0,,64.99124105,4.928407305,-1.472398871,1240.043825,19.40915179,6:45,2.12840327,0.811303923,6,-34.90947905,-5.431450298,-2.419653591,2.288633748,-0.304963142,59.69630948,-4.827985051,-2.149939368,0.390769574,,,,,,,,,,,,2.27974498,-8.173509595,-1.121378586,50,0.659696764,2.152510209,-97.61614032,13.56505678,2.130899813,19.84339726,-39.81390853,North Carolina State,Iowa,,Softball,,5ab44b6e-9880-47f0-826c-eec913483d75,b416de1c-1826-4ee3-9f64-07c6373112ac,65.05725359,2.122373282,0.812694845,5.035320548,-1.49759679,59.73050389,2.293373849,-0.305955069,-4.724377233,-2.171506078,0.390720148,-2.260332683,-7.026026592,-45.61292387,,867.4133322,-886.1731207,69.95021583,0.659749164,-0.714630485,0.232452813,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
6,2/17/23,8:08:56 PM,2,2,Rylee Wyman,wymanry10,,North carolina state,Tatianna Roman,romanta11,Left,Iowa,,1,Top,0,0,1,Riseball,4,BallCalled,,,,0,0,,64.85557133,3.178069179,0.366881696,1138.986464,6.723527862,6:15,1.823709605,1.334341191,6,-30.25284776,-0.930922846,-0.435792138,1.278434184,1.52587882,60.00126935,-5.262655191,0.245034067,0.389733521,,,,,,,,,,,,0.637498798,-2.201178192,-1.246735231,50,0.799061352,-0.689034705,-97.51821911,9.898532542,0.598830625,18.84149415,-34.24171295,North Carolina State,Iowa,,Softball,,5ab44b6e-9880-47f0-826c-eec913483d75,bea80244-0527-408c-a5bb-ccc5a43f9ecd,64.93673684,1.819587205,1.336939035,3.25011569,0.320675105,60.05417035,1.28184646,1.523991278,-5.188545223,0.204171684,0.389663193,-0.145247166,-2.187188688,-79.5522869,,206.541687,-1120.102985,18.13381401,0.180091015,-0.983420805,0.021230809,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
7,2/17/23,8:09:20 PM,2,3,Rylee Wyman,wymanry10,,North carolina state,Tatianna Roman,romanta11,Left,Iowa,,1,Top,0,1,1,Offspeed,2,Foul,,,,0,0,,59.04798275,5.006599744,-1.213797583,903.5787132,30.61878581,7:00,1.910572128,0.846965976,6,-40.25359659,-4.524810011,-3.695560733,1.674073644,-0.214934752,54.34206312,-6.235919497,-2.248956359,0.430210153,13.85162619,-5.649312906,-60.19013268,1153.547195,,,,6.798486569,,-37.94559838,0.297767924,3.862688164,-7.154526875,-1.085661379,50,0.371183199,1.384842568,-88.70129242,13.15929277,2.978950803,16.46835012,-37.69170534,North Carolina State,Iowa,,Softball,,5ab44b6e-9880-47f0-826c-eec913483d75,9f898020-acba-4bb2-bf7c-f1d4325ac181,59.10655736,1.903865587,0.847267376,5.124600779,-1.219306103,54.36654167,1.679247281,-0.215119311,-6.123544583,-2.252912107,0.430158407,-3.660321175,-6.39906536,-31.4526889,,770.8170821,-471.4822551,85.30713161,0.734131915,-0.521794337,0.434489357,-11.96040231,6.852522642,-1.363546166,0.533380013,2.439437636,1.881522141,-4.180477715,5.361252251,-0.02881377,-0.041274592,-0.160919862,0.386166835,-0.092615874,0.917767659,,,1,0,1,-5.223364934,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
8,2/17/23,8:09:46 PM,2,4,Rylee Wyman,wymanry10,,North carolina state,Tatianna Roman,romanta11,Left,Iowa,,1,Top,0,1,2,Dropball,1,StrikeSwinging,Strikeout,,,1,0,,66.02574969,5.952517963,-0.817732101,1085.160694,38.76965105,7:15,1.486200406,1.575084639,6,-30.96480854,-2.404437858,-2.74510532,2.61632478,0.83844185,60.57803128,-2.687669915,-1.585583331,0.384639111,,,,,,,,,,,,2.914220124,-4.941650433,-1.733213808,50,-0.178709927,1.000268056,-98.93356971,14.9618268,2.810798377,19.73216429,-36.9403275,North Carolina State,Iowa,,Softball,,5ab44b6e-9880-47f0-826c-eec913483d75,4afd7cf0-a0d8-45a6-a0b5-084bb650d6e2,66.10735337,1.481418377,1.576379113,6.037136727,-0.841319096,60.63037045,2.620212038,0.837528601,-2.601992676,-1.605443079,0.384576641,-2.595777765,-3.758710424,-60.92671036,,527.3099449,-948.4292033,48.59279809,0.378863353,-0.873998854,0.304283688,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
9,2/17/23,8:10:17 PM,3,1,Rylee Wyman,wymanry10,,North carolina state,Tory Bennett,benneto10,Right,Iowa,,1,Top,1,0,0,Dropball,1,BallCalled,,,,0,0,,64.76320441,4.802354313,0.278615478,1026.980658,24.06708781,6:45,1.789911197,1.765099294,6,-33.55729658,-3.955328547,-2.288879279,1.98299345,1.747393826,59.56773715,-4.573229919,-0.362311717,0.3915902,,,,,,,,,,,,2.774056561,-6.363360875,-1.679054139,50,0.36302629,-0.810021907,-97.26874711,13.11311881,2.581704337,19.31952908,-38.09617699,North Carolina State,Iowa,,Softball,,5ab44b6e-9880-47f0-826c-eec913483d75,eb43c7e3-e1bf-4fe5-adab-a7e5127211f9,64.83473388,1.784488062,1.766329121,4.898059014,0.256404646,59.60903344,1.987316559,1.746519538,-4.478640493,-0.381323172,0.391533008,-2.148597604,-5.436327481,-51.6782473,,636.8070092,-805.7084485,62.0076926,0.56617276,-0.784541016,0.252871114,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
10,2/17/23,8:10:38 PM,3,2,Rylee Wyman,wymanry10,,North carolina state,Tory Bennett,benneto10,Right,Iowa,,1,Top,1,1,0,Changeup,1,InPlay,,,Error,0,0,,57.09564339,7.975291436,-2.4792661,789.0654907,35.68410534,7:15,1.5798231,1.837843941,6,-43.21506381,-4.496382663,-4.394980375,2.968502522,-0.069105269,52.09549093,-4.065566899,-3.707795993,0.447849197,55.49345526,-30.99605142,-19.5487603,2473.788923,30.99042172,-105.5442739,23.64405932,7.485971768,,-14.25605515,0.065412844,4.208344934,-8.24125599,-2.357014809,50,-0.672971868,3.124044259,-85.20106834,17.5037312,2.994879556,15.17876103,-38.03896073,North Carolina State,Iowa,,Softball,,5ab44b6e-9880-47f0-826c-eec913483d75,48211e1b-20c7-424d-b052-1d1c597d62fb,57.16048706,1.572998001,1.836477785,8.096392128,-2.454495762,52.12345791,2.974040931,-0.068038872,-3.945677473,-3.68471294,0.447792223,-4.550734695,-6.484103501,3.456029081,,787.630461,47.5668533,99.81813554,0.810768193,0.060282516,0.582255061,-15.91706172,44.82711999,-28.57796417,-0.16838941,3.004806776,2.963601599,-1.843463384,7.255440446,0.004105916,-0.053559993,-0.006425653,-0.901799966,-0.118657216,0.415544566,,,1,0,1,29.16484236,medium,high,,,37,Amanda Hasler,hasleam10,North carolina state
