PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,3/17/23,12:01:55,1,1,Madison Inscoe,inscoma10,NA,North carolina state,Kali Case,case-ka10,Left,Boston college,NA,1,Top,0,0,0,Dropball,NA,BallCalled,NA,NA,NA,NA,NA,NA,63.35837762,4.311867478,-3.285859702,1228.076758,257.5000094,8:30:00,1.078223327,1.565482043,6,-30.16247743,0.868212287,-5.103724501,1.252037749,-0.902739589,58.29638849,-4.104333099,-4.709051955,0.400928784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.747671302,-0.580683531,-2.261026273,50,-0.203867773,4.72702266,-95.10816627,11.51674105,4.215496716,18.74659734,-32.68964331,North Carolina State,Boston College,NA,Softball,NA,0ea4622c-c064-4fb0-bfb7-85ce589cbb21,92b74e68-962e-48e0-b368-e4984d0b3b75,63.44195842,1.073826754,1.56617028,4.388760805,-3.298449937,58.3521419,1.255672975,-0.903163246,-4.025512425,-4.717920324,0.400854678,-5.022927336,-0.588991351,-62.6568711,NA,564.078147,-1090.86588,45.93183147,0.099414605,-0.888271741,0.448430653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,medium,high,NA,NA,37,Amanda Hasler,hasleam10,North carolina state
2,3/17/23,12:02:09,1,2,Madison Inscoe,inscoma10,NA,North carolina state,Kali Case,case-ka10,Left,Boston college,NA,1,Top,0,1,0,Dropball,NA,InPlay,NA,GroundBall,Out,1,0,NA,62.83578403,5.511503282,-3.286001971,1125.098425,250.1153838,8:15:00,1.040796028,1.669115224,6,-30.72815874,0.849145783,-2.887526843,1.919266219,-0.614511908,57.76000518,-3.049967253,-4.090629559,0.404444608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.200438044,-0.981419428,-2.38665414,50,-0.52267223,4.989335033,-94.07641102,13.47709318,1.919550611,17.80985913,-33.03019015,North Carolina State,Boston College,NA,Softball,NA,0ea4622c-c064-4fb0-bfb7-85ce589cbb21,0edd9bde-01f8-4641-8a62-21ef3803cc1d,62.92156295,1.036538255,1.670858645,5.584963388,-3.317030444,57.8172052,1.922719025,-0.615701684,-2.974217933,-4.116208835,0.404370007,-2.690714285,-0.521973413,-72.94337981,NA,330.0100219,-1075.611385,29.33165796,0.099764909,-0.956015368,0.275828894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,medium,high,NA,NA,37,Amanda Hasler,hasleam10,North carolina state
3,3/17/23,12:02:38,2,1,Madison Inscoe,inscoma10,NA,North carolina state,Hannah Slike,slikeha10,Right,Boston college,NA,1,Top,1,0,0,Dropball,NA,BallCalled,NA,NA,NA,0,0,NA,62.11772762,7.728249362,-5.093420471,1230.622979,242.9234859,8:00:00,0.969802982,2.17302102,6,-32.91988069,-0.083032904,-4.370499254,3.074544652,-1.362796462,56.69990041,-1.4090908,-6.305920819,0.412431903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.225947123,-2.96723191,-3.288212978,50,-1.129210659,7.62901057,-92.44216612,17.19353239,2.706755863,17.67635517,-34.66372845,North Carolina State,Boston College,NA,Softball,NA,0ea4622c-c064-4fb0-bfb7-85ce589cbb21,af826158-c70e-47f8-afda-7836dd9fcf6f,62.20462775,0.964818183,2.174354264,7.814260543,-5.11750012,56.75596024,3.078609505,-1.363695422,-1.320348947,-6.324971278,0.412359404,-4.216398323,-1.644821821,-62.36445823,NA,570.8191376,-1090.228613,46.3845668,0.211133255,-0.885916021,0.413007933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,medium,high,NA,NA,37,Amanda Hasler,hasleam10,North carolina state
4,3/17/23,12:02:54,2,2,Madison Inscoe,inscoma10,NA,North carolina state,Hannah Slike,slikeha10,Right,Boston college,NA,1,Top,1,1,0,Dropball,NA,InPlay,NA,LineDrive,HomeRun,0,1,NA,61.83389698,6.928523901,-0.778033027,1226.552845,260.647118,8:45:00,0.795447578,1.897122665,6,-31.93917711,0.773889954,-4.53758696,2.45827968,1.035766146,56.56568459,-1.976395416,-2.047535625,0.411653824,77.16688709,30.38935092,-35.06065767,1385.807671,NA,NA,NA,262.2318161,NA,-40.79436868,4.03586982,5.01906302,-1.605697501,-2.028381509,50,-1.10316973,0.620362112,-92.49635081,15.71593362,4.226670548,17.38945027,-33.52624507,North Carolina State,Boston College,NA,Softball,NA,0ea4622c-c064-4fb0-bfb7-85ce589cbb21,2d58aeca-c7ac-45dd-b13a-95cb47ecfc72,61.9203834,0.790919467,1.89826231,7.008155355,-0.798987735,56.62332023,2.462047839,1.035007206,-1.892927213,-2.063927436,0.411577597,-4.404174268,-0.700002136,-64.70604323,NA,524.0600282,-1108.96031,42.72624944,0.069436387,-0.904127624,0.421582527,-38.2376776,54.48620149,39.03667919,-1.223905589,2.917315829,2.606144914,-171.3281604,198.5250282,-34.6583056,2.880337162,0.80432761,0.853595081,0.31371692,0.41588115,NA,NA,1,0,1,44.56477704,medium,high,NA,NA,37,Amanda Hasler,hasleam10,North carolina state
5,3/17/23,12:03:46,3,1,Madison Inscoe,inscoma10,NA,North carolina state,Abigail Knight,knighab10,Left,Boston college,NA,1,Top,1,0,0,Dropball,NA,Foul,NA,NA,NA,NA,NA,NA,64.27174452,6.260617354,-0.816461661,1102.337319,196.502648,6:30:00,1.232668032,1.542754974,6,-34.71665236,-4.511856802,-1.54302711,2.243691781,0.907074538,58.90671564,-3.429209454,-1.248356008,0.395557363,67.07806803,14.84081687,-48.39278021,2672.49688,-90.32098931,62.78629527,8.336649118,137.5082735,NA,-56.90342759,1.758399338,1.506923945,-7.541709322,-1.712623236,50,-0.539986675,1.147111757,-96.27889984,15.62454646,1.374424185,18.89025166,-39.05263673,North Carolina State,Boston College,NA,Softball,NA,0ea4622c-c064-4fb0-bfb7-85ce589cbb21,bc9e7e33-14fb-410b-bfb3-220fd9c39925,64.34483319,1.226918524,1.544470198,6.360840652,-0.84710294,58.94768239,2.248238722,0.905842972,-3.33031945,-1.274978718,0.395501197,-1.349984616,-6.032521595,-51.2865958,NA,689.4295519,-860.1363015,62.54252126,0.599661826,-0.780284117,0.177658072,-48.48211873,43.05536529,17.18100387,-1.021521632,0.623330941,2.248937146,-115.1977465,75.0866465,-16.98528356,-11.65730599,0.170874483,0.453264098,-0.027446563,0.890953615,NA,NA,1,0,1,35.51134,medium,high,NA,NA,37,Amanda Hasler,hasleam10,North carolina state
6,3/17/23,12:04:07,3,2,Madison Inscoe,inscoma10,NA,North carolina state,Abigail Knight,knighab10,Left,Boston college,NA,1,Top,1,0,1,Fastball,NA,InPlay,NA,FlyBall,Out,1,0,NA,62.7572695,7.99215762,-3.253083189,1268.127029,267.1896237,9:00:00,0.848917163,2.515783027,6,-30.23399714,1.828572882,-4.76571428,3.333425412,0.096151074,57.19908052,-0.413117629,-4.582184354,0.407540419,52.56110879,61.60205844,5.574279082,NA,10.14212055,109.5314448,19.53193614,119.0953653,NA,5.311939024,3.9141587,4.367187706,-0.828724812,-3.207222769,50,-1.280306218,4.643756886,-93.55470921,17.43049063,3.752824199,18.11214947,-32.88619176,North Carolina State,Boston College,NA,Softball,NA,0ea4622c-c064-4fb0-bfb7-85ce589cbb21,e3298307-5274-40c8-9b9a-ac907b9f63f9,62.8538351,0.844698322,2.516727013,8.064194802,-3.270052512,57.26545723,3.336889339,0.095563354,-0.336883151,-4.594673044,0.407456629,-4.657219249,0.366520104,-63.06799798,NA,574.3762438,-1130.591922,45.29327351,0.022207588,-0.891544692,0.452387981,2.428177073,24.87946335,46.23620245,-0.239102163,1.399349711,3.061165847,11.02561905,118.5839018,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,22.66101325,medium,high,NA,NA,37,Amanda Hasler,hasleam10,North carolina state
7,3/17/23,12:04:33,4,1,Madison Inscoe,inscoma10,NA,North carolina state,Nicole Giery,gieryni10,Right,Boston college,NA,1,Top,2,0,0,Fastball,NA,Foul,NA,NA,NA,0,0,NA,62.53648217,7.093368309,-3.450312928,1399.486525,267.2551204,9:00:00,0.801691611,2.097152532,6,-30.25671789,1.940515208,-5.42403928,2.716295198,-0.500248886,57.09721042,-1.3342828,-4.962645549,0.408395359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.048779124,-0.390481155,-2.827003543,50,-1.119888839,4.868133192,-93.42600622,15.91280887,4.320694839,18.23517028,-32.50821947,North Carolina State,Boston College,NA,Softball,NA,0ea4622c-c064-4fb0-bfb7-85ce589cbb21,f194cf9b-9871-4546-aaff-489396f21f4b,62.62934731,0.797442758,2.097992396,7.16703094,-3.465722968,57.16110869,2.71984029,-0.500765666,-1.25625983,-4.973552114,0.408313847,-5.325055479,0.437675439,-62.68379085,NA,642.2256538,-1243.426212,45.890092,0.021976243,-0.888487448,0.458374409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,medium,high,NA,NA,37,Amanda Hasler,hasleam10,North carolina state
8,3/17/23,12:04:49,4,2,Madison Inscoe,inscoma10,NA,North carolina state,Nicole Giery,gieryni10,Right,Boston college,NA,1,Top,2,0,1,Dropball,NA,BallCalled,NA,NA,NA,0,0,NA,63.42376631,7.881667475,-4.917835675,1505.740532,247.2639322,8:15:00,0.970683274,2.060078679,6,-31.50028998,0.042127834,-5.308954723,3.289851702,-1.444060491,57.81262372,-0.865681255,-6.391854347,0.404221131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.359651752,-2.921015971,-3.1258636,50,-1.148821073,7.367377523,-94.41093173,17.6043701,3.808481268,18.67402253,-34.7257751,North Carolina State,Boston College,NA,Softball,NA,0ea4622c-c064-4fb0-bfb7-85ce589cbb21,b36e5ea5-999b-4c35-9a70-c9e0c79d8b6f,63.51206128,0.96570116,2.061300215,7.967785481,-4.940074283,57.87042181,3.293904914,-1.444859352,-0.777130868,-6.408684033,0.404150398,-5.166232425,-1.516874485,-61.96195101,NA,707.7850799,-1329.020252,47.00577987,0.18167109,-0.882635636,0.433531947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,medium,high,NA,NA,37,Amanda Hasler,hasleam10,North carolina state
9,3/17/23,12:05:05,4,3,Madison Inscoe,inscoma10,NA,North carolina state,Nicole Giery,gieryni10,Right,Boston college,NA,1,Top,2,1,1,Dropball,NA,StrikeCalled,NA,NA,NA,0,0,NA,64.41570717,6.960056994,-4.79745001,1294.048042,252.8043508,8:30:00,1.04272944,2.445881741,6,-29.57155316,0.827200877,-4.32156921,2.937610898,-0.9006702,58.89677695,-1.259145128,-5.997509814,0.396825356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.281701499,-1.610184008,-3.493896131,50,-0.844387672,7.43511295,-96.06638082,16.06257462,2.974345847,19.05935094,-33.63342794,North Carolina State,Boston College,NA,Softball,NA,0ea4622c-c064-4fb0-bfb7-85ce589cbb21,a086d39b-01c0-4493-ae37-2e518bea3799,64.50759843,1.038423538,2.447045833,7.034214786,-4.818412838,58.95955867,2.941140899,-0.901439836,-1.182011943,-6.013805955,0.396750274,-4.187442037,-0.583710929,-65.38842796,NA,538.9249584,-1176.48639,41.64644131,0.123121669,-0.909152018,0.397848793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,medium,high,NA,NA,37,Amanda Hasler,hasleam10,North carolina state
10,3/17/23,12:05:19,4,4,Madison Inscoe,inscoma10,NA,North carolina state,Nicole Giery,gieryni10,Right,Boston college,NA,1,Top,2,1,2,Changeup,NA,StrikeSwinging,Strikeout,NA,NA,1,0,NA,51.19216918,9.279409369,-3.778897691,862.9300159,272.0025826,9:00:00,1.385231607,1.498706138,6,-47.08290413,1.506361306,-5.08512827,3.288188461,-1.275333954,46.59780058,-3.792793455,-5.195297702,0.501697214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.539268817,-1.708541729,-2.306745554,50,-1.212032459,4.437330565,-76.02025127,17.85324615,2.574030356,12.00843465,-33.14289247,North Carolina State,Boston College,NA,Softball,NA,0ea4622c-c064-4fb0-bfb7-85ce589cbb21,6b8da52b-3963-487e-8cc8-e44599985165,51.28932365,1.37970928,1.494378624,9.375602481,-3.701374023,46.65440491,3.293119282,-1.272024935,-3.685525277,-5.123610941,0.501567892,-5.57370832,-0.671263799,62.57862301,NA,397.4060119,765.9743298,46.0530987,-0.016093046,0.887643628,0.460249719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,medium,high,NA,NA,37,Amanda Hasler,hasleam10,North carolina state
