PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance
11,3/8/22,5:08:34 PM,1,2,Jaden Davis,,Right,North carolina central ,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,1,0,,,BallCalled,,,,0,0,,61.49010564,5.468334924,-4.177988196,1235.153777,19.7318752,6:45,0.986411287,1.90910312,6,-36.14354529,-3.06460815,-1.798558297,1.389964158,-0.840109714,56.54093397,-4.595758783,-4.678601762,0.413949437,,,,,,,,,,,,0.585089255,-5.570304998,-2.840802607,50,-0.621925492,6.470781467,-92.01080444,13.86642416,0.487282104,17.27707389,-36.81318783,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,4cb68251-9f2c-11ec-a403-afcc7ff00cbc,61.56154932,0.980662182,1.911786431,5.567878561,-4.225595313,56.57986975,1.394448699,-0.841998087,-4.497518614,-4.719482931,0.413891641,-1.496708829,-4.668677038,-62.25701324,5.63708818,574.9717189,-1093.166215,46.55061821,0.438172992,-0.885044628,0.157163719,,,,,,,,,,,,,,,,,0.75986868,0,,,medium,high,95.07337936,-10.21816145,37
12,3/8/22,5:08:51 PM,1,3,Jaden Davis,,Right,North carolina central ,Kaylee Lambrecht,,Right,Nc state,,1,Bottom,0,2,0,,,InPlay,,Popup,Out,1,0,,61.05289762,5.286710242,-4.019112836,,,,1.254420128,1.981690116,6,,,,1.881611812,-0.518467214,56.29373816,-3.634644498,-4.019112836,,55.95720943,54.66771285,22.69639022,,41.76990414,101.7608722,49.85834756,149.2790396,,22.41663369,3.839148007,,,,,,,,,,,,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,56e9d830-9f2c-11ec-9837-9f5f32698298,61.14259335,1.250575581,1.981690116,5.354151115,-4.019112836,56.35494701,1.88487513,-0.518467214,-3.563031656,-4.019112836,0.415754338,,,,,,,,,,,12.48643613,29.85506963,45.65055331,0.411846224,2.981240687,2.128369152,56.92588501,137.9988235,,,,,,,,,,0,,26.42237503,low,high,,,37
13,3/8/22,5:09:28 PM,2,1,Jaden Davis,,Right,North carolina central ,Brittany Jackson,,Left,Nc state,,1,Bottom,1,0,0,,,BallCalled,,,,0,0,,60.91257785,9.620594669,-2.244658667,,,,1.269105623,2.260802919,6,,,,4.574931939,0.866052271,55.49262224,0.564274074,-2.244658667,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,6c8725fa-9f2c-11ec-9e81-4dc0f47ad757,61.01481481,1.265113392,2.260802919,9.688470055,-2.244658667,55.56288738,4.578265926,0.866052271,0.638003621,-2.244658667,0.420171631,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,37
14,3/8/22,5:09:43 PM,2,2,Jaden Davis,,Right,North carolina central ,Brittany Jackson,,Left,Nc state,,1,Bottom,1,1,0,,,Foul,,,,0,0,,60.3271339,6.952469753,-0.600610295,1096.741634,53.09464264,7:45,1.185445598,1.176871934,6,-34.95114054,-0.641946458,-2.511202397,2.612212307,0.594584577,55.2975134,-2.785530006,-1.302776143,0.421576876,54.00418286,48.33579966,-110.0296571,,,,,146.7677496,,-109.4945781,3.425948176,2.721463567,-3.213680587,-1.288034135,50,-0.749474927,0.601555234,-90.19341117,15.78605539,2.184886178,16.22033882,-34.75410481,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,764155ca-9f2c-11ec-9751-790cd19aedb7,60.40747183,1.180340928,1.179111333,7.0407582,-0.640689948,55.34668871,2.616334791,0.593022353,-2.695040215,-1.336562162,0.421504536,-2.258090973,-2.154412333,-71.30592688,3.933038848,351.5221399,-1038.88132,32.05149955,0.192467651,-0.947243442,0.256292929,-33.72862466,-12.29599037,40.34402392,-0.761082821,1.451789825,2.833917504,-138.3540059,-48.97898928,,,,,,,,,0.99472116,0,,17.78917157,medium,high,86.46026504,-5.26581922,37
15,3/8/22,5:10:03 PM,2,3,Jaden Davis,,Right,North carolina central ,Brittany Jackson,,Left,Nc state,,1,Bottom,1,1,1,,,BallCalled,,,,0,0,,59.8086391,5.643095295,-2.033933185,960.2048669,7.841330949,6:15,1.643512044,1.533331113,6,-41.66140383,-6.706931785,-1.141253518,1.689944567,0.174529052,54.89568577,-5.993818121,-2.353579876,0.42552286,,,,,,,,,,,,0.566745966,-9.962777635,-1.983673488,50,-0.055665372,3.03255314,-89.73654181,14.50621897,0.4467923,16.99852093,-40.02817224,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,81d3a83d-9f2c-11ec-b0ad-03894822118d,59.86195004,1.636210861,1.533550852,5.771175194,-2.037876255,54.9130698,1.695471809,0.174378248,-5.874026838,-2.356852068,0.425481005,-1.116276953,-8.63923631,-9.540174867,34.50313134,946.9248784,-159.1435232,98.61696302,0.976948631,-0.165739134,0.134543344,,,,,,,,,,,,,,,,,0.993762697,0,,,medium,high,121.0528182,-9.220334239,37
16,12/31/69,6:59:59 PM,2,4,Jaden Davis,,Right,North carolina central ,Brittany Jackson,,Left,Nc state,,1,Bottom,1,2,1,,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,8d8e7a59-9f2c-11ec-b530-3b97b7152671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3/8/22,5:10:40 PM,2,5,Jaden Davis,,Right,North carolina central ,Brittany Jackson,,Left,Nc state,,1,Bottom,1,3,1,,,Foul,,,,0,0,,61.74546157,6.462812536,-1.169459326,976.8958939,18.91346042,6:45,1.323654859,1.668882406,6,-37.72884274,-4.94136507,-2.075037329,2.211239751,0.769573328,56.56736252,-4.068201968,-1.750340107,0.412121741,,,,,,,,,,,,1.995987766,-8.141935409,-1.913583098,50,-0.525242113,1.597514347,-92.47217419,15.75356107,1.677199325,17.58695323,-39.01559882,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,97f946dc-9f2c-11ec-a170-6172a5260ac0,61.81170342,1.317510749,1.669983886,6.572343372,-1.189562375,56.60090301,2.216259243,0.768759146,-3.959540787,-1.767880276,0.412069271,-1.948142677,-6.619365125,-39.77150219,28.95678305,750.8439452,-624.9471638,76.86018027,0.727104404,-0.639727496,0.249134336,,,,,,,,,,,,,,,,,0.967483091,0,,,medium,high,63.93889526,-47.40817937,37
18,3/8/22,5:11:01 PM,2,6,Jaden Davis,,Right,North carolina central ,Brittany Jackson,,Left,Nc state,,1,Bottom,1,3,2,,,BallCalled,Walk,,,0,0,,61.05276923,8.400596804,0.181146147,1151.576056,58.57437867,8:00,0.987387218,1.628643207,6,-34.39118342,-0.675169455,-2.621202001,3.376349613,1.52271022,55.72273115,-1.15618475,-0.551874957,0.417916612,,,,,,,,,,,,3.125486964,-3.763146802,-1.561316865,50,-1.276521737,-0.649808493,-90.96564671,18.18601966,2.55334716,16.45457878,-35.24832899,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,a46d984f-9f2c-11ec-bf6a-7124d44557e5,61.13758719,0.98241363,1.630834772,8.487334404,0.141268826,55.77639826,3.380451247,1.521153147,-1.065709177,-0.585653328,0.4178433,-2.368995331,-2.154890565,-70.63679829,4.341051786,381.8111067,-1086.438075,33.15552671,0.172870021,-0.943435798,0.282921987,,,,,,,,,,,,,,,,,0.986165221,0,,,medium,high,93.90694661,-10.4907455,37
19,3/8/22,5:11:32 PM,3,1,Jaden Davis,,Right,North carolina central ,Logan Morris,,Right,Nc state,,1,Bottom,1,0,0,,,BallCalled,,,,0,0,,61.75536844,4.962487452,-2.635279629,1231.383274,46.05575778,7:30,0.954143625,1.237974606,6,-34.63821472,-1.973683714,-4.016370379,1.160560784,-0.734508732,56.81428416,-4.702526207,-3.756882205,0.411348328,,,,,,,,,,,,3.725743938,-4.12642101,-1.796304264,50,-0.520956278,3.701855179,-92.65377864,12.90640826,3.142497918,17.67588349,-35.65450065,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,b6ee0e19-9f2c-11ec-b52e-137f35403ab2,61.82658227,0.948664989,1.239508031,5.059425051,-2.66323985,56.8556446,1.165042093,-0.735589853,-4.605260017,-3.779984429,0.411287108,-3.83892369,-3.577862374,-61.28518768,9.969928762,591.6183845,-1079.950209,48.0450236,0.33341229,-0.87702199,0.345931603,,,,,,,,,,,,,,,,,0.937727978,0,,,medium,high,98.97293589,-2.856240211,37
20,3/8/22,5:11:57 PM,3,2,Jaden Davis,,Right,North carolina central ,Logan Morris,,Right,Nc state,,1,Bottom,1,1,0,,,BallCalled,,,,0,0,,61.63261367,7.911652503,-5.398046222,1325.89181,21.62736046,6:45,1.157240274,2.190537207,6,-38.08984353,-4.676780319,-2.316575915,2.950086081,-1.36490189,56.22850464,-2.657513984,-6.040654578,0.416034809,,,,,,,,,,,,0.717967004,-8.397029968,-3.395878534,50,-1.036778154,8.337712379,-91.63125555,18.06593772,0.592020317,17.34144957,-39.09806186,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,c5926130-9f2c-11ec-8c83-fdf2a53faf9d,61.70358712,1.150844477,2.192901364,8.023905156,-5.44084686,56.26519448,2.955298925,-1.366661887,-2.544754571,-6.078142705,0.415984745,-2.04422073,-6.400252863,-51.80280364,2.52781169,819.8916311,-1042.001346,61.83699341,0.574837055,-0.785887158,0.227911683,,,,,,,,,,,,,,,,,0.974833421,0,,,medium,high,92.27503052,-4.774756591,37
21,3/8/22,5:12:40 PM,3,3,Jaden Davis,,Right,North carolina central ,Logan Morris,,Right,Nc state,,1,Bottom,1,2,0,,,StrikeCalled,,,,0,0,,61.75107086,6.759360272,-4.202031157,1087.283885,11.66701361,6:30,1.123989776,1.592631328,6,-38.94751471,-5.926490949,-1.455954189,2.107190719,-1.143043096,56.49046658,-4.087233922,-4.607713631,0.413586914,,,,,,,,,,,,0.141282779,-9.441873659,-2.533267306,50,-0.808521229,6.573282255,-92.22714517,16.38402328,0.117888712,17.70385608,-40.05250675,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,df19369e-9f2c-11ec-ba5f-fd09849e2f1e,61.81521174,1.117184853,1.594096225,6.877416115,-4.228030811,56.51946577,2.112451873,-1.144093879,-3.973415329,-4.630305599,0.413539841,-1.291326051,-7.694606477,-34.7022163,11.620458,893.8800203,-619.0030341,82.21220166,0.80513648,-0.569311329,0.166252394,,,,,,,,,,,,,,,,,0.992520665,0,,,medium,high,79.5415878,-47.44630283,37
22,3/8/22,5:12:56 PM,3,4,Jaden Davis,,Right,North carolina central ,Logan Morris,,Right,Nc state,,1,Bottom,1,2,1,,,BallCalled,,,,0,0,,42.87992299,10.85362228,0.699704578,1811.859247,145.4877886,10:45,1.455257928,1.70732798,6,-54.57905404,16.23680137,-9.064054342,3.729915741,1.38656064,38.13887143,-4.440779407,-1.863457323,0.605670994,,,,,,,,,,,,10.88176349,14.04183502,-1.460300461,50,-1.568888409,-1.632017904,-63.81923684,17.37096697,4.239522235,9.941599864,-26.7033672,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,e8fdfc6b-9f2c-11ec-a31d-0100a84f456f,43.05475037,1.45138415,1.701590011,10.91375556,0.80173323,38.25908737,3.735195327,1.39094957,-4.31995643,-1.766799424,0.605314049,-9.7030365,12.16130123,19.29060816,52.14908225,1710.132618,598.5652493,94.38551153,-0.777741761,0.330359685,0.534771196,,,,,,,,,,,,,,,,,0.995852614,0,,,medium,high,43.06582597,-25.43749899,37
23,3/8/22,5:13:13 PM,3,5,Jaden Davis,,Right,North carolina central ,Logan Morris,,Right,Nc state,,1,Bottom,1,3,1,,,BallCalled,Walk,,,0,0,,61.83096489,8.605552308,-5.674227449,1281.599125,21.13177667,6:45,0.991059052,2.749216882,6,-37.81808665,-4.490846359,-2.058145926,3.251067671,-0.957819433,56.30997169,-1.867133078,-6.244475971,0.415500163,,,,,,,,,,,,0.329248331,-8.419485977,-4.020368546,50,-1.362946024,8.82620767,-91.70516641,19.19300781,0.272177309,17.25815159,-39.13412447,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,f30db9de-9f2c-11ec-a431-eb09b08dc08a,61.90627315,0.984602943,2.751648362,8.716274033,-5.717509882,56.34971808,3.256083031,-0.959549164,-1.757165355,-6.281780372,0.41544771,-1.782306781,-6.185993217,-51.98892881,4.462054704,789.2263293,-1009.761416,61.58137238,0.574402551,-0.78789178,0.222009577,,,,,,,,,,,,,,,,,0.87222336,0,,,medium,high,94.01584923,1.298985751,37
24,3/8/22,5:14:29 PM,4,1,Jaden Davis,,Right,North carolina central ,Michele Tarpey,,Right,Nc state,,1,Bottom,1,0,0,,,InPlay,,LineDrive,Single,0,1,,62.26218075,4.76203524,-4.079491424,,,,1.59757854,1.658117893,6,,,,2.002201066,-0.879725259,57.46561212,-3.806263246,-4.079491424,,71.41859118,18.84968978,19.56833333,2525.82706,,,,199.7993335,,29.05773692,2.739612424,,,,,,,,,,,,NC State,North Carolina Central,,Softball,,2f1e85b3-8acb-4af9-881d-f50c667dd513,2032c8ca-9f2d-11ec-a24b-2fae26de66ff,62.35173876,1.593915945,1.658117893,4.82666267,-4.079491424,57.52814649,2.005401398,-0.879725259,-3.737099851,-4.079491424,0.407383753,,,,,,,,,,,22.63743077,63.68464945,23.07438664,0.984391757,2.250256636,2.134213159,97.04068368,174.6507354,40.30567574,16.06970378,0.670562544,0.6962971,-0.086681326,-0.712500313,,,,0,0.639914561,40.84246358,low,high,,,37
