PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,2/18/23,5:57:56 PM,1,1,Aisha Weixlmann,weixlai10,Right,North carolina state,Kiersen George,georgki10,Left,Purdue,,1,Top,0,0,0,Fastball,1,BallCalled,,,,0,0,,69.40442216,6.196620682,-2.795111637,1599.209064,65.64465306,8:15,1.526544826,1.784152395,6,-26.92053547,-0.919625751,-5.546556616,3.151232145,-0.415332866,63.49674203,-1.312862762,-4.343557504,0.366999772,,,,,,,,,,,,5.442184953,-3.377401911,-2.363647538,50,-0.154524828,4.203478059,-103.9260407,15.52207369,5.767063842,22.45591645,-35.75307026,North Carolina State,Purdue,,Softball,,c3458917-777d-4409-8ac8-85f716b2221e,61fbfb4f-0c8e-485b-b650-327087b74c21,69.49458437,1.522014578,1.784724194,6.275481561,-2.805686177,63.5583034,3.154882433,-0.415661911,-1.233190378,-4.35037534,0.36693545,-5.478370831,-2.236880195,-59.95345378,,800.7293721,-1384.30564,50.07033726,0.206487352,-0.86561893,0.456143443,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Haley Haislip,haislha10,North carolina state
2,2/18/23,5:58:17 PM,1,2,Aisha Weixlmann,weixlai10,Right,North carolina state,Kiersen George,georgki10,Left,Purdue,,1,Top,0,1,0,Dropball,1,BallCalled,,,,0,0,,66.948315,8.501135194,-1.152361836,1858.841748,88.00744664,9:00,0.916118553,1.589528107,6,-26.72639604,1.443339346,-5.648981866,4.008680234,0.403012997,60.90360429,1.075083848,-2.733420272,0.381999598,,,,,,,,,,,,6.17208411,-1.469397054,-1.794782284,50,-1.293500344,1.155935776,-99.81770266,18.95348626,6.036805153,20.63992979,-33.61124058,North Carolina State,Purdue,,Softball,,c3458917-777d-4409-8ac8-85f716b2221e,44e7b5a6-28eb-4e5d-af99-5b696aa3c51d,67.04699118,0.912082066,1.590524931,8.571172952,-1.170803961,60.97390031,4.012025541,0.402391157,1.148802283,-2.746588155,0.38192473,-5.530908365,0.115436936,-64.73484431,,793.3684532,-1681.029191,42.68079593,0.014839945,-0.904342284,0.426549892,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Haley Haislip,haislha10,North carolina state
3,2/18/23,5:58:39 PM,1,3,Aisha Weixlmann,weixlai10,Right,North carolina state,Kiersen George,georgki10,Left,Purdue,,1,Top,0,2,0,Fastball,2,BallCalled,,,,0,0,,68.08033752,3.653146242,-0.87339491,1663.759272,70.93645536,8:15,1.537656624,1.41535626,6,-27.2954824,-0.545594704,-5.897430007,1.535149394,0.381443018,62.62804673,-3.98009563,-2.524442793,0.372248112,,,,,,,,,,,,6.564909315,-1.984857995,-1.554822592,50,0.43580308,0.648908839,-102.4339519,10.76495646,6.761848736,21.74003075,-34.21845095,North Carolina State,Purdue,,Softball,,c3458917-777d-4409-8ac8-85f716b2221e,be6a62ee-c083-411a-80ef-794db5a6dbb5,68.16288774,1.533051344,1.415982683,3.733504426,-0.884882113,62.6827348,1.538770648,0.381091618,-3.900637768,-2.531795887,0.372184294,-5.823534717,-1.887219941,-63.33379927,,746.6816921,-1486.795671,44.87919042,0.146582883,-0.893636294,0.424178773,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Haley Haislip,haislha10,North carolina state
4,2/18/23,5:58:57 PM,1,4,Aisha Weixlmann,weixlai10,Right,North carolina state,Kiersen George,georgki10,Left,Purdue,,1,Top,0,3,0,Fastball,1,StrikeCalled,,,,0,0,,67.87531198,5.729865118,-2.130413004,1585.733691,90.51795573,9:00,1.438467301,1.7081559,6,-25.32163085,1.812543089,-6.27131689,2.901223078,-0.138149115,62.09428983,-1.343799703,-3.88390641,0.374912417,,,,,,,,,,,,6.526579287,-0.032263305,-2.129408001,50,-0.118585938,2.823966353,-101.7985996,14.10951376,6.627764039,21.73075758,-32.20681309,North Carolina State,Purdue,,Softball,,c3458917-777d-4409-8ac8-85f716b2221e,1a19c65c-a6b8-4f7a-9bf5-8d7ac7a6ed8f,67.9714872,1.434837682,1.708215517,5.794213167,-2.131814255,62.16413092,2.904335276,-0.138087596,-1.275825442,-3.882300927,0.374837381,-6.260836692,0.52193417,-59.49447805,,804.9523455,-1366.236825,50.76213931,-0.004588852,-0.861580247,0.507600651,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Haley Haislip,haislha10,North carolina state
5,2/18/23,5:59:16 PM,1,5,Aisha Weixlmann,weixlai10,Right,North carolina state,Kiersen George,georgki10,Left,Purdue,,1,Top,0,3,1,Fastball,1,StrikeCalled,,,,0,0,,69.09431223,5.153789826,-0.377720914,1585.374506,71.22680581,8:15,1.543709998,1.37993018,6,-26.7589006,-0.706458607,-5.64992289,2.523274022,0.674517665,63.35946139,-2.325223626,-1.959619675,0.367363278,,,,,,,,,,,,6.460058269,-2.712556325,-1.409330502,50,0.104502658,-0.202503272,-103.7378911,13.55487558,6.831600588,22.13080223,-35.04261526,North Carolina State,Purdue,,Softball,,c3458917-777d-4409-8ac8-85f716b2221e,6de60326-36b3-4436-99df-13a0fb4075c8,69.18226019,1.539222476,1.380440304,5.231818064,-0.387099037,63.41890739,2.526808641,0.674244332,-2.247328134,-1.965311428,0.367298669,-5.589430278,-1.995747111,-61.37705598,,759.463191,-1391.627819,47.90433983,0.154167074,-0.877791218,0.453558255,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Haley Haislip,haislha10,North carolina state
6,2/18/23,5:59:35 PM,1,6,Aisha Weixlmann,weixlai10,Right,North carolina state,Kiersen George,georgki10,Left,Purdue,,1,Top,0,3,2,Fastball,1,StrikeCalled,Strikeout,,,1,0,,68.83860239,3.704148555,-0.715425903,1619.477734,89.34965145,9:00,1.540675604,1.590911878,6,-24.8133986,1.341104323,-5.820869644,1.776730053,0.661503663,63.29018623,-3.23610733,-2.344963673,0.368082151,,,,,,,,,,,,6.535197387,0.206146898,-1.695261585,50,0.451817541,0.381919779,-103.5604199,10.58954777,6.88425897,22.12695115,-31.95689186,North Carolina State,Purdue,,Softball,,c3458917-777d-4409-8ac8-85f716b2221e,49f56e37-1ddd-43df-9880-a9972e82a0c9,68.92969174,1.536968851,1.591255933,3.769405249,-0.721967241,63.35497868,1.779765909,0.661347798,-3.169340124,-2.348092371,0.368011862,-5.778111326,0.116848715,-64.1024479,,707.3285145,-1456.844022,43.67633463,0.004957473,-0.899576444,0.436735211,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Haley Haislip,haislha10,North carolina state
7,2/18/23,6:00:20 PM,2,1,Aisha Weixlmann,weixlai10,Right,North carolina state,Alex Echazarreta,echazal10,Right,Purdue,,1,Top,1,0,0,Dropball,2,StrikeCalled,,,,0,0,,68.39753692,5.981506831,0.33072604,1705.99962,94.12536923,9:15,1.221436272,1.031811439,6,-25.10401196,1.519068438,-4.453475539,2.857844716,0.866086931,62.6545129,-1.023081869,-0.915745058,0.371364747,,,,,,,,,,,,5.32008765,-0.380424782,-0.912309036,50,-0.391330495,-1.283488735,-102.5035625,14.63995819,5.504854485,21.2773587,-32.56768653,North Carolina State,Purdue,,Softball,,c3458917-777d-4409-8ac8-85f716b2221e,9626b975-4d1f-403b-9025-49a6b3432b84,68.49283137,1.217911179,1.033042324,6.043752246,0.308083957,62.72356769,2.860800509,0.865267937,-0.957670507,-0.933397123,0.371292389,-4.309327458,0.342075174,-70.12769683,,579.9118595,-1604.411711,33.99249641,-0.024453889,-0.940452561,0.339044228,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Haley Haislip,haislha10,North carolina state
8,2/18/23,6:00:38 PM,2,2,Aisha Weixlmann,weixlai10,Right,North carolina state,Alex Echazarreta,echazal10,Right,Purdue,,1,Top,1,0,1,Dropball,2,Foul,,,,0,0,,67.75424967,5.090998283,-1.914521103,1873.266968,89.96750287,9:00,1.394715656,1.069479131,6,-25.33695532,1.835371446,-6.583935397,2.455166156,-0.668631196,62.05471899,-1.99289555,-3.756186693,0.375175903,,,,,,,,,,,,6.970366777,0.230620886,-1.438596114,50,-0.015908273,2.390950142,-101.7445251,12.95649101,7.068613409,21.75640199,-31.94017812,North Carolina State,Purdue,,Softball,,c3458917-777d-4409-8ac8-85f716b2221e,b6e2daa7-4583-4853-8082-aecb3cf0afd7,67.84746997,1.390823781,1.069819985,5.158798441,-1.921054511,62.12098608,2.458366611,-0.668764441,-1.922916575,-3.75872182,0.375102634,-6.540879402,0.517850329,-63.21264166,,844.2450472,-1672.237852,45.0680582,0.000255618,-0.892685282,0.450680509,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Haley Haislip,haislha10,North carolina state
9,2/18/23,6:00:58 PM,2,3,Aisha Weixlmann,weixlai10,Right,North carolina state,Alex Echazarreta,echazal10,Right,Purdue,,1,Top,1,0,2,Changeup,2,InPlay,,FlyBall,Out,1,0,,54.99020796,6.632663545,-0.984145924,1031.865662,74.77967902,8:30,0.996564372,1.443313614,6,-40.64954968,0.6749732,-4.608519263,1.747402818,0.448009999,50.46990439,-4.703633553,-2.273377875,0.462674374,63.2181229,34.86611711,-18.63693345,,-34.87663902,104.3245899,37.86975739,186.5810863,,-18.54750198,3.048130975,5.026604078,-1.619393146,-1.620653632,50,-0.920867033,0.839541802,-82.31012581,14.63911978,3.350973583,13.80132797,-33.25361415,North Carolina State,Purdue,,Softball,,c3458917-777d-4409-8ac8-85f716b2221e,50309f03-6177-4f3f-86c7-6c82d294633a,55.06470426,0.990706534,1.444923211,6.734573641,-1.013335481,50.51101065,1.75216611,0.446923282,-4.599646448,-2.296692086,0.462595289,-4.423272115,-1.197535515,-63.67181405,,457.6449515,-924.8285473,44.35121436,0.116435874,-0.896268363,0.427955265,-16.57605522,49.14992355,36.1393203,-0.482957609,2.334732642,1.797039803,-59.34972146,176.8901138,,,,,,,,,1,0,,35.90712475,medium,high,,,37,Haley Haislip,haislha10,North carolina state
10,2/18/23,6:01:37 PM,3,1,Aisha Weixlmann,weixlai10,Right,North carolina state,Jade Moy,moy--ja10,Right,Purdue,,1,Top,2,0,0,Dropball,2,Foul,,,,0,0,,67.75830757,6.606292181,-2.567546785,1354.138212,52.10905481,7:45,1.193084146,1.448837696,6,-28.6499512,-1.401071995,-3.464484796,2.930821628,-0.4355031,62.04645775,-1.374325845,-3.534543715,0.375704022,,,,,,,,,,,,3.123336581,-4.022480391,-1.997200763,50,-0.600032226,4.011729313,-101.3256765,16.14573406,3.157606905,20.80798967,-36.24066602,North Carolina State,Purdue,,Softball,,c3458917-777d-4409-8ac8-85f716b2221e,d0229373-07a2-47df-8b9f-0165853e02cd,67.8460272,1.188654668,1.4502458,6.684576674,-2.593316581,62.10600136,2.934494919,-0.436496018,-1.29380405,-3.555847125,0.375640353,-3.300856143,-2.69159813,-65.40224925,,563.6533807,-1231.253493,41.6245089,0.255641287,-0.909252454,0.32849278,,,,,,,,,,,,,,,,,1,0,,,medium,high,,,37,Haley Haislip,haislha10,North carolina state
