PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,calledLoc,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
1,2/10/24,3:25:48 PM,1,1,Blake Neleman,nelembl10,,Georgia tech,Jenna Johnson,johnsje10,Right,Alabama,,1,Top,0,0,0,Rise Ball,2,StrikeCalled,,,,,,,63.56307073,3.043272354,1.027404316,1191.181763,105.0447694,9:30,1.954262509,0.025429692,6,-27.26971874,2.127447571,-3.788204427,2.067682123,0.083807517,59.78372017,-3.496433234,-0.155292271,0.39767164,,,,,,,,,,,,5.096677414,1.418923484,0.248292117,50,0.978751249,-2.302973531,-95.57482112,9.207113675,4.598323708,18.10652432,-30.8938686,Georgia Tech,Alabama,,,,89aa0995-30e7-4a84-9a39-8015aaafade0,4b4c2b67-f60f-4a3c-9a3e-29424272a51c,63.64975011,1.951001501,0.026574584,3.103383858,1.00583051,59.85352555,2.070676029,0.082950536,-3.431416489,-0.173625851,0.397584692,-3.645877364,0.959883036,-70.61102508,,395.448065,-1123.625747,33.19796167,-0.086173182,-0.94328656,0.32060045,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Sara beth Allen,allensa10,Georgia tech,2022-11
2,2/10/24,3:26:03 PM,1,2,Blake Neleman,nelembl10,,Georgia tech,Jenna Johnson,johnsje10,Right,Alabama,,1,Top,0,0,1,Rise Ball,3,BallCalled,,,,,,,64.98258931,6.885710056,0.488824055,1355.620182,102.8620263,9:30,1.813712475,0.09992183,4.580685681,-28.8613173,2.60224977,-4.9197331,4.351294268,-0.051961215,59.86160283,0.24502401,-0.493829728,0.407580594,,,,,,,,,,,,5.78854569,0.458016756,0.036909019,50,0.199573539,-1.455490699,-96.89041611,15.2662975,5.359890196,18.79799634,-31.74995005,Georgia Tech,Alabama,,,,89aa0995-30e7-4a84-9a39-8015aaafade0,51061f1f-10a9-4a41-91bb-a7cdff6bf29e,65.09152142,1.809917559,0.100876896,6.948351715,0.472438708,59.94666398,4.354631588,-0.052617738,0.314950699,-0.507295501,0.407475278,-4.803026854,1.290984169,-64.18757023,,590.2728097,-1220.362277,43.54263957,-0.09692767,-0.900224335,0.424501087,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.41931569,Sara beth Allen,allensa10,Georgia tech,2022-11
3,2/10/24,3:26:21 PM,1,3,Blake Neleman,nelembl10,,Georgia tech,Jenna Johnson,johnsje10,Right,Alabama,,1,Top,0,1,1,Screw Ball,2,StrikeCalled,,,,,,,63.93532078,3.644927957,-0.133670555,1101.184605,103.3590134,9:30,1.947460394,0.12219694,6,-27.3399951,2.201617916,-3.4349401,2.335928251,-0.262843341,59.61858375,-3.112001852,-1.366165799,0.395613092,,,,,,,,,,,,4.190835452,1.221717729,-0.116231593,50,0.838553261,-0.30536699,-96.10220611,10.21879382,3.82062533,18.38713675,-31.06025599,Georgia Tech,Alabama,,,,89aa0995-30e7-4a84-9a39-8015aaafade0,c7b57fc1-ab0b-4a76-8019-923644ed2dd3,64.02447243,1.944284504,0.12336908,3.703341637,-0.155743335,59.68896831,2.338837769,-0.263728755,-3.048169098,-1.385294589,0.395525701,-3.284874588,1.018817752,-71.56785413,,348.1740292,-1044.692481,31.61813447,-0.073054322,-0.948698771,0.307625923,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Sara beth Allen,allensa10,Georgia tech,2022-11
4,2/10/24,3:26:38 PM,1,4,Blake Neleman,nelembl10,,Georgia tech,Jenna Johnson,johnsje10,Right,Alabama,,1,Top,0,1,2,Rise Ball,2,BallCalled,,,,,,,64.1413852,6.502157414,0.089137866,1325.661592,91.79459404,9:00,1.836542276,0.214647839,4.419475616,-30.41243192,1.846442963,-4.287923628,4.111813514,-0.910601763,59.39464884,-0.456981373,-2.048290988,0.414417841,,,,,,,,,,,,4.963492994,-0.56586909,-0.164410635,50,0.31195167,-0.686692471,-95.67826157,14.59963416,4.482746219,18.29817475,-32.68511055,Georgia Tech,Alabama,,,,89aa0995-30e7-4a84-9a39-8015aaafade0,60fc32df-9644-46f2-b5f7-e3bd04327378,64.24457991,1.832332817,0.216067621,6.572503766,0.06452404,59.47538374,4.115351192,-0.911585857,-0.381964203,-2.068789407,0.414315944,-4.11764165,0.458551362,-68.20000152,,492.3080301,-1230.858017,37.1367801,-0.011629923,-0.928485841,0.371185652,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.58052576,Sara beth Allen,allensa10,Georgia tech,2022-11
5,2/10/24,3:26:54 PM,1,5,Blake Neleman,nelembl10,,Georgia tech,Jenna Johnson,johnsje10,Right,Alabama,,1,Top,0,2,2,Screw Ball,2,BallCalled,,,,,,,64.12481554,2.074087408,2.793463252,1299.469431,105.7263141,9:30,1.89484262,0.331849166,6,-27.00620278,2.399015135,-4.707800913,1.556949997,0.4265809,59.83300065,-4.252723718,-0.322159715,0.394156847,,,,,,,,,,,,6.81445472,1.653692345,0.35258725,50,1.143392781,-5.435815311,-96.37239591,7.593288743,6.257921246,18.26354114,-30.65541356,Georgia Tech,Alabama,,,,89aa0995-30e7-4a84-9a39-8015aaafade0,a466664f-d459-4ca0-bb90-ed5dbe975d47,64.20900196,1.891480831,0.332725892,2.135667512,2.777094388,59.9006723,1.559917279,0.425955498,-4.188236465,-0.335541385,0.394072552,-4.597813521,1.230669402,-67.42258491,,498.9070801,-1199.880213,38.3931371,-0.104061738,-0.923361631,0.369559809,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Sara beth Allen,allensa10,Georgia tech,2022-11
6,2/10/24,3:27:17 PM,1,6,Blake Neleman,nelembl10,,Georgia tech,Jenna Johnson,johnsje10,Right,Alabama,,1,Top,0,3,2,Screw Ball,2,InPlay,,LineDrive,Out,1,0,,64.50606144,2.952338531,0.092589325,1253.447708,66.74630348,8:15,1.957712363,0.351923675,6,-28.907095,0.071531427,-3.835371414,1.78811561,-0.9332896,60.34607811,-4.556213614,-3.074873508,0.391864022,66.9469792,21.60314396,-7.318167422,,-13.01066343,109.2278474,17.71461927,162.9226496,,-6.963442651,2.149574091,4.677837716,-1.485062766,-0.291139507,50,0.986963534,-0.742782948,-97.03159645,9.428130831,4.346642804,18.77129904,-33.55396864,Georgia Tech,Alabama,,,,89aa0995-30e7-4a84-9a39-8015aaafade0,534b728a-ae51-4077-891c-c26bb2b41b1b,64.58347542,1.953814126,0.353251562,3.024768593,0.06746619,60.40608927,1.791594389,-0.9343026,-4.481315227,-3.096435554,0.391789852,-3.670425564,-1.18064874,-70.67273515,,414.8453946,-1182.807869,33.09634633,0.130665412,-0.943643569,0.304077892,-7.928633257,61.73733837,24.64824231,0.880874719,1.466638273,1.857677298,-19.75209498,161.7208845,,,,,,,,,1,0,,37.19119475,high,high,,,37.00000138,Sara beth Allen,allensa10,Georgia tech,2022-11
7,2/10/24,3:27:46 PM,2,1,Blake Neleman,nelembl10,,Georgia tech,Kenleigh Cahalan,cahalke10,Left,Alabama,,1,Top,1,0,0,Screw Ball,2,BallCalled,,,,,,,63.37806335,5.46294617,1.67613687,1279.709126,82.27247988,8:45,2.078735875,0.437232047,6,-29.05348483,0.683171647,-4.507699628,3.586546325,-0.029009616,59.36606796,-1.736520996,-1.487399504,0.400145166,,,,,,,,,,,,6.143730685,-1.575491286,-0.009180386,50,0.528365878,-3.465874628,-94.96524897,13.50663991,5.474571359,17.82678229,-33.57794242,Georgia Tech,Alabama,,,,89aa0995-30e7-4a84-9a39-8015aaafade0,a70b2249-03ee-47cd-92b9-bed8beeb8bf1,63.4619861,2.074815008,0.438315839,5.535236159,1.655637029,59.43236392,3.589942099,-0.029772435,-1.661954627,-1.503877657,0.400064134,-4.375306132,-0.571745369,-66.20045226,,516.4113439,-1170.886318,40.35380647,0.054260598,-0.914962857,0.399873426,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Sara beth Allen,allensa10,Georgia tech,2022-11
8,2/10/24,3:28:01 PM,2,2,Blake Neleman,nelembl10,,Georgia tech,Kenleigh Cahalan,cahalke10,Left,Alabama,,1,Top,1,1,0,Curve Ball,2,InPlay,,LineDrive,Out,1,0,,64.31846107,2.708001753,-2.229380625,1140.808282,71.35036258,8:30,2.090552061,1.205495036,6,-28.69576159,0.742398633,-2.993493802,1.648768255,-0.447164186,59.90688213,-4.935231342,-2.986429009,0.393320499,65.15876904,24.01066549,3.361197196,1451.269196,0.341545949,109.9994697,29.48368875,201.2135686,,-2.888300286,3.026400199,2.796618303,-0.100920963,-1.680875151,50,1.184068744,3.314126655,-96.71165848,8.852293111,2.579509948,18.75333755,-32.26713581,Georgia Tech,Alabama,,,,89aa0995-30e7-4a84-9a39-8015aaafade0,b32503dc-388a-487d-8cbd-548686f55f8a,64.4009174,2.087017664,1.207007051,2.773097758,-2.257758108,59.96893939,1.652034685,-0.448344979,-4.864306639,-3.011799766,0.393240976,-2.802336834,-0.491367949,-75.46562886,,286.2980781,-1104.299301,25.09607291,0.080252291,-0.967997269,0.237783215,3.489709385,59.41817362,26.51353907,0.504585549,1.039461235,1.643406778,-10.13895091,200.9579604,-20.2921396,36.2617628,0.725793611,0.82840998,-0.039415432,0.558733684,,,1,0,1,35.82153807,high,high,,,37.00000138,Sara beth Allen,allensa10,Georgia tech,2022-11
9,2/10/24,3:28:29 PM,3,1,Blake Neleman,nelembl10,,Georgia tech,Abby Duchscherer,duchsab10,Right,Alabama,,1,Top,2,0,0,Curve Ball,2,Foul,,,,,,,65.41865949,3.447644193,-4.260572322,1148.177932,55.48877513,7:45,2.17970068,1.533551366,6,-30.04663202,-0.381393194,-2.987677209,2.171654337,0.050302297,59.61721924,-4.307529738,-2.787562736,0.387881806,56.46954295,60.85172692,39.91171839,2671.372705,55.93128561,94.71901229,46.76126496,137.7923206,,29.79770099,3.741814537,2.05749453,-1.211408218,-2.471376778,50,1.104517506,6.853233651,-98.12029722,10.24445483,1.9514625,19.44660441,-33.32302844,Georgia Tech,Alabama,,,,89aa0995-30e7-4a84-9a39-8015aaafade0,9b53e253-9398-4a84-bef8-e4f07b2e0342,65.5017763,2.176049323,1.535026134,3.514910314,-4.288237364,59.67519477,2.175235766,0.049042804,-4.230348912,-2.814446661,0.387806486,-2.783642401,-1.665554597,-72.33370507,,348.4405202,-1094.030058,30.34725807,0.171937756,-0.952840172,0.250066022,17.64719384,21.09703723,49.31836221,0.275484512,2.296125576,3.078216528,68.47439747,119.5741632,-18.44187328,14.78422068,-0.411788392,-0.893079586,0.062305329,0.445563575,,,1,0,1,24.34645625,high,high,,,37.00000138,Sara beth Allen,allensa10,Georgia tech,2022-11
10,2/10/24,3:29:02 PM,3,2,Blake Neleman,nelembl10,,Georgia tech,Abby Duchscherer,duchsab10,Right,Alabama,,1,Top,2,0,1,Curve Ball,2,Foul,,,,,,,64.08251369,3.575615718,1.699745688,1125.542886,60.63610634,8:00,2.085292665,1.494941194,6,-29.57791289,-0.366167793,-3.296606396,2.31863716,0.59454053,60.02946285,-3.923813821,-2.24311465,0.394769123,57.03236394,74.40448679,63.38735564,2584.797834,,,,92.14575872,,41.28711918,4.404505659,4.670908662,-2.399971469,-1.074248213,50,0.961670608,-3.367482481,-96.27702294,10.56405472,4.276381382,18.37220949,-34.37130799,Georgia Tech,Alabama,,,,89aa0995-30e7-4a84-9a39-8015aaafade0,1d8ecfc2-2334-47cc-a13e-6874a331725c,64.15868446,2.081203735,1.496390358,3.651422066,1.672407678,60.08869588,2.322134918,0.593449412,-3.847329095,-2.26670711,0.394695701,-3.116608513,-1.627806383,-70.89962293,,368.3047659,-1063.578106,32.72241072,0.160455859,-0.944946762,0.285183333,13.70840072,6.868440012,54.93263892,-0.559509228,1.648246639,2.427014005,60.80079007,69.23947413,-12.64893347,30.61702723,-0.178999029,-0.819124193,-0.0595136,0.570520541,,,1,0,1,22.15334317,high,high,,,37.00000138,Sara beth Allen,allensa10,Georgia tech,2022-11
